frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
0,142.4,,,,,,,,,,,,,,,,,,,20,20,1,1.8157823690094779,0.09078911845047388,,,,
1,142.4,,,,,,,,,,,,,,,,,,,22,15,37,1.3618367767571082,3.359197382667534,,,,
2,254.0,,,,,,,,,,,,,,,,,,,15,490,125,,,,,,
3,277.1,,,,,,,,,,,,,,,,,,,18,467,140,42.39851831637131,12.710476583066345,,,,
4,295.6,,,,,,,,,,,,,,,,,,,6,196,1025,17.794667216292883,93.05884641173573,,,,
40,1343.2,10,513,163,46.57481776509311,14.798626307427243,0.485133719148113,2.2378981053337608,27.317379358422716,-26.691790518153443,11,149,900,13.52757864912061,81.7102066054265,-0.9285406626502747,-0.9285406626503382,-18.350605981230718,-18.350605981231972,,,,,,,,,
41,1374.2,10,513,164,46.57481776509311,14.889415425877718,0.9115245686585113,2.2651930402603253,36.33384153772103,-45.349210015221786,11,148,899,13.436789530670136,81.61941748697602,-0.9078930002889279,-0.90789300028899,-0.01815784184813792,-0.018157841846541973,,,,,,,,,
42,1410.0,10,514,164,46.66560688354358,14.889415425877718,1.356863716457874,1.8121598524433502,8.997698403314248,-18.08537379066184,11,148,899,13.436789530670136,81.61941748697602,-0.9051774570718268,-0.9051774570718889,0.017995396806456735,0.017995396808047,,,,,,,,,
43,1442.1,10,515,164,46.756396001994055,14.889415425877718,1.8043128752991733,1.3371138729077554,-0.6403489003628116,8.475729195079492,11,147,898,13.346000412219661,81.52862836852555,-0.9343980047828634,-0.9343980047829273,18.232156190885142,18.23215619088639,,,,,,,,,
44,1474.1,10,516,164,46.84718512044453,14.889415425877718,2.255080756653059,0.8743693177675014,-9.435819756048378,17.50489124659665,11,147,898,13.346000412219661,81.52862836852555,-0.4602371462951948,-0.4602371462951858,8.980237000881852,8.980237000881676,,,,,,,,,
45,1510.4,10,516,165,46.84718512044453,14.980204544328192,2.2782841777393634,0.44964655459942887,9.357290865241302,-9.056325369575612,11,147,898,13.346000412219661,81.52862836852555,-0.4496465545994377,0.010017134914073059,9.05632536957579,18.212972571039785,,,,,,,,,
46,1544.6,10,517,166,46.937974238895,15.070993662778665,2.772503223224901,-0.5680707505297068,19.531867884279457,-45.65006331093242,11,147,898,13.346000412219661,81.52862836852555,0.0,0.4772248533935141,0.0,9.311704456458813,,,,,,,,,
47,1576.6,10,518,166,47.028763357345476,15.070993662778665,2.7675994434152034,-0.5628056933218996,19.43618437579753,-45.54733048736546,11,147,898,13.346000412219661,81.52862836852555,0.0,0.47577216239101333,0.0,9.283359266166114,,,,,,,,,
48,1609.7,10,519,165,47.11955247579595,14.980204544328192,2.7279307323387956,-0.8992931091988697,-0.3009654956656298,-18.112650739151462,11,147,899,13.346000412219661,81.61941748697602,0.44964655459943925,0.45966368951350156,9.05632536957582,-9.156647201464185,,,,,,,,,
49,1642.1,10,521,163,47.301130712696896,14.798626307427243,2.334884779588024,-1.4165277406210706,-28.50865647170259,28.24581736034034,11,147,899,13.346000412219661,81.61941748697602,0.8923622508532263,0.47217591354035376,18.304866684168744,-9.415272453446718,,,,,,,,,
50,1674.3,10,522,163,47.39191983114737,14.798626307427243,1.425046551855272,-2.310078847847302,-46.91935513444503,9.779200404962133,11,147,899,13.346000412219661,81.61941748697602,1.80551844939032,0.4691065410507124,36.96045955763192,-9.419810061259273,,,,,,,,,
51,1710.1,10,522,163,47.39191983114737,14.798626307427243,0.8947617450188011,-2.2718236728718346,-36.21634500871679,-9.228595549154647,11,148,899,13.436789530670136,81.61941748697602,1.821268317605632,0.45690432077987836,18.266817319790608,9.101679696810338,,,,,,,,,
52,1742.4,10,522,163,47.39191983114737,14.798626307427243,-0.45258782876607156,-1.3577634862982089,-27.07404758321447,-27.07404758321449,11,149,899,13.52757864912061,81.61941748697602,2.2629391438303617,0.0,9.024682527738202,0.0,,,,,,,,,
53,1773.9,10,521,161,47.301130712696896,14.617048070526296,-0.8934766251606703,-1.358656444494995,0.3626648329201473,9.325667132232764,11,151,899,13.709156886021557,81.61941748697602,2.2890160831636615,0.0,-27.25167173085801,0.0,,,,,,,,,
54,1809.8,10,521,160,47.301130712696896,14.526258952075823,-0.9083567229342359,-1.8212574730823812,0.04546300364082845,18.26703486288489,11,151,900,13.709156886021557,81.7102066054265,2.273163820942549,-0.44736232064626597,-9.2017119369036,-27.241431781587544,,,,,,,,,
55,1842.7,10,520,160,47.21034159424642,14.526258952075823,-0.4412047891399949,-1.8103969842302878,27.301027436177115,18.04845440411022,11,152,899,13.799946004472032,81.61941748697602,2.2698329044384025,0.0,-8.887219704048462,0.0,,,,,,,,,
56,1877.7,10,520,160,47.21034159424642,14.526258952075823,0.5383604619900941,-1.38519277610887,27.225718349175512,-9.836964465833443,11,152,899,13.799946004472032,81.61941748697602,2.3469693951583555,0.0,28.368305873337665,0.0,,,,,,,,,
57,1910.0,10,520,159,47.21034159424642,14.435469833625348,0.9106103267579426,-1.3613850950046633,36.2612645351252,-9.087945480096106,11,153,898,13.890735122922505,81.52862836852555,2.7227701900093266,-0.4507747682467825,18.175890960192568,27.17331905503033,,,,,,,,,
58,1942.0,10,521,159,47.301130712696896,14.435469833625348,1.8158048478202715,-1.3634536455055786,18.157374113878628,-9.0465744700778,11,154,899,13.981524241372979,81.61941748697602,2.7269072910111487,0.0,18.093148940156134,0.0,,,,,,,,,
59,1975.1,10,522,158,47.39191983114737,14.344680715174874,2.7589018323808574,-2.3041064170732106,18.370613691702648,-9.03189879832143,11,156,899,14.163102478273927,81.61941748697602,2.3342357576080723,0.0,-28.629776870263385,0.0,,,,,,,,,
60,2010.0,10,523,157,47.48270894959784,14.2538915967244,2.72640541719503,-2.7282248384064696,0.05463727361653993,-18.248849387940012,11,157,899,14.2538915967244,81.61941748697602,1.8139647690405005,0.4534911922601229,-36.35199937956908,-9.087999844892225,,,,,,,,,
61,2042.0,10,524,157,47.573498068048316,14.2538915967244,2.270410129534335,-3.635200847211521,-9.06526847959737,-36.38836956404104,11,158,899,14.344680715174874,81.61941748697602,1.360246717754735,0.0,-45.426360405284406,0.0,,,,,,,,,
62,2074.1,10,526,155,47.75507630494926,14.072313359823452,1.8993408594046322,-3.4837922005369673,-35.73548183263648,-14.800137231249408,11,157,899,14.2538915967244,81.61941748697602,0.8866925260478532,0.41185731119675967,-0.6135207370137643,8.320349721146659,,,,,,,,,
63,2109.8,10,526,153,47.75507630494926,13.890735122922505,0.9165186938445061,-3.1783382652596295,-36.324912290661054,9.228540232566115,11,157,899,14.2538915967244,81.61941748697602,-0.4514569246462161,0.4514569246462868,-9.04723295884199,9.047232958843406,,,,,,,,,
64,2141.9,10,526,151,47.75507630494926,13.709156886021557,0.016228571151586803,-2.738625962227626,-36.06349144798513,54.337816710865745,11,157,899,14.2538915967244,81.61941748697602,-0.9047610351667427,0.4483233747955448,0.0808598462958998,8.975442938849739,,,,,,,,,
65,2180.4,10,526,150,47.75507630494926,13.618367767571083,-2.0664264887958192,-1.99841953315481,-38.879143721464075,42.746941885664384,11,158,900,14.344680715174874,81.7102066054265,-0.6335293377669491,0.39968390663102293,-27.988960237864884,-8.549388377134182,,,,,,,,,
66,2210.1,10,525,150,47.66428718649879,13.618367767571083,-1.7598415203237163,-1.377112449985028,-17.042190683780227,26.688225774903575,11,156,900,14.163102478273927,81.7102066054265,-0.4590374833283397,0.45903748332841154,8.896075258301133,-8.896075258302526,,,,,,,,,
67,2242.7,10,524,151,47.573498068048316,13.709156886021557,-2.27402513601367,-0.4598793128304139,-9.37805036084945,-9.124589540286015,11,156,900,14.163102478273927,81.7102066054265,-0.44719359876121395,0.9070729115916979,8.997859130004297,0.1267304102803109,,,,,,,,,
68,2273.9,10,522,150,47.39191983114737,13.618367767571083,-2.4674480418348703,-0.39738998466946773,30.301142586938905,-8.50032052768915,11,156,900,14.163102478273927,81.7102066054265,-0.6376390439132337,0.39738998466946773,27.901052085003176,8.50032052768915,,,,,,,,,
69,2313.3,10,522,150,47.39191983114737,13.618367767571083,-1.7595740288238162,-0.44962513906291424,17.047374627576758,-8.713665485715369,11,156,900,14.163102478273927,81.7102066054265,0.44962513906291424,0.44962513906291424,8.713665485715369,8.713665485715369,,,,,,,,,
70,2342.1,10,521,150,47.301130712696896,13.618367767571083,-1.8267797622692417,-0.9092920034093744,18.37695124101902,0.08208067551820747,11,156,901,14.163102478273927,81.80099572387698,0.9010962479588813,0.008195755450492998,18.130709214464396,-18.212789889982602,,,,,,,,,
71,2380.6,10,521,149,47.301130712696896,13.52757864912061,-0.9154908551362726,0.12116415126475522,-1.2110359946502294,18.22017312251996,11,157,901,14.2538915967244,81.80099572387698,0.9154908551362726,-0.6394916544653503,1.2110359946502294,-27.93577768110658,,,,,,,,,
72,2415.0,10,521,149,47.301130712696896,13.52757864912061,-1.379262542126031,1.4428980329924432,-9.568289343451173,45.931426981396015,11,157,901,14.2538915967244,81.80099572387698,0.9089024462729535,-0.03181774543320155,0.31833662264333823,-18.181568818972334,,,,,,,,,
73,2442.4,10,520,149,47.21034159424642,13.52757864912061,-1.3611609454062077,3.6397194533160975,-9.092428472065215,90.62602414453093,11,158,900,14.344680715174874,81.7102066054265,0.9038199276406746,-0.9065354546133436,-18.07639855281349,-0.027114597830654695,,,,,,,,,
74,2474.0,10,520,150,47.21034159424642,13.618367767571083,-1.8144750829941365,7.497125671412643,-18.03916160401921,139.723328379576,11,158,899,14.344680715174874,81.61941748697602,0.9402211463143713,-1.006188355949056,-0.6814794383740307,20.08359991914287,,,,,,,,,
75,2513.2,10,519,153,47.11955247579595,13.890735122922505,-2.3365670962153615,15.080232441865947,-9.928748418042346,231.81469132560048,11,158,900,14.344680715174874,81.7102066054265,0.9317585878932456,-0.9317585878933197,0.147165243350387,-0.14716524335189418,,,,,,,,,
76,2542.4,10,518,158,47.028763357345476,14.344680715174874,-2.2793389737930294,24.227851909636556,-9.271132095671206,321.1366249818782,11,158,899,14.344680715174874,81.61941748697602,0.4580598861497639,-0.45257965767193964,9.161197722995277,9.106230536658737,,,,,,,,,
77,2574.2,10,517,166,46.937974238895,15.070993662778665,-2.7264491274081024,35.569379726235475,-0.16391313478255348,420.6011038524176,11,159,899,14.435469833625348,81.61941748697602,1.3659537173981897,-0.4571373415954799,9.179135547831503,-9.124497836237142,,,,,,,,,
78,2609.9,10,516,181,46.84718512044453,16.432830439535774,-2.7696137547729123,45.45865304990969,0.9722508263660326,396.4876997404527,11,159,899,14.435469833625348,81.61941748697602,1.8145193427438109,-1.3688619638341277,18.110554608781218,-8.893235499994688,,,,,,,,,
79,2641.8,10,515,202,46.756396001994055,18.339401926995727,-2.276662454029084,54.8350478973518,9.32498561204836,294.7023284932772,11,159,899,14.435469833625348,81.61941748697602,3.158215996183135,-2.2493704795375833,45.16789905836023,-45.2589633709775,,,,,,,,,
80,2673.8,10,514,228,46.66560688354358,20.699919006708047,-2.2714437802398364,62.93305279236901,9.300566692378235,128.87024285708938,11,161,898,14.617048070526296,81.52862836852555,6.744630869313626,-7.6313025189676855,98.82642975167487,-134.93504387806362,,,,,,,,,
81,2710.0,10,513,253,46.57481776509311,22.969646967969894,-2.2688246086299375,67.64256798198679,9.033526319347756,46.74736383751184,11,162,897,14.70783718897677,81.43783925007507,15.004747591261928,-16.825980944394143,245.43046933763495,-299.94031056514075,,,,,,,,,
82,2742.2,10,513,279,46.57481776509311,25.330164047682214,-1.8112623434872432,70.18777086620581,-0.054067075358264514,11.128806344452943,11,165,894,14.980204544328192,81.16547189472365,26.325636560067498,-28.145029240011528,416.33450261264466,-470.5908127340829,,,,,,,,,
83,2774.5,10,512,305,46.48402864664263,27.690681127394537,-1.3546647612665421,70.22914315613363,8.907556822483647,16.03721223257535,11,174,882,15.797306610382456,80.07600247331797,36.94670868528124,-40.58024821872031,501.01622796367093,-519.4630832272527,,,,,,,,,
84,2809.9,10,511,330,46.393239528192154,29.960409088656384,-1.3618557422407702,70.67000546469045,9.124008543298228,13.861995175574249,10,192,862,17.431510742490985,78.26022010430849,47.898258916172516,-51.97840047134551,413.09828591582965,-403.81183211656753,,,,,,,,,
85,2842.3,10,511,357,46.393239528192154,32.41171528681918,-1.8157860005778739,71.27050841477293,-0.036315683695293983,10.504311509036055,10,217,837,19.701238703752836,75.99049214304665,57.67208703647186,-63.57611521462703,209.96820420861903,-237.32299295253802,,,,,,,,,
86,2874.2,10,511,383,46.393239528192154,34.7722323665315,-1.7978802458218381,71.02098416661062,-17.79853946150665,-0.15273860214430052,10,242,809,21.970966665014682,73.44839682643338,64.65221751610075,-70.51583987390381,54.76128118015171,-81.05028999608876,,,,,,,,,
87,2910.4,10,510,409,46.30245040974168,37.13274944624382,-1.8212750733283727,72.11117109131948,-18.2666817987729,14.8179177921675,10,268,782,24.331483744727002,70.99709062827058,67.56160777836136,-73.93244616464786,-21.787860797643365,-33.08459959094177,,,,,,,,,
88,2942.2,10,509,436,46.21166129129121,39.58405564440662,-2.2547465160814,71.85336566423295,-8.75168262468364,1.1645022939675662,10,292,754,26.510422587538375,68.45499531165731,66.89688245749915,-74.57489799811188,-25.287615199062994,17.12714143131906,,,,,,,,,
89,2975.2,10,508,462,46.120872172840734,41.944572724118935,-2.2625429332848923,73.20616475690096,8.597298125604578,43.423641380170814,10,317,726,28.780150548800222,65.91289999504404,66.78297396742147,-74.05513701803564,-12.568084124295527,10.965198033082377,,,,,,,,,
90,3010.1,10,507,489,46.03008305439026,44.39587892228173,-2.2758738699113987,73.72261928039708,9.147347865311977,17.508023814204254,10,341,699,30.959089391611595,63.461593796881246,66.44219526134947,-74.17998392945837,-0.6677563941701641,28.118947337972234,,,,,,,,,
91,3043.2,11,506,516,45.93929393593979,46.84718512044453,9.850103376619701,67.67270017686744,248.45168049995294,-83.9499574893243,10,365,672,33.13802823442297,61.010287598718456,53.382128200068834,-65.76523290773488,-242.33128098767568,157.32167223951228,,,,,,,,,
92,3074.0,11,506,544,45.93929393593979,49.38928043705779,23.844000859118783,60.53955282655954,519.8752482793271,-299.83278976764865,11,389,646,35.316967077234345,58.64977051900613,38.036437480428134,-56.12587645649996,-569.3456099443949,351.97529916399606,,,,,,,,,
93,3109.9,11,505,571,45.848504817489314,51.84058663522059,39.78047905102448,52.29313443261401,833.6653359209765,-446.95661795815266,10,414,619,37.58669503849619,56.198464320843335,21.51537669367127,-45.9560031952928,-899.6692890502807,537.49188901805,,,,,,,,,
94,3141.8,12,530,585,48.118232778751164,53.111634293527224,54.72946630564624,45.055059803597956,661.8802247541315,-374.82570931127174,10,410,609,37.223538564694294,55.2905731363386,6.054359696569956,-36.87776139670278,-717.6640233429267,428.63109674693817,,,,,,,,,
95,3176.5,12,563,595,51.1142736876168,54.019525478031966,70.56017741901458,35.331989858195776,391.65990410888367,-192.02209741993715,10,399,603,36.22485826173908,54.74583842563575,-10.800799630366134,-26.66495127894211,-383.5760897784202,222.8720213737183,,,,,,,,,
96,3210.1,12,595,604,54.019525478031966,54.83662754408623,84.85530782645209,27.67016473256746,66.0318452252845,-44.51982316054202,10,388,598,35.22617795878387,54.291892833383386,-26.323967684019262,-17.23594744214021,-55.207844236957136,35.76271683330028,,,,,,,,,
97,3242.0,12,627,614,56.92477726844713,55.74451872859097,88.47691113301674,26.315804809907128,11.721468406957491,0.788683489098717,10,377,592,34.22749765582866,53.747158122680545,-29.490489738980653,-14.971425016273281,8.185990697204788,8.62112641532819,,,,,,,,,
98,3274.6,12,660,623,59.92081817731277,56.56162079464523,88.16989164535332,26.326433583260517,-32.64432355151819,8.422581111368995,10,367,586,33.319606471323915,53.2024234119777,-29.52463998355151,-15.014789816678526,1.8464189693398223,14.644012515447699,,,,,,,,,
99,3310.0,12,692,632,62.82606996772793,57.3787228606995,88.56326225154477,26.341119742523972,8.201476598392674,17.91231585236413,10,356,581,32.32092616836871,52.74847781972533,-29.52078448385344,-15.441878800780808,-8.792492096059444,0.15457328400506665,,,,,,,,,
100,3341.9,12,725,643,65.82211087659357,58.37740316365471,86.57567498302357,25.61933239293556,-49.784254192606106,-14.732075220260999,11,345,576,31.322245865413493,52.29453222747296,-28.269608157721986,-14.550367272809465,16.256083001667296,-0.19154196159824394,,,,,,,,,
101,3376.4,13,757,653,68.72736266700873,59.28529434815945,89.30913066965012,26.853891845868933,55.026229726307776,1.9400566608985088,10,334,570,30.323565562458278,51.749797516770116,-29.586699126659767,-14.57497216421788,-3.0656555726457335,-6.003194195985207,,,,,,,,,
102,3410.0,13,790,662,71.72340357587437,60.102396414213715,89.88122726596912,27.236735535142174,18.157823690094663,0.0,10,323,564,29.324885259503066,51.205062806067275,-29.506463496404027,-14.980204544328187,9.078911845047719,9.078911845047358,,,,,,,,,
103,3447.9,12,823,672,74.71944448474001,61.010287598718456,86.61348216897996,25.36127485296543,50.497597323858365,9.863065032145101,10,313,559,28.41699407499833,50.7511172138149,-27.984855010168772,-14.866954224152188,-10.883382104436738,-5.781796742981356,,,,,,,,,
104,3474.1,13,856,682,77.71548539360565,61.91817878322319,91.44479924817105,26.655235278680887,-11.307323308274668,-6.006721291155345,10,302,554,27.418313772043113,50.29717162156253,-29.862014293977385,-15.605018471517514,-2.570274157499773,-15.082707693464814,,,,,,,,,
105,3510.0,13,890,692,80.80231542092176,62.82606996772793,90.06929685402686,26.7058671077625,-14.39643192893977,-10.617368547593388,10,291,548,26.419633469087902,49.75243691085969,-28.96613931257801,-15.382846651847789,1.7275718314726096,-17.131753995439425,,,,,,,,,
106,3549.7,13,923,701,83.7983563297874,63.64317203378219,93.53982779962614,27.276396672514757,85.57991997763868,27.762118063126717,10,281,542,25.511742284583164,49.207702200156845,-30.614805330441115,-16.50632429293345,-40.78558293038356,-26.42586669083524,,,,,,,,,
107,3574.0,13,956,711,86.79439723865303,64.55106321828694,88.11404643779801,26.22494696240608,-55.37441463713109,-2.607659415047046,10,269,536,24.422272863177476,48.662967489454005,-28.507818562513947,-16.013613459031532,29.681299812423358,6.902627863354295,,,,,,,,,
108,3610.6,13,989,721,89.79043814751867,65.45895440279168,67.38798837115317,24.04365085804913,-436.52421385383775,-42.309395860227085,10,259,530,23.514381678672738,48.118232778751164,-29.069510157706794,-15.89148091923553,-3.7826582157426625,7.0197407272935255,,,,,,,,,
109,3641.9,13,1022,730,92.78647905638431,66.27605646884594,49.875230529040216,23.12705968095333,-1032.7512273656168,-117.7694280753049,10,248,524,22.515701375717523,47.573498068048316,-30.39570365956145,-16.619007623348956,45.53833067180799,23.981542820650677,,,,,,,,,
110,3678.4,12,1054,741,95.69173084679947,67.27473677180114,14.525873978605356,18.911821729836092,-1354.3606899451024,-137.49052511694484,10,238,518,21.607810191212785,47.028763357345476,-28.73208248631411,-15.900779229774972,-33.977543563384344,-4.741052590240068,,,,,,,,,
