frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
143,4887.5,6,733,330,,,,,,,9,656,441,,,,,,,,,,,,,,,
144,4909.5,6,733,330,,,,,,,8,657,441,,,,,,,,,,,,,,,
145,4947.1,6,733,330,,,,,,,9,657,441,,,,,,,,,,,,,,,
146,4977.2,7,733,330,,,,,,,8,657,441,,,,,,,,,,,,,,,
147,5009.5,6,733,330,,,,,,,8,656,441,,,,,,,,,,,,,,,
148,5045.7,6,733,330,,,,,,,8,657,441,,,,,,,,,,,,,,,
149,5077.8,7,733,330,,,,,,,8,656,441,,,,,,,,,,,,,,,
150,5110.3,7,733,330,,,,,,,8,657,441,,,,,,,,,,,,,,,
151,5145,6,733,330,,,,,,,8,657,441,,,,,,,,,,,,,,,
152,5177.4,7,733,331,,,,,,,8,657,442,,,,,,,,,,,,,,,
153,5210.3,6,733,330,,,,,,,8,657,441,,,,,,,,,,,,,,,
154,5247.8,6,734,331,,,,,,,8,657,442,,,,,,,,,,,,,,,
155,5277.3,6,735,331,,,,,,,9,656,441,,,,,,,,,,,,,,,
156,5309.5,7,737,333,,,,,,,8,656,440,,,,,,,,,,,,,,,
157,5345.3,7,739,334,,,,,,,8,655,439,,,,,,,,,,,,,,,
158,5377.3,6,742,336,,,,,,,8,654,438,,,,,,,,,,,,,,,
159,5409.4,7,744,338,,,,,,,8,654,438,,,,,,,,,,,,,,,
160,5445.4,6,746,339,,,,,,,8,653,437,,,,,,,,,,,,,,,
161,5482.3,7,747,341,,,,,,,8,652,436,,,,,,,,,,,,,,,
162,5510.2,7,748,343,,,,,,,8,651,435,,,,,,,,,,,,,,,
163,5545.3,7,749,345,,,,,,,8,649,434,,,,,,,,,,,,,,,
164,5577.5,7,750,347,,,,,,,8,647,434,,,,,,,,,,,,,,,
165,5609.2,7,750,349,,,,,,,9,646,434,,,,,,,,,,,,,,,
166,5645.6,7,751,351,,,,,,,8,645,433,,,,,,,,,,,,,,,
167,5677.8,6,751,352,,,,,,,8,643,432,,,,,,,,,,,,,,,
168,5716.2,6,751,354,,,,,,,8,641,431,,,,,,,,,,,,,,,
169,5747.8,6,750,355,,,,,,,8,639,430,,,,,,,,,,,,,,,
170,5809.2,6,749,357,,,,,,,8,635,427,,,,,,,,,,,,,,,
171,5845.2,6,749,358,,,,,,,8,633,427,,,,,,,,,,,,,,,
172,5880.8,6,747,359,,,,,,,9,631,425,,,,,,,,,,,,,,,
173,5910.6,7,746,359,,,,,,,8,629,424,,,,,,,,,,,,,,,
174,5945.4,6,746,358,,,,,,,8,629,422,,,,,,,,,,,,,,,
175,5977.4,6,747,354,,,,,,,8,630,419,,,,,,,,,,,,,,,
176,6009.4,6,748,351,,,,,,,9,631,416,,,,,,,,,,,,,,,
177,6045.3,6,750,348,,,,,,,8,632,412,,,,,,,,,,,,,,,
178,6077.5,7,750,345,,,,,,,8,633,410,,,,,,,,,,,,,,,
179,6109.8,6,751,343,,,,,,,8,634,408,,,,,,,,,,,,,,,
180,6145.4,7,753,341,,,,,,,8,635,405,,,,,,,,,,,,,,,
181,6178,6,753,339,,,,,,,8,636,404,,,,,,,,,,,,,,,
182,6209.4,6,754,338,,,,,,,8,636,402,,,,,,,,,,,,,,,
183,6245.4,6,754,336,,,,,,,8,637,401,,,,,,,,,,,,,,,
184,6277.6,7,754,334,,,,,,,8,637,399,,,,,,,,,,,,,,,
185,6309.9,7,754,332,,,,,,,8,637,397,,,,,,,,,,,,,,,
186,6345.2,6,755,330,,,,,,,8,638,396,,,,,,,,,,,,,,,
187,6377.4,7,754,329,,,,,,,9,637,395,,,,,,,,,,,,,,,
188,6410.2,7,754,328,,,,,,,8,638,394,,,,,,,,,,,,,,,
189,6445.3,7,754,328,,,,,,,8,638,393,,,,,,,,,,,,,,,
190,6477.5,7,755,328,,,,,,,8,638,393,,,,,,,,,,,,,,,
191,6509.5,7,755,327,,,,,,,9,638,393,,,,,,,,,,,,,,,
192,6545.1,7,755,326,,,,,,,9,638,392,,,,,,,,,,,,,,,
193,6578.4,6,754,325,,,,,,,8,638,392,,,,,,,,,,,,,,,
194,6611.2,7,754,324,,,,,,,9,637,391,,,,,,,,,,,,,,,
195,6648.1,7,753,323,,,,,,,8,637,391,,,,,,,,,,,,,,,
196,6677.6,7,753,324,,,,,,,9,637,391,,,,,,,,,,,,,,,
197,6709.5,6,753,324,,,,,,,9,637,391,,,,,,,,,,,,,,,
198,6745.7,6,753,324,,,,,,,9,637,391,,,,,,,,,,,,,,,
199,6777.4,6,753,324,,,,,,,9,637,391,,,,,,,,,,,,,,,
200,6809.4,6,754,324,,,,,,,9,637,391,,,,,,,,,,,,,,,
201,6845.3,7,753,323,,,,,,,9,637,391,,,,,,,,,,,,,,,
202,6877.3,7,753,323,,,,,,,8,637,390,,,,,,,,,,,,,,,
203,6910.9,7,753,323,,,,,,,8,637,390,,,,,,,,,,,,,,,
204,6945.3,7,754,323,,,,,,,8,637,390,,,,,,,,,,,,,,,
205,6977.7,7,753,323,,,,,,,8,637,390,,,,,,,,,,,,,,,
206,7009.3,7,753,323,,,,,,,8,637,391,,,,,,,,,,,,,,,
207,7045.4,6,753,324,,,,,,,9,637,391,,,,,,,,,,,,,,,
208,7077.6,6,753,324,,,,,,,8,637,391,,,,,,,,,,,,,,,
209,7109.5,6,753,324,,,,,,,9,637,391,,,,,,,,,,,,,,,
210,7145.2,7,753,323,,,,,,,9,637,391,,,,,,,,,,,,,,,
211,7177.8,6,753,323,,,,,,,8,637,391,,,,,,,,,,,,,,,
212,7209.7,7,753,323,,,,,,,8,637,390,,,,,,,,,,,,,,,
213,7245.6,7,753,323,,,,,,,8,637,390,,,,,,,,,,,,,,,
214,7345.1,6,754,324,,,,,,,9,637,391,,,,,,,,,,,,,,,
215,7381.3,6,753,324,,,,,,,8,637,391,,,,,,,,,,,,,,,
216,7411.9,7,753,323,,,,,,,8,637,390,,,,,,,,,,,,,,,
217,7445.3,7,753,323,,,,,,,8,637,390,,,,,,,,,,,,,,,
218,7477.5,7,753,323,,,,,,,8,637,390,,,,,,,,,,,,,,,
219,7510.3,7,753,323,,,,,,,8,637,390,,,,,,,,,,,,,,,
220,7545.5,7,753,323,,,,,,,8,637,390,,,,,,,,,,,,,,,
221,7577.6,7,753,323,,,,,,,8,637,390,,,,,,,,,,,,,,,
222,7609.7,7,753,323,,,,,,,9,637,391,,,,,,,,,,,,,,,
223,7645.7,6,754,324,,,,,,,8,637,391,,,,,,,,,,,,,,,
224,7677.4,6,754,324,,,,,,,8,637,391,,,,,,,,,,,,,,,
225,7710.9,6,753,324,,,,,,,9,637,391,,,,,,,,,,,,,,,
226,7745.7,6,753,323,,,,,,,8,637,390,,,,,,,,,,,,,,,
227,7777.3,6,753,322,,,,,,,8,637,389,,,,,,,,,,,,,,,
228,7809.5,6,753,322,,,,,,,8,636,389,,,,,,,,,,,,,,,
229,7845.2,7,753,323,,,,,,,8,637,390,,,,,,,,,,,,,,,
230,7877.5,6,753,323,,,,,,,9,637,391,,,,,,,,,,,,,,,
231,7909.4,7,754,325,,,,,,,8,637,391,,,,,,,,,,,,,,,
232,7945.3,6,754,324,,,,,,,9,637,391,,,,,,,,,,,,,,,
233,7977.7,7,753,323,,,,,,,8,637,390,,,,,,,,,,,,,,,
234,8009.5,7,753,322,,,,,,,8,637,390,,,,,,,,,,,,,,,
235,8048.1,7,753,323,,,,,,,8,637,390,,,,,,,,,,,,,,,
236,8077.5,6,753,324,,,,,,,9,637,391,,,,,,,,,,,,,,,
237,8109.4,7,753,323,,,,,,,8,637,390,,,,,,,,,,,,,,,
238,8145.5,7,753,322,,,,,,,9,637,389,,,,,,,,,,,,,,,
239,8177.4,6,753,323,,,,,,,9,637,390,,,,,,,,,,,,,,,
240,8210.3,6,753,323,,,,,,,9,637,390,,,,,,,,,,,,,,,
241,8245.2,7,753,323,,,,,,,8,637,390,,,,,,,,,,,,,,,
242,8277.5,6,753,324,,,,,,,9,637,391,,,,,,,,,,,,,,,
243,8309.5,6,754,324,,,,,,,9,637,391,,,,,,,,,,,,,,,
244,8345.1,7,753,323,,,,,,,8,637,390,,,,,,,,,,,,,,,
245,8378.9,6,753,322,,,,,,,8,636,389,,,,,,,,,,,,,,,
246,8409.8,7,753,322,,,,,,,9,637,389,,,,,,,,,,,,,,,
247,8445.1,7,753,322,,,,,,,8,637,389,,,,,,,,,,,,,,,
248,8477.7,7,753,323,,,,,,,8,637,390,,,,,,,,,,,,,,,
249,8509.9,7,753,323,,,,,,,8,637,390,,,,,,,,,,,,,,,
250,8545.7,7,753,323,,,,,,,9,637,390,,,,,,,,,,,,,,,
251,8578.3,7,753,323,,,,,,,8,637,390,,,,,,,,,,,,,,,
252,8609.8,7,753,323,,,,,,,8,637,390,,,,,,,,,,,,,,,
253,8677.1,7,753,322,,,,,,,9,637,389,,,,,,,,,,,,,,,
254,8709.6,7,753,322,,,,,,,8,637,390,,,,,,,,,,,,,,,
255,8745.9,6,753,323,,,,,,,8,637,390,,,,,,,,,,,,,,,
256,8809.3,7,753,323,,,,,,,8,637,390,,,,,,,,,,,,,,,
257,8845.4,7,753,323,,,,,,,8,637,390,,,,,,,,,,,,,,,
258,8882.6,7,753,323,,,,,,,8,637,390,,,,,,,,,,,,,,,
259,8910.2,7,753,322,,,,,,,8,637,390,,,,,,,,,,,,,,,
260,8945.4,6,752,322,,,,,,,8,636,390,,,,,,,,,,,,,,,
261,8977.3,7,750,322,,,,,,,8,634,390,,,,,,,,,,,,,,,
262,9009.6,6,747,321,,,,,,,8,632,391,,,,,,,,,,,,,,,
263,9045.3,7,744,321,,,,,,,9,631,392,,,,,,,,,,,,,,,
264,9079.9,7,742,321,,,,,,,9,630,394,,,,,,,,,,,,,,,
265,9109.7,7,739,320,,,,,,,8,628,395,,,,,,,,,,,,,,,
266,9145.3,7,736,318,,,,,,,8,627,395,,,,,,,,,,,,,,,
267,9177.3,7,732,315,,,,,,,8,625,396,,,,,,,,,,,,,,,
268,9209.8,6,728,313,,,,,,,8,624,396,,,,,,,,,,,,,,,
269,9245,6,724,311,,,,,,,8,622,397,,,,,,,,,,,,,,,
270,9277.6,7,720,309,,,,,,,8,620,399,,,,,,,,,,,,,,,
