frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
25,845.5,12,99,689,8.988122726596915,62.55370261237651,0.0,0.4494069906120908,0.0,9.088109011366853,11,498,930,45.212980988336,84.43388015894071,-1.373847785194108,0.4494069906121611,9.345406334236692,9.088109011368275,,,,,,,,,,,,,,,,,,
26,877.7,12,99,690,8.988122726596915,62.644491730826985,0.0,0.4546273058975601,0.0,-9.092546117951201,11,499,930,45.30377010678647,84.43388015894071,-1.36115551773925,0.9074370118262141,-27.25036071550048,18.166907143667935,,,,,,,,,,,,,,,,,,
27,909.6,12,99,690,8.988122726596915,62.644491730826985,0.0,0.9434856953613636,0.0,-0.7982364660961095,11,498,931,45.212980988336,84.5246692773912,-1.809901659921182,0.9434856953614434,-17.914851321372957,-0.7982364660976984,,,,,,,,,,,,,,,,,,
28,945.8,12,99,690,8.988122726596915,62.644491730826985,0.0,1.3634406703066992,0.0,9.137886595704112,11,497,931,45.122191869885526,84.5246692773912,-2.2754244159672203,0.9074487974765272,-27.323006150250894,0.045326818429656364,,,,,,,,,,,,,,,,,,
29,977.7,12,99,690,8.988122726596915,62.644491730826985,0.0,0.9092546117951231,0.0,18.18509223590246,11,496,932,45.031402751435046,84.61545839584167,-2.7250374354319336,0.9074370118262131,-0.02727763835318071,-18.166907143667952,,,,,,,,,,,,,,,,,,
30,1010.1,12,99,691,8.988122726596915,62.73528084927746,0.0,0.9079365801988526,0.0,0.09079138823519067,11,495,932,44.94061363298457,84.61545839584167,-1.8067940215742213,0.44942872068766676,17.97669487056621,-9.033743129400348,,,,,,,,,,,,,,,,,,
31,1045.6,12,99,692,8.988122726596915,62.82606996772793,0.45145692464621245,0.9119837456604863,9.047232958841937,-18.185119554546056,11,493,932,44.759035396083625,84.61545839584167,-1.3725105666747959,0.004534948184030708,45.41747206793477,-18.139792736114963,,,,,,,,,,,,,,,,,,
32,1077.6,12,99,692,8.988122726596915,62.82606996772793,0.453718505913071,1.3629731177081943,9.083453571833266,-9.101638664069196,11,493,932,44.759035396083625,84.61545839584167,-0.4564449058665428,-0.453718505913071,45.44454549752022,-9.083453571833266,,,,,,,,,,,,,,,,,,
33,1109.6,12,99,692,8.988122726596915,62.82606996772793,0.0,0.45714192493068734,0.0,-9.151990489102841,11,494,932,44.8498245145341,84.61545839584167,-0.0036534672743303775,-0.4534884576563569,18.26733637164269,-9.115345882539849,,,,,,,,,,,,,,,,,,
34,1145.9,12,100,692,9.078911845047388,62.82606996772793,0.45168355737992144,0.45530788433700986,-9.042713861459902,9.078920923968276,11,494,931,44.8498245145341,84.5246692773912,1.3622993260539413,-0.9069914417170026,9.115127986476653,-0.03620706250979767,,,,,,,,,,,,,,,,,,
35,1177.6,12,100,693,9.078911845047388,62.916859086178405,0.4610943417366565,0.8940370188375071,-8.935936855361556,-0.27708331334454667,11,495,931,44.94061363298457,84.5246692773912,1.3551313605741635,-0.8940370188375747,-9.213020168706102,0.27708331334319164,,,,,,,,,,,,,,,,,,
36,1209.5,12,99,692,8.988122726596915,62.82606996772793,0.4483233747954731,0.8966467495909461,8.975442938848301,17.950885877696603,12,495,931,44.94061363298457,84.5246692773912,1.3530844099622497,-0.9047610351668119,8.894583092553086,0.08085984629451418,,,,,,,,,,,,,,,,,,
37,1245.8,12,100,693,9.078911845047388,62.916859086178405,0.0,1.3620643177237035,0.0,9.074361025715302,11,496,930,45.031402751435046,84.43388015894071,1.3629731177082296,-0.0009087999844906269,-9.101638664068485,18.175999689787343,,,,,,,,,,,,,,,,,,
38,1280.8,12,100,694,9.078911845047388,63.00764820462888,0.0,1.290794549470805,0.0,7.966182744222414,11,496,930,45.031402751435046,84.43388015894071,1.2907945494708382,-0.023238402411635356,7.966182744223054,16.598858865454076,,,,,,,,,,,,,,,,,,
39,1310.3,12,100,694,9.078911845047388,63.00764820462888,0.4625142778204089,1.7552480903433778,-8.693877402639258,-0.9151449897515205,11,497,930,45.122191869885526,84.43388015894071,1.3401383229921338,-0.04740451046913629,-9.151449897515699,16.930182310405403,,,,,,,,,,,,,,,,,,
40,1345.8,12,100,695,9.078911845047388,63.09843732307935,0.4553106134715642,1.3622929979918001,9.106212269431282,-9.06978742035337,11,497,931,45.122191869885526,84.5246692773912,0.9088018057317132,0.4534911922601934,0.018212424538155948,-9.08799984489366,,,,,,,,,,,,,,,,,,
41,1386.8,12,100,696,9.078911845047388,63.189226441529826,0.5385533377515122,0.7903485921252288,10.161383731160607,-17.40855929791254,11,498,931,45.212980988336,84.5246692773912,1.8674552676282627,0.3951742960626763,2.9142081644075972,-8.704279648957632,,,,,,,,,,,,,,,,,,
42,1416.7,12,100,696,9.078911845047388,63.189226441529826,1.5193588788676873,0.8040860503431356,28.55937742232493,-16.963840724538734,11,498,931,45.212980988336,84.5246692773912,0.9084959847941271,-0.10440993445100778,1.0378721118388807,-18.00171283638043,,,,,,,,,,,,,,,,,,
43,1445.6,12,101,696,9.169700963497863,63.189226441529826,1.8157841902519314,0.9088018057316777,18.157787265245428,-0.018212424538867584,11,498,931,45.212980988336,84.5246692773912,0.9088018057316777,-0.4534911922601934,-0.018212424538867584,-9.08799984489366,,,,,,,,,,,,,,,,,,
44,1477.6,12,101,696,9.169700963497863,63.189226441529826,3.07261427396782,0.8485313689170558,45.65493644981538,18.69011825808494,11,500,931,45.39455922523695,84.5246692773912,1.0540403344332692,-0.42426568445859436,-20.83083664887883,-9.345059129043934,,,,,,,,,,,,,,,,,,
45,1511.5,12,103,696,9.35127920039881,63.189226441529826,4.179688465306857,2.716384016659402,27.56571933799511,57.30767967635872,11,499,930,45.30377010678647,84.43388015894071,0.940498818992382,-0.4877681495492306,-0.36270683339468557,9.913986779455898,,,,,,,,,,,,,,,,,,
46,1545.6,12,104,697,9.442068318849284,63.2800155599803,4.53945592252369,4.085510330271305,36.315647380189716,63.5523829153314,11,499,930,45.30377010678647,84.43388015894071,1.3618367767571016,-0.4539455922524382,9.078911845047342,9.078911845048763,,,,,,,,,,,,,,,,,,
47,1578.8,12,107,698,9.714435674200706,63.37080467843077,5.440384207074891,5.05355643187835,1.1389357459765042,64.4131438557746,11,500,930,45.39455922523695,84.43388015894071,0.46287071850286604,-0.44385998267634746,9.147642658159404,8.95782003383142,,,,,,,,,,,,,,,,,,
48,1609.9,12,109,702,9.896013911101655,63.73396115223267,5.041706897429198,5.9422763788330615,-10.045019498110145,8.25923825400017,11,500,930,45.39455922523695,84.43388015894071,0.9153319396885193,0.4502847407020156,-0.14881510367569611,9.152128876057219,,,,,,,,,,,,,,,,,,
49,1645.6,12,111,705,10.077592148002601,64.00632850758409,4.085284153186647,5.902884576792443,-45.39908276693057,-27.204897984908623,11,501,930,45.48534834368742,84.43388015894071,0.9074370118261431,0.45462730589763123,-18.16690714366651,9.092546117952624,,,,,,,,,,,,,,,,,,
50,1677.9,12,113,707,10.25917038490355,64.18790674448503,2.7567042343401176,4.588993698684567,-55.299984640724624,-73.78877923809108,11,501,930,45.48534834368742,84.43388015894071,0.913388052897768,0.9078746943489072,-0.055466383792071125,18.322395445992047,,,,,,,,,,,,,,,,,,
51,1709.9,12,114,709,10.349959503354023,64.36948498138598,1.3816733924686277,2.2931816733259347,-63.155650601101215,-81.24113236414269,11,501,931,45.48534834368742,84.5246692773912,0.9043027952660357,0.9043027952661069,-0.07176778477397376,-0.07176778477538961,,,,,,,,,,,,,,,,,,
52,1745.5,12,113,710,10.25917038490355,64.46027409983647,0.4566701764216477,0.9151561370280874,-27.245841692829117,-72.64952523359689,11,501,931,45.48534834368742,84.5246692773912,0.4530386080520635,0.9078930002889902,9.069842003044306,-0.018157841849343555,,,,,,,,,,,,,,,,,,
53,1777.6,12,113,708,10.25917038490355,64.2786958629355,-0.4505553552662095,0.006348965513608108,-9.038221770636115,-18.13990146744487,11,502,932,45.57613746213789,84.61545839584167,0.9074596760460094,0.9138086415596891,-0.06345792617299627,-18.20335939361929,,,,,,,,,,,,,,,,,,
54,1810.7,12,112,707,10.168381266453075,64.18790674448503,-1.3552332236230622,-0.8925714133376308,8.851947900869247,18.03174572399254,11,502,932,45.57613746213789,84.61545839584167,0.9089475169542381,0.9089475169542381,0.16392496112720112,0.16392496112720112,,,,,,,,,,,,,,,,,,
55,1845.6,12,112,707,10.168381266453075,64.18790674448503,-0.9056311717436126,-1.8139724556395842,0.02703353767903756,18.121481424052956,11,502,932,45.57613746213789,84.61545839584167,0.9056311717436036,0.9056311717436036,-0.027033537678860218,-0.027033537678860218,,,,,,,,,,,,,,,,,,
56,1878.0,12,112,707,10.168381266453075,64.18790674448503,-1.362076975995182,-0.9065426852177497,-9.119579439104365,-0.04519117660606931,11,503,932,45.66692658058837,84.61545839584167,0.45100839444032603,0.0,-9.029197085892404,0.0,,,,,,,,,,,,,,,,,,
57,1909.7,12,111,707,10.077592148002601,64.18790674448503,-0.4615218203400023,-0.4496356753421059,9.202827923030956,-9.083548996810219,11,503,933,45.66692658058837,84.70624751429214,0.4615218203400023,0.4615218203400023,-9.202827923030956,-9.202827923030956,,,,,,,,,,,,,,,,,,
58,1946.0,12,111,706,10.077592148002601,64.09711762603456,-0.4505553552662012,-0.4505553552662012,9.038221770635928,9.038221770635928,11,503,933,45.66692658058837,84.70624751429214,0.4505553552662012,0.4505553552662012,-9.038221770635928,-9.038221770635928,,,,,,,,,,,,,,,,,,
59,1977.9,12,110,706,9.986803029552128,64.09711762603456,-0.4566701764216476,-0.45485439223685553,27.24584169282876,9.087999844892227,11,503,932,45.66692658058837,84.61545839584167,-0.4530386080520635,0.4530386080520635,-9.069842003044306,9.069842003044306,,,,,,,,,,,,,,,,,,
60,2010.0,12,111,706,10.077592148002601,64.09711762603456,0.0,0.006361676307957278,0.0,18.176218022733718,11,503,933,45.66692658058837,84.70624751429214,-0.9147293104968646,0.0,-18.23986661010698,0.0,,,,,,,,,,,,,,,,,,
61,2045.7,12,111,706,10.077592148002601,64.09711762603456,0.0,0.0,0.0,0.0,11,503,933,45.66692658058837,84.70624751429214,-1.3638819156376225,0.0,-27.359717465147884,0.0,,,,,,,,,,,,,,,,,,
62,2078.0,12,111,706,10.077592148002601,64.09711762603456,0.45349210015221536,0.0,-9.060781221822493,0.0,11,502,933,45.57613746213789,84.70624751429214,-1.8139684006088617,0.45349210015221536,-18.121562443644986,-9.060781221822493,,,,,,,,,,,,,,,,,,
63,2109.6,12,111,707,10.077592148002601,64.18790674448503,-0.45100297894047353,0.006361676307959211,-9.0562847176802,-18.17621802273368,11,501,933,45.48534834368742,84.70624751429214,-1.8167352683778126,0.0,0.12729717474655697,0.0,,,,,,,,,,,,,,,,,,
64,2145.5,12,111,706,10.077592148002601,64.09711762603456,-0.45213343419946467,0.0,-9.060790264518333,0.0,11,500,933,45.39455922523695,84.70624751429214,-1.8194284745908629,0.45213343419946467,18.230527906966714,9.060790264518333,,,,,,,,,,,,,,,,,,
65,2178.1,12,111,706,10.077592148002601,64.09711762603456,-0.45553792712450225,0.0,-9.101656885604449,0.0,11,499,933,45.30377010678647,84.70624751429214,-1.358434565138304,0.45553792712450225,27.22313757792187,9.101656885604449,,,,,,,,,,,,,,,,,,
66,2209.9,12,110,706,9.986803029552128,64.09711762603456,-0.45258782876606723,-0.9051756575321386,9.024682527738154,-4.1260900163622116e-14,11,499,933,45.30377010678647,84.70624751429214,-0.9051756575321345,0.0,18.049365055476308,0.0,,,,,,,,,,,,,,,,,,
67,2245.7,12,110,706,9.986803029552128,64.09711762603456,-0.9051774570718191,-0.45168625938605594,0.017995396806652787,-9.015693800120893,11,499,934,45.30377010678647,84.79703663274262,-0.4534911976857632,0.4534911976857632,9.033689196927547,-9.033689196927547,,,,,,,,,,,,,,,,,,
68,2277.9,12,110,706,9.986803029552128,64.09711762603456,-0.9101670583746457,-0.455539753162107,-0.009147347865346055,-9.129053169581287,11,499,934,45.30377010678647,84.79703663274262,0.0,0.4546273052125388,0.0,-9.119905821715939,,,,,,,,,,,,,,,,,,
69,2310.2,12,110,705,9.986803029552128,64.00632850758409,-0.9174877588598743,-0.4505481239794437,-18.294870565501032,9.06535460723226,11,499,933,45.30377010678647,84.70624751429214,0.0,0.45874387942993267,0.0,9.147435282750426,,,,,,,,,,,,,,,,,,
70,2346.1,12,109,705,9.896013911101655,64.00632850758409,-0.9074596760460162,-0.45055535526620166,-0.06345792617313266,9.038221770635916,11,499,934,45.30377010678647,84.79703663274262,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
71,2377.6,12,109,705,9.896013911101655,64.00632850758409,-0.907907526693144,-0.45667746141336596,0.05447396133579084,9.106230536657332,11,499,934,45.30377010678647,84.79703663274262,-0.4512300652797691,0.0,-9.051756575321363,0.0,,,,,,,,,,,,,,,,,,
72,2409.6,12,108,705,9.80522479265118,64.00632850758409,-0.9161197722995368,0.0,18.322395445990733,0.0,11,499,934,45.30377010678647,84.79703663274262,-0.45257965767186875,0.4580598861497639,-9.106230536657312,-9.161197722995277,,,,,,,,,,,,,,,,,,
73,2445.8,12,108,705,9.80522479265118,64.00632850758409,-0.4629449547975263,0.0,8.980503487827871,0.0,11,499,934,45.30377010678647,84.79703663274262,-0.43291470860485814,0.43291470860485814,-8.684347213738354,8.684347213738354,,,,,,,,,,,,,,,,,,
74,2477.9,12,108,705,9.80522479265118,64.00632850758409,0.004534948184032944,0.0,18.139792736115364,0.0,11,498,934,45.212980988336,84.79703663274262,-0.9074487974764568,0.45599187283024484,-0.045326818431113115,9.092559777273062,,,,,,,,,,,,,,,,,,
75,2509.6,12,108,705,9.80522479265118,64.00632850758409,0.9065309348370217,-0.4532654674184709,18.13061869674043,-9.065309348369418,11,498,934,45.212980988336,84.79703663274262,-1.3607033864558582,0.45326546741850643,-9.056244039022474,9.065309348370128,,,,,,,,,,,,,,,,,,
76,2548.9,12,108,705,9.80522479265118,64.00632850758409,1.9349257505289614,-0.9674628752644381,37.53493211501383,-18.76746605750609,11,498,935,45.212980988336,84.88782575119309,-1.39388300414592,0.4264201288814062,-9.957132816156165,-8.810333241351392,,,,,,,,,,,,,,,,,,
77,2577.7,12,109,705,9.896013911101655,64.00632850758409,2.7132764960613223,-1.3543707739386004,36.143605016936675,-27.141698876525137,11,497,935,45.122191869885526,84.88782575119309,-1.358905722122704,-0.8983789011083912,-9.001906140411542,-36.2342586537989,,,,,,,,,,,,,,,,,,
78,2609.7,12,110,704,9.986803029552128,63.91553938913362,3.550340677489021,-2.2140866642892036,34.692752784818055,-26.11593334635055,11,496,935,45.031402751435046,84.88782575119309,-1.3557590497655236,-3.4918255677920054,9.155031984883305,-87.88830705487392,,,,,,,,,,,,,,,,,,
79,2645.7,12,112,703,10.168381266453075,63.82475027068315,5.910076936940804,-2.732762964540624,44.59629074473523,-17.705676282911078,11,496,935,45.031402751435046,84.88782575119309,-1.843660948821632,-8.89102015719039,0.6642000749224184,-183.69876357831433,,,,,,,,,,,,,,,,,,
80,2678.0,12,114,702,10.349959503354023,63.73396115223267,8.177420283280755,-4.086897978161816,72.81240270428812,-27.345383959431235,11,495,932,44.94061363298457,84.61545839584167,-2.724598652107913,-19.112058161283237,-18.2302559729525,-326.94977445038484,,,,,,,,,,,,,,,,,,
81,2712.0,12,116,700,10.53153774025497,63.55238291533172,11.041669266752143,-5.020302504740386,111.7652841509221,-28.746546427866058,11,495,926,44.94061363298457,84.07072368513882,-4.181088550886387,-33.88450041436003,-64.39119036456773,-506.2988844713818,,,,,,,,,,,,,,,,,,
82,2746.0,12,121,699,10.985483332507341,63.461593796881246,15.021329661438788,-6.371694875252771,137.08372370188422,-54.855279065287164,11,494,915,44.8498245145341,83.07204338218361,-7.295944590346698,-47.38550806431841,-109.38371436256062,-583.8882335727916,,,,,,,,,,,,,,,,,,
83,2777.9,12,127,696,11.530218043210184,63.189226441529826,20.88286567179975,-8.62610441225536,181.55086833713293,-63.52961972612514,10,491,893,44.57745715918268,81.07468277627318,-9.531723824112493,-60.38000448583392,-118.04852624936125,-499.2353371522307,,,,,,,,,,,,,,,,,,
84,2810.7,13,134,693,12.165741872363501,62.916859086178405,31.21352035019246,-10.559210264522326,296.9854976817091,-83.49069287875896,10,487,862,44.214300685380785,78.26022010430849,-12.395190275697686,-72.56678436660079,-102.05463992542843,-277.536656607459,,,,,,,,,,,,,,,,,,
85,2845.7,12,145,689,13.164422175318714,62.55370261237651,42.38914420205737,-14.065413209980434,411.91957701263203,-99.48209976575947,11,480,831,43.578776856227464,75.4457574323438,-14.895938217247966,-82.18216888840087,-43.07352990827745,-114.13906480398906,,,,,,,,,,,,,,,,,,
86,2877.9,13,160,683,14.526258952075823,62.008967901673664,50.934747808837265,-15.45690838228435,419.48677440361735,-73.08645967445463,10,474,799,43.03404214552462,72.54050564192863,-15.904941310910166,-84.06143789836356,-9.415823486592243,25.606668901637935,,,,,,,,,,,,,,,,,,
87,2909.6,13,184,677,16.705197794887194,61.46423319097082,61.35649697420763,-16.84357407222993,312.57924698998244,-43.594520623922655,10,468,768,42.48930743482178,69.72604296996394,-17.329385630590952,-84.38461088977887,2.2731362875463916,38.55128707908481,,,,,,,,,,,,,,,,,,
88,2942.0,13,211,669,19.15650399304999,60.73792024336703,69.02058295473138,-18.311104279711376,141.17364734196738,11.305753561586448,10,462,738,41.944572724118935,67.00236941644972,-16.909690793324405,-83.8575440759052,1.251046500667153,79.34414917565412,,,,,,,,,,,,,,,,,,
89,2977.7,13,239,662,21.69859930966326,60.102396414213715,73.54714708037775,-18.32221292010871,33.66751961523152,15.665527052723728,10,456,708,41.399838013416094,64.2786958629355,-16.072776439736717,-80.39809503727854,6.0523940511904275,47.80701568924425,,,,,,,,,,,,,,,,,,
90,3009.8,13,269,656,24.422272863177476,59.557661703510874,72.59834714841831,-18.362355232179095,-88.19101995983,13.279527411364723,10,449,677,40.76431418426277,61.46423319097082,-13.079460938618503,-81.02542305905862,82.55569987956815,28.49837022072085,,,,,,,,,,,,,,,,,,
91,3044.4,12,297,649,26.964368179790746,58.92213787435755,64.90120784061263,-14.38118220440859,-221.63019253959908,65.45053697167097,10,443,648,40.21957947355993,58.83134875590708,-4.380058622919351,-84.33205411169534,243.46833182755626,-88.6119233121806,,,,,,,,,,,,,,,,,,
92,3081.4,12,325,642,29.506463496404013,58.28661404520424,55.337508417069174,-10.873634956209468,-384.86595092301405,127.99074997522652,10,438,619,39.765633881307565,56.198464320843335,4.188301453868794,-85.53061935408438,384.7109211581723,-146.7949485109574,,,,,,,,,,,,,,,,,,
93,3112.5,12,346,636,31.413034983863966,57.74187933450139,45.57353836308325,-8.122400781749075,-438.09542181884734,186.135359646669,10,439,587,39.85642299975804,53.29321253042817,12.469090721036865,-85.66253798079582,414.98182026951486,-118.80245827792086,,,,,,,,,,,,,,,,,,
94,3141.7,11,355,637,32.230137049918234,57.832668452951864,39.062847586170534,-5.680712712859904,-309.4769041601375,113.38747929860058,9,451,553,40.94589242116373,50.20638250311206,18.964309582284386,-86.93271399824413,236.3747967480615,35.15539943656337,,,,,,,,,,,,,,,,,,
95,3177.5,12,364,637,33.047239115972495,57.832668452951864,30.331951401599866,-2.412347483787957,-135.54106292650388,48.10264175050753,9,462,521,41.944572724118935,47.301130712696896,26.638183112714188,-88.02966355074219,82.50826008730975,94.78570404357343,,,,,,,,,,,,,,,,,,
96,3209.8,11,372,637,33.77355206357629,57.832668452951864,23.948660194276485,0.4726933978683197,-6.403615566697001,-9.463331288655082,9,474,489,43.03404214552462,44.39587892228173,30.893354278868337,-86.68075554774983,-36.27136687112989,97.8730118862663,,,,,,,,,,,,,,,,,,
97,3241.9,12,381,637,34.59065412963055,57.832668452951864,22.882504510598253,0.0,-13.48403547204299,0.0,9,485,459,44.03272244847984,41.672205368767514,29.510026486079212,-81.07606019642738,-25.881445374912037,81.74387804480824,,,,,,,,,,,,,,,,,,
98,3277.8,11,390,637,35.40775619568482,57.832668452951864,23.581777484640348,0.45530788433701147,0.941383625217606,9.078920923968308,9,496,429,45.031402751435046,38.9485318152533,29.471785365364813,-82.07728898494716,-26.00572264661944,23.90571302113272,,,,,,,,,,,,,,,,,,
99,3309.7,12,398,637,36.134069143288606,57.832668452951864,24.070709612989653,0.0,8.847047372766413,0.0,9,506,399,45.93929393593979,36.22485826173908,29.520784483853493,-80.8436860511313,8.79249209605778,18.98523629428553,,,,,,,,,,,,,,,,,,
