frame_no,timestamp,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,131.0,,,,,,,,,,38,1078,32,,,,,,,,,,,,,,,
1,131.0,,,,,,,,,,34,1078,26,,,,,,,,,,,,,,,
2,240.5,,,,,,,,,,51,66,17,,,,,,,,,,,,,,,
3,260.3,10,71,144,6.446027409983646,13.07363305686824,,,,,,,,,,,,,,,,,,,,,,
4,283.1,10,71,144,6.446027409983646,13.07363305686824,,,,,,,,,,,,,,,,,,,,,,
5,302.3,10,71,144,6.446027409983646,13.07363305686824,,,,,,,,,,,,,,,,,,,,,,
6,313.9,10,71,143,6.446027409983646,12.982843938417766,-1.496972015450346,-0.6828121546860371,-55.85716475560996,37.72442843569261,,,,,,,,,,,,,,,,,,
7,326.5,10,71,143,6.446027409983646,12.982843938417766,-3.0854174180051475,-0.9082239272048099,-142.18513447028337,54.547983615904485,,,,,,,,,,,,,,,,,,
8,338.4,10,71,143,6.446027409983646,12.982843938417766,-2.4137150929124522,-0.06778797922100199,-133.72382786218586,135.57595844199662,,,,,,,,,,,,,,,,,,
9,350.1,10,70,143,6.355238291533173,12.982843938417766,-1.5431714111244073,0.6032178474571769,53.30471195593809,33.326952898186526,,,,,,,,,,,,,,,,,,
10,359.8,10,69,143,6.264449173082698,12.982843938417766,-3.5602299871342393,0.0,113.6678630511187,0.0,,,,,,,,,,,,,,,,,,
11,375.5,10,69,144,6.264449173082698,13.07363305686824,-3.324189985634385,1.78493512026115,84.64162340278254,-35.698702405222996,,,,,,,,,,,,,,,,,,
12,408.0,10,70,144,6.355238291533173,13.07363305686824,0.0,0.6673474349462317,0.0,-31.11176852896182,,,,,,,,,,,,,,,,,,
13,441.9,10,70,143,6.355238291533173,12.982843938417766,0.6006097563313536,0.0,-12.307576974003146,0.0,,,,,,,,,,,,,,,,,,
14,475.5,10,70,144,6.355238291533173,13.07363305686824,0.4532636509520426,-0.9119910402260791,-9.09255067105401,-18.239820804521578,,,,,,,,,,,,,,,,,,
15,508.8,10,70,143,6.355238291533173,12.982843938417766,0.0,-0.9103683223284066,0.0,-0.19211554394765878,,,,,,,,,,,,,,,,,,
16,539.5,10,70,143,6.355238291533173,12.982843938417766,0.0,-0.44910824549948486,0.0,-9.203037817612392,,,,,,,,,,,,,,,,,,
17,575.2,10,70,142,6.355238291533173,12.892054819967292,0.0,-0.9124461228422476,0.0,18.230691765079886,,,,,,,,,,,,,,,,,,
18,607.5,10,70,142,6.355238291533173,12.892054819967292,0.0,-0.4627036128891244,0.0,9.263335593375867,,,,,,,,,,,,,,,,,,
19,639.4,10,70,142,6.355238291533173,12.892054819967292,0.0,-0.0018157841847940487,0.0,18.15784184793653,,,,,,,,,,,,,,,,,,
20,675.3,10,70,142,6.355238291533173,12.892054819967292,0.0,0.4534921001522146,0.0,9.060781221822477,,,,,,,,,,,,,,,,,,
21,707.4,10,70,142,6.355238291533173,12.892054819967292,0.0,0.2962951942844452,0.0,5.931835721410315,,,,,,,,,,,,,,,,,,
22,739.5,10,70,143,6.355238291533173,12.982843938417766,0.26055602037237063,0.533980426884243,5.205914492954457,-7.4526228455581744,,,,,,,,,,,,,,,,,,
23,775.4,10,70,143,6.355238291533173,12.982843938417766,0.25684174646043534,0.5359620570658787,5.131703225982722,-7.413029834936081,,,,,,,,,,,,,,,,,,
24,839.4,10,70,143,6.355238291533173,12.982843938417766,0.48290838870461444,0.30439635844113494,7.316793768251733,-5.809090809945319,,,,,,,,,,,,,,,,,,
25,882.8,10,71,143,6.446027409983646,12.982843938417766,0.2488601393413987,0.0,-5.369150794852182,0.0,,,,,,,,,,,,,,,,,,
26,920.0,10,71,143,6.446027409983646,12.982843938417766,0.8839761744464422,-0.6474446918615593,3.542355252385282,-8.954974991169559,,,,,,,,,,,,,,,,,,
27,944.2,10,71,143,6.446027409983646,12.982843938417766,0.41281628200879034,0.0,-8.65442939221784,0.0,,,,,,,,,,,,,,,,,,
28,975.5,10,71,143,6.446027409983646,12.982843938417766,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
29,1007.4,10,72,142,6.53681652843412,12.892054819967292,0.1308859144709368,-0.13088591447093553,-20.775541979513555,20.775541979513353,,,,,,,,,,,,,,,,,,
30,1039.6,10,71,143,6.446027409983646,12.982843938417766,0.4452764701164097,0.445276470116414,9.33493648042789,9.33493648042798,,,,,,,,,,,,,,,,,,
31,1075.3,10,71,143,6.446027409983646,12.982843938417766,0.4356812492989207,0.435681249298925,8.731087160299015,8.7310871602991,,,,,,,,,,,,,,,,,,
32,1107.4,10,71,143,6.446027409983646,12.982843938417766,-0.45371850591307467,0.9083458118106409,9.083453571833338,0.009092546118151955,,,,,,,,,,,,,,,,,,
33,1139.3,10,72,144,6.53681652843412,13.07363305686824,0.24158017635937098,0.24158017635937334,-13.42112090885394,-13.421120908854073,,,,,,,,,,,,,,,,,,
34,1178.0,10,72,144,6.53681652843412,13.07363305686824,0.1818638862681767,0.49269016786616676,-13.673976411141156,-7.620884267071415,,,,,,,,,,,,,,,,,,
35,1207.3,10,71,144,6.446027409983646,13.07363305686824,0.0,0.5282923631544763,0.0,-7.617770196892229,,,,,,,,,,,,,,,,,,
