frame_no,timestamp,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,130.1,,,,,,,,,,48,842,246,,,,,,,,,,,,,,,
1,130.1,,,,,,,,,,35,5,448,,,,,,,,,,,,,,,
2,225.7,,,,,,,,,,47,48,1033,,,,,,,,,,,,,,,
19,645.6,,,,,,,,,,,,,,,,,,,10,982,92,89.15491431836536,8.352598897443597,5.106690070883878,5.788475169906642,-65.70003774063001,136.87972239488434
20,678.2,,,,,,,,,,,,,,,,,,,9,985,97,89.42728167371678,8.806544489695968,2.7593197738543735,9.542534410454554,-91.50204285727683,63.35884345223561
21,716.2,,,,,,,,,,,,,,,,,,,10,985,102,89.42728167371678,9.260490081948337,0.3097557524023405,11.244142090644939,-80.20789911727574,-5.055603311178179
22,746.0,,,,,,,,,,,,,,,,,,,9,984,106,89.3364925552663,9.623646555750232,-1.8357470573838894,11.785569898766239,-72.59552258342914,-17.415683971386382
23,778.2,,,,,,,,,,,,,,,,,,,10,983,111,89.24570343681583,10.077592148002601,-4.549467292292687,10.901982826357319,-54.67369846566436,-36.16987513418028
24,815.3,,,,,,,,,,,,,,,,,,,10,981,114,89.06412519991488,10.349959503354023,-5.992435827096333,10.569917020495062,-46.98062922780356,-8.551360768536798
25,845.8,,,,,,,,,,,,,,,,,,,9,978,118,88.79175784456346,10.713115977155919,-6.355719736449159,9.994570342621762,-17.985092227498104,-18.476090700847674
26,878.0,,,,,,,,,,,,,,,,,,,9,975,121,88.51939048921204,10.985483332507341,-7.274044184799987,9.546727681936554,0.07295913686076153,9.010453402301192
27,913.7,,,,,,,,,,,,,,,,,,,10,972,125,88.24702313386062,11.348639806309237,-6.885149313091551,9.614137930352324,28.83604617912026,-10.875043502657007
28,945.9,7,613,1,55.653729610140495,0.09078911845047388,,,,,,,,,,,,,,10,970,128,88.06544489695968,11.621007161660657,-5.898580825600782,9.533784395126093,27.11873679989319,9.26957826337183
29,977.9,9,613,1,55.653729610140495,0.09078911845047388,,,,,,,,,,,,,,10,967,132,87.79307754160826,11.984163635462552,-4.544912353998978,9.533784395126093,54.5643147530493,-9.269578263371468
30,1013.8,9,613,2,55.653729610140495,0.18157823690094776,,,,,,,,,,,,,,10,966,135,87.70228842315778,12.256530990813975,-4.0834829116501155,8.627956561248252,27.14130449903037,-8.828879955965858
