frame_no,timestamp,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,62.3,,,,,,,,,,50,917,285,,,,,,,,,,,,,,,
72,2511.3,9,599,5,54.38268195183386,0.45394559225236947,,,,,,,,,,,,,,,,,,,,,,
73,2542.5,10,599,21,54.38268195183386,1.9065714874599518,,,,,,,,,,,,,,9,1097,471,99.59566294016986,42.7616747901732,,,,
74,2574.6,10,600,41,54.47347107028433,3.7223538564694296,,,,,,,,,,,,,,10,1080,469,98.0522479265118,42.580096553272256,,,,
75,2610.7,10,602,65,54.65504930718528,5.901292699280803,4.542237262152411,65.04770475575137,36.26002058761603,206.14527116283952,,,,,,,,,,11,1052,469,95.51015260989853,42.580096553272256,,,,
76,2642.5,10,604,92,54.83662754408623,8.352598897443597,5.905610976745874,69.9480803093259,27.323101084444033,109.75612418978909,,,,,,,,,,10,1023,467,92.87726817483478,42.39851831637131,-73.12774505065538,-4.088010553140122,-118.875947946092,-9.128916302423692
77,2674.8,9,606,121,55.018205780987174,10.985483332507341,6.363041087753592,73.58143858488738,18.494349881090216,21.858612150514062,,,,,,,,,,11,994,465,90.24438373977105,42.216940079470355,-78.57512854741871,-4.54632764188512,-13.020604242738441,-18.40342387380705
78,2710.7,10,609,148,55.2905731363386,13.436789530670136,6.824707419382668,75.04990471719717,9.389382556989158,-6.101271933922597,,,,,,,,,,11,964,463,87.52071018625684,42.03536184256941,-79.14181224935845,-5.0016254447899895,15.052239741168492,8.914433244769725
79,2742.4,9,612,175,55.56294049169002,15.88809572883293,6.807172067787779,74.8652879554786,-9.273829992514013,-11.31352867121672,,,,,,,,,,11,936,462,84.97861486964356,41.944572724118935,-78.94741442972132,-4.989568019411976,2.3660504672946545,-8.920282221537327
80,2774.5,9,614,203,55.74451872859097,18.4301910454462,7.714490278824886,73.5459570582779,8.615964884632886,-22.570377980192404,,,,,,,,,,11,907,459,82.34573043457982,41.672205368767514,-78.53672475702342,-4.544985029599273,13.790991211550681,18.430356918658546
81,2810.3,9,617,230,56.01688608394239,20.881497243608994,7.696798236101075,73.40851614536396,8.122481232536963,-26.85833794224694,,,,,,,,,,11,878,458,79.71284599951608,41.58141625031704,-77.0330921705708,-4.530720031508452,27.291536941315258,0.5414987488354223
82,2842.6,9,619,257,56.198464320843335,23.33280344177179,7.7173345709943755,73.5000442006687,27.440746224182643,-15.936845676286477,,,,,,,,,,11,849,456,77.07996156445233,41.399838013416094,-77.58217067491148,-4.534486767808642,24.884323880206882,18.003740337372356
83,2874.8,9,623,283,56.56162079464523,25.69332052148411,8.138482940880444,72.79330785446795,-0.16147511283714897,7.562417784580297,,,,,,,,,,11,821,455,74.53786624783906,41.30904889496562,-76.8652513417964,-4.51957806700816,19.538488653395003,-17.92373752501722
84,2911.1,9,626,310,56.83398814999666,28.144626719646904,7.714327051879952,72.21617658195888,-7.774687268670326,3.200806922305092,,,,,,,,,,11,794,453,72.08656004967627,41.127470658064674,-76.31204733136094,-4.542383769723881,-12.985091718897804,-0.7729221261256722
85,2942.5,9,629,337,57.10635550534808,30.5959329178097,-4.074378553372758,62.68585781476326,-263.5110790443453,-200.5633822697682,,,,,,,,,,10,765,452,69.45367561461252,41.0366815396142,-63.59693002652742,4.07983135327969,255.1004738852399,154.45508090563715
86,2975.3,9,632,364,57.3787228606995,33.047239115972495,-17.080327072849343,52.91648682029315,-501.70539083203414,-403.12104533034767,,,,,,,,,,10,737,449,66.91158029799925,40.76431418426277,-50.59050184821054,11.999149694420845,503.3420982836369,346.6546382499725
87,3010.2,9,634,389,57.560301097600444,35.316967077234345,-28.204121029355225,44.059439215196946,-717.118311343544,-571.4497951516081,,,,,,,,,,10,710,448,64.46027409983647,40.6735250658123,-39.17765217137615,18.80670146092431,762.4178901040608,471.99563112003506
88,3042.5,9,610,395,55.381362254789074,35.861701787937186,-40.82377957184422,34.06421928139854,-471.47694132508394,-371.8693883975259,,,,,,,,,,10,709,465,64.36948498138598,42.216940079470355,-25.56000363098971,25.581793955387656,505.6380540255139,275.5841711365221
89,3074.7,9,586,400,53.2024234119777,36.31564738018955,-53.69496598200155,23.734091545320766,-235.0076656901455,-184.04988575561805,,,,,,,,,,10,709,481,64.36948498138598,43.66956597467794,-12.819280062192886,33.23426587963018,256.64224348734484,80.61128096953283
90,3110.6,9,563,406,51.1142736876168,36.8603820908924,-64.20787093189082,14.824853900851414,-0.08786201373812022,-10.912462106270642,,,,,,,,,,10,709,495,64.36948498138598,44.94061363298457,-0.012435989424491763,39.553670384644604,17.765699177844105,-58.70939757979058
91,3143.6,9,538,412,48.84454572635495,37.40511680159524,-64.59047447934952,14.901345286220627,1.3148264387272013,-7.218128816676524,,,,,,,,,,10,709,509,64.36948498138598,46.21166129129121,0.9142256560384828,38.83707769846471,18.085571830632713,-13.362929928271273
92,3174.6,9,514,416,46.66560688354358,37.768273275397135,-64.46221880469837,14.97932661267484,19.447048619138243,8.779316533477559,,,,,,,,,,10,709,522,64.36948498138598,47.39191983114737,1.3591158241562613,37.67665161989795,27.20952600913434,8.325370487279587
