frame_no,timestamp,position_px_x-darkorange,position_px_y-darkorange,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,position_px_x-hotpink,position_px_y-hotpink,position_px_x-yellowneon,position_px_y-yellowneon
344,11477.4,370.0,868.0,27.582460498201563,65.20111330639232,20.74291957956311,15.449344984501822,-500.8701224176738,-297.3171799548026,1008.0,858.0,98.0,343.0
395,13177.0,368.0,869.0,8.056263214821248,20.823392207800683,10.26956610026258,5.478375099357698,96.20424673185984,54.94658649793065,1007.0,858.0,97.0,343.0
396,13212.4,368.0,869.0,8.397630300195031,21.028212459024957,13.278736215342144,7.489728851343248,115.26704745073523,67.8234229328679,1007.0,858.0,97.0,343.0
397,13246.7,368.0,870.0,8.943817636793082,21.30130612732398,17.589394864159377,9.665522067288714,121.97181859104276,71.49091831068795,1007.0,858.0,97.0,343.0
398,13276.7,368.0,870.0,9.558278390465889,21.64267321269776,21.21163901710727,11.974024603491063,123.29571147966692,75.35731529009978,1008.0,858.0,97.0,344.0
399,13312.7,368.0,870.0,10.309285978288209,22.12058713222105,25.64190845072505,14.014736420017588,131.25682563765525,62.28639897489421,1007.0,859.0,97.0,343.0
400,13345.1,368.0,870.0,11.265113817334797,22.59850105174435,29.51887498258761,16.815017438528585,120.49728950709302,73.82402825922867,1007.0,858.0,97.0,343.0
401,13376.5,368.0,870.0,12.28921507345614,23.21296180541716,33.72334789094403,19.07736108644008,127.43993729461856,66.9941172339296,1007.0,858.0,97.0,343.0
402,13412.4,368.0,870.0,13.518136580801755,23.827422559089964,38.14707898205066,21.11158461466257,119.59915292454602,80.07765708619019,1008.0,858.0,97.0,343.0
403,13445.0,368.0,870.0,14.815331505222126,24.64670356398704,42.05775491037442,23.935029303805496,130.53133767582705,68.71875182639586,1007.0,858.0,97.0,343.0
404,13476.9,368.0,870.0,16.317346680866766,25.46598456888412,46.41717158975507,25.93888741012169,125.42507662592088,69.68967407446951,1007.0,858.0,97.0,343.0
405,13512.9,368.0,870.0,17.95590869066092,26.35353899085595,50.364647706494495,28.58512070427407,123.53654308428658,68.64942927423772,1007.0,858.0,97.0,344.0
406,13544.8,368.0,870.0,19.662744117529822,27.377640246977293,55.13863823798674,30.82241463628168,131.6106127773274,69.30500233144436,1007.0,858.0,97.0,343.0
407,13576.7,368.0,870.0,21.574399795623005,28.40174150309864,59.13874778856353,33.158601109108545,129.5163301638252,74.99396718779079,1007.0,858.0,97.0,343.0
408,13613.1,368.0,869.0,23.62260230786569,29.562389593369492,63.33359964282084,35.60188583107614,135.32477301004948,71.40576287749903,1007.0,858.0,97.0,344.0
409,13644.4,368.0,870.0,25.807351654257896,30.791311100715117,66.19532342651803,36.955949556982645,90.41117815703458,53.85834948985954,1007.0,858.0,97.0,343.0
410,13676.6,368.0,869.0,28.12864783479961,32.08850602513548,70.99357200894036,40.27456928828413,107.81748806193802,67.46785822113007,1007.0,858.0,97.0,343.0
411,13712.5,367.0,869.0,30.586490849490843,33.45397436663061,74.9547941078337,42.43705243206321,98.50207739262471,66.12274016047066,1006.0,859.0,97.0,344.0
412,13747.5,367.0,869.0,33.11260728125683,34.88771612520049,77.9819737525076,44.08988392650912,138.23383301638057,84.53029007418426,1006.0,858.0,96.0,343.0
413,13776.7,367.0,869.0,35.775270547172326,36.45800471791989,82.37573908197086,46.82679394527717,119.59843747313596,63.44572133917018,1006.0,858.0,96.0,343.0
414,13812.5,367.0,869.0,38.57448064723734,38.028293310639285,85.97541923555629,48.78805279626469,121.9104251618275,60.89726712355905,1006.0,858.0,96.0,343.0
415,13846.5,366.0,869.0,41.510237581451854,39.66685532043344,91.85721350510806,51.64269402597968,142.07404077352808,68.05173213734221,1006.0,858.0,96.0,343.0
416,13876.4,366.0,870.0,44.58254134981589,41.441964164377104,94.64734240658058,53.11561677554371,126.57214075374142,62.70920003027,1006.0,859.0,96.0,344.0
417,13912.6,366.0,869.0,47.79139195232944,43.21707300832077,99.2385832605096,55.58724766825793,143.08785705502046,74.95078226691486,1006.0,858.0,96.0,344.0
418,13944.6,366.0,869.0,51.20506280606726,45.06045526933919,104.258036197713,58.96398299373942,110.74599373421722,81.21002051830952,1006.0,858.0,96.0,343.0
419,13977.1,367.0,869.0,54.75528049395459,47.10865778158188,106.91549293808065,60.27302794056362,117.08526801487788,79.44395121143532,1007.0,858.0,96.0,343.0
429,14312.8,365.0,869.0,64.85974622101853,53.04844506708568,0.6724857763008104,-0.2981700433872934,-0.1499668922216146,-33.03183808701418,1006.0,859.0,95.0,344.0
431,14376.6,366.0,869.0,64.85974622101853,52.775351398786654,0.6428328747125667,-0.3451759634435768,14.494540579764632,61.6385649006447,1006.0,858.0,95.0,343.0
432,14415.5,366.0,869.0,64.92801963809329,52.84362481586141,1.0477834683438916,0.1193731536543242,7.458587964141351,41.16315643251789,1005.0,858.0,95.0,343.0
433,14444.7,366.0,870.0,64.92801963809329,53.04844506708568,1.3614337926646929,0.3465403138071135,13.57213341431255,-6.9100760479983245,1006.0,859.0,95.0,344.0
435,14512.4,365.0,869.0,65.0645664722428,53.04844506708568,2.056299347450772,-0.265367892203487,13.35701325581498,-49.104148091089854,1006.0,858.0,95.0,344.0
436,14545.0,366.0,870.0,65.13283988931755,53.04844506708568,7.906073932053532,-2.4111934109077118,116.92916547679184,-48.07962933016408,1007.0,858.0,95.0,343.0
437,14576.6,366.0,869.0,65.0645664722428,53.04844506708568,15.72935279635229,-0.6150658654253379,300.6453681862783,-12.289028280226486,1007.0,858.0,95.0,343.0
438,14612.6,365.0,869.0,65.33766014054183,52.775351398786654,31.88927124409885,4.061796408887029,582.1114876752802,135.47469302303566,1006.0,857.0,95.0,343.0
439,14644.5,365.0,869.0,66.49830823081268,52.570531147562384,48.58406996760057,11.148138600941287,700.7189960417415,320.6290165030083,1006.0,858.0,95.0,343.0
514,17144.4,365.0,870.0,6.554248039176609,19.321377032156047,15.710812067089387,16.395941109484607,-0.4717949774958815,-14.160686933444948,1004.0,859.0,95.0,343.0
515,17176.5,365.0,869.0,6.895615124550391,19.867564368754092,16.402022120061346,16.06031332589341,82.09220280310868,6.841016900259071,1005.0,858.0,95.0,343.0
516,17212.6,364.0,869.0,7.305255626998929,20.55029853950166,18.756433262295342,16.02822478777993,156.71527201263424,-20.441122436437663,1005.0,858.0,94.0,343.0
517,17244.5,364.0,869.0,8.124536631896005,20.89166562487544,22.71995351535434,16.645352568558547,140.51458115661774,19.143932868988298,1005.0,858.0,94.0,343.0
518,17276.4,364.0,869.0,8.943817636793082,21.50612637854825,26.840277367909938,17.521262787859893,126.88187623289603,22.407220576546948,1004.0,858.0,94.0,343.0
519,17312.7,364.0,870.0,9.967918892914426,22.052313715146298,32.69365347218069,18.050258699093643,121.75066624680711,60.84140038476274,1005.0,859.0,94.0,344.0
520,17345.3,364.0,870.0,11.128566983185284,22.666774468819103,36.85264877699231,21.150614749181724,139.89603911397893,70.24618976242466,1004.0,858.0,94.0,343.0
521,17378.8,364.0,869.0,12.357488490530898,23.417782056641425,41.667131993985485,23.41942037382442,162.70512818264828,92.79116977432524,1003.0,858.0,94.0,343.0
522,17413.0,365.0,869.0,13.859503666175538,24.168789644463747,45.665576850136986,25.560319602120977,136.9118138719646,88.91056178926297,1005.0,859.0,94.0,344.0
523,17445.0,364.0,869.0,15.49806567596969,25.12461748351033,50.33195742221218,28.41872425880007,130.50132588541473,75.55339919681886,1004.0,859.0,94.0,344.0
524,17476.5,364.0,870.0,17.204901102838598,26.14871873963168,55.09169396074638,30.653236785359496,112.10678515943545,55.29104949967715,1003.0,859.0,94.0,344.0
525,17513.1,364.0,870.0,19.116556780931777,27.172819995753024,58.72754534204776,33.11881812021886,124.06657757480774,62.10838962128634,1004.0,859.0,94.0,343.0
526,17544.7,364.0,869.0,21.164759293174463,28.33346808602388,62.159372893872,34.80404400963062,106.75876381688724,52.53726782084433,1004.0,859.0,94.0,344.0
527,17576.6,364.0,869.0,23.28123522249191,29.494116176294742,66.80164421482588,37.1495571041557,121.85825488211628,74.5055602664826,1004.0,858.0,94.0,343.0
528,17613.0,364.0,869.0,25.60253140303363,30.791311100715117,69.51070843919969,38.94799180619528,91.81256350931172,54.59178427213372,1004.0,859.0,94.0,343.0
529,17646.7,364.0,869.0,28.06037441772486,32.15677944221024,74.43195661298152,41.86905692247762,133.8801326362402,85.99239713693973,1004.0,859.0,94.0,343.0
530,17676.8,364.0,870.0,30.586490849490843,33.590521200780124,78.01702849360825,43.94845709901948,102.00171076224096,61.201026457344426,1003.0,859.0,94.0,343.0
531,17716.0,364.0,869.0,33.24915411540634,35.09253637642476,82.4037115224774,46.35208773139354,158.53701092326514,89.17706864433711,1004.0,859.0,94.0,343.0
532,17744.5,365.0,869.0,35.9800907983966,36.66282496914416,86.36719253725158,48.86763725150663,110.1942216433133,57.12785499044398,1004.0,859.0,94.0,343.0
533,17777.0,364.0,869.0,38.91584773261112,38.30138697893831,89.36127056706533,50.478771235049024,124.4302667518707,69.1445650801702,1004.0,858.0,94.0,344.0
534,17813.0,364.0,869.0,41.98815150097515,40.00822240580722,95.02009525651636,54.08293868427936,101.59461245898196,70.22192007495829,1004.0,859.0,94.0,344.0
535,17844.8,364.0,869.0,45.1970021034887,41.85160466682564,96.8276715996354,54.9855320085516,98.38960811508932,64.86406439230805,1003.0,859.0,94.0,344.0
536,17877.0,364.0,870.0,48.474126123077006,43.69498692784406,102.7023906272314,58.19916496375735,142.39213445145052,85.26330949399635,1004.0,859.0,94.0,344.0
545,18176.6,363.0,869.0,62.81154370877584,51.751250142665306,8.534177134344567,10.241012561213443,197.99290951679396,40.96405024485463,1003.0,858.0,93.0,343.0
546,18212.4,363.0,869.0,63.35773104537389,52.36571089633812,13.074039385258274,9.487026451932946,79.04683257558646,-26.159068208210886,1003.0,859.0,93.0,344.0
547,18244.9,363.0,869.0,64.04046521612145,52.7070779817119,15.31220928965184,7.1411732898328495,-33.62835792047622,-60.93702040882495,1002.0,858.0,93.0,343.0
551,18376.7,363.0,870.0,65.47420697469133,52.91189823293617,7.511816383912189,0.3446147780672827,-13.442738054639634,20.51282510881482,1003.0,858.0,93.0,343.0
552,18413.0,363.0,869.0,65.47420697469133,53.11671848416044,11.98314149919444,1.033317209760475,157.43141062653592,34.13010605678972,1003.0,857.0,93.0,342.0
553,18445.3,363.0,869.0,65.54248039176609,53.04844506708568,18.55522387319697,5.160613860352865,343.16329376074424,116.60649277933332,1003.0,858.0,93.0,342.0
554,18476.5,364.0,870.0,66.15694114543889,53.04844506708568,28.21223821906235,9.852193174753516,428.2808509835036,170.01980809131152,1003.0,858.0,93.0,343.0
555,18512.8,363.0,870.0,67.45413606985927,53.38981215245946,39.33588659116752,12.655893946723465,390.7197936214256,198.7872634214281,1003.0,858.0,93.0,343.0
556,18544.9,363.0,869.0,69.09269807965342,54.14081974028178,47.0173119498764,17.01974281794892,228.36457926493443,121.5286268511044,1003.0,858.0,93.0,342.0
