frame_no,timestamp,position_px_x-darkorange,position_px_y-darkorange,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,position_px_x-hotpink,position_px_y-hotpink,position_px_x-yellowneon,position_px_y-yellowneon
61,2047.3,353.0,870.0,21.984040298071545,27.923827583575346,33.00462639763812,18.563029269205607,59.28645769490645,29.893500010330246,991.0,858.0,82.0,343.0
62,2081.9,353.0,870.0,23.1446883883424,28.53828833724815,34.449339549345744,19.43991692492955,46.02260322471787,33.13136597128298,991.0,858.0,82.0,342.0
63,2114.6,353.0,870.0,24.30533647861326,29.22102250799572,36.59651643126883,20.718523475789997,48.8752285067032,23.96609202852966,991.0,858.0,82.0,343.0
64,2146.1,353.0,870.0,25.534257985958877,29.90375667874328,38.34756406251633,21.56775169158531,48.87017519736491,30.9308405236718,991.0,858.0,82.0,343.0
65,2182.2,353.0,870.0,26.831452910379245,30.6547642665656,39.9358337632392,22.52606992024464,63.37907601543121,28.407078601301283,991.0,858.0,82.0,343.0
66,2214.3,352.0,870.0,28.19692125187437,31.40577185438792,41.79583132438958,23.63878934430267,55.42396694205779,34.614968523379545,992.0,858.0,82.0,342.0
67,2246.5,353.0,870.0,29.63066301044425,32.22505285928499,43.61899908318448,24.535006970176987,56.138490552996494,28.17783036460852,991.0,858.0,82.0,342.0
68,2282.0,353.0,870.0,31.13267818608889,33.04433386418207,45.29360353095927,25.538642498995483,43.9910596102213,31.965117365649355,991.0,858.0,82.0,343.0
69,2313.9,353.0,870.0,32.63469336173353,33.93188828615391,47.11424388045996,26.63103801432525,51.37146591076094,25.470346135708372,991.0,858.0,82.0,343.0
70,2346.5,353.0,870.0,34.27325537152768,34.819442708125734,48.896237389458896,27.69753322798072,49.40627557249169,35.07269479146609,992.0,858.0,82.0,343.0
71,2382.6,353.0,870.0,35.91181738132184,35.775270547172326,50.21325057675387,28.3477978266702,53.81504467993032,23.882901077188123,992.0,858.0,82.0,343.0
72,2414.2,353.0,870.0,37.618652808190745,36.73109838621891,51.7604647249562,28.94487605012321,41.27501154679158,20.667999543214236,991.0,858.0,82.0,342.0
73,2446.2,353.0,870.0,39.39376165213441,37.75519964234026,52.93048704144538,30.39212371357414,31.52150079634471,18.98127683528268,991.0,858.0,82.0,342.0
75,2514.4,352.0,870.0,43.0122527570965,39.73512873750819,55.90242141282094,31.701307084627544,41.39877463813307,34.35058397982623,992.0,858.0,82.0,342.0
76,2546.4,353.0,870.0,44.85563501811492,40.89577682777905,57.29794329229743,32.39958441477804,55.65327466976372,21.087799037050463,992.0,858.0,82.0,342.0
77,2591.4,353.0,870.0,46.83556411328285,41.91987808390039,60.51743826757421,34.28378585272754,159.40598866809694,90.53798010334798,992.0,858.0,82.0,343.0
78,2614.5,353.0,870.0,48.81549320845079,43.08052617417125,60.86908193167065,34.535439286906495,57.83520176246059,22.27543404772537,992.0,858.0,82.0,343.0
79,2646.4,353.0,870.0,50.86369572069348,44.24117426444211,62.605466797204,34.89498519373502,50.4971954283677,28.8202165420891,991.0,858.0,82.0,343.0
80,2682.1,353.0,870.0,52.98017165001093,45.40182235471297,66.80744715845734,38.18954565222624,-20.706784900001573,-4.413177468315906,991.0,858.0,82.0,343.0
82,2746.0,353.0,870.0,57.34967034279533,47.8596653694042,65.91124650694545,34.50812922741705,15.883923241139623,-36.58840863682725,992.0,858.0,82.0,343.0
91,3045.9,352.0,870.0,66.08866772836414,51.68297672559055,2.0374158009448404,0.6814053614415814,13.396965461014478,-0.067867099599839,992.0,858.0,82.0,342.0
92,3082.0,352.0,870.0,66.15694114543889,51.81952355974006,5.80704765484279,1.045444438629711,61.60922909957931,-20.929818591185388,991.0,858.0,81.0,342.0
93,3123.1,353.0,870.0,66.08866772836414,51.751250142665306,12.96547716463939,2.738956080599095,226.20879298037943,38.7381956560854,992.0,858.0,82.0,342.0
94,3146.6,352.0,869.0,66.36176139666317,51.751250142665306,17.4749312548578,4.111429157886598,293.20711505364267,68.19147775392007,991.0,858.0,81.0,343.0
95,3181.9,352.0,869.0,67.04449556741073,51.81952355974006,26.900420405937155,6.463323874469741,360.6805156670743,129.3958733627575,992.0,858.0,81.0,341.0
96,3214.1,352.0,870.0,68.20514365768159,52.160890645113845,39.17533463969114,10.488872443695335,349.8320306471315,131.58963649987598,991.0,858.0,81.0,342.0
165,5514.5,352.0,870.0,9.421731556316375,20.55029853950166,21.445885028932743,20.14560872073114,18.8860336107246,-157.64789591673417,991.0,857.0,80.0,342.0
166,5548.1,352.0,870.0,10.10446572706394,20.9599390419502,23.436448894115934,16.460763661470093,32.98707619666003,-51.81684912316326,991.0,858.0,81.0,342.0
167,5580.3,352.0,870.0,10.85547331488626,21.369579544398736,25.035362079915604,14.37621240452483,57.78242381476952,19.397409412996023,991.0,858.0,81.0,343.0
168,5615.1,352.0,870.0,11.674754319783334,21.779220046847275,26.366839393713697,14.728443693882545,78.94606111653064,49.950778086742645,991.0,858.0,81.0,342.0
169,5646.2,352.0,870.0,12.562308741755167,22.325407383445324,28.857714232362653,16.144591738302445,77.53821102549594,45.370938355219344,991.0,858.0,81.0,342.0
170,5678.3,352.0,870.0,13.586409997876512,22.871594720043376,31.23249651333724,17.496972447458653,68.68970747954951,44.29157105504116,991.0,858.0,81.0,342.0
171,5714.3,352.0,870.0,14.678784671072616,23.48605547371618,33.54190390357937,19.165918234495283,65.71249755011605,39.51443442561114,991.0,858.0,80.0,342.0
172,5746.3,352.0,870.0,15.839432761343472,24.168789644463747,36.17025596174451,20.13230792622045,68.56651883228295,34.303710754031314,991.0,858.0,81.0,342.0
173,5778.7,352.0,870.0,17.068354268689085,24.85152381521131,38.97379916925453,21.877761489578823,85.51950877378357,42.97514293141671,991.0,858.0,81.0,342.0
174,5814.4,352.0,870.0,18.36554919310945,25.60253140303363,41.39024290113488,23.258396898513112,91.09747243101414,42.25337104927107,991.0,858.0,81.0,343.0
175,5846.3,353.0,871.0,19.79929095167934,26.35353899085595,43.85298352667158,24.47431790594848,85.08803246625804,52.53648884052907,991.0,858.0,81.0,342.0
176,5878.2,352.0,870.0,21.369579544398736,27.24109341282778,46.86622141498415,25.998955060683542,73.12214440671109,39.8629187993314,991.0,858.0,81.0,343.0
177,5914.0,352.0,870.0,22.939868137118133,28.12864783479961,49.46977056365258,27.63250189026828,71.14203886452135,45.58006252010944,991.0,858.0,81.0,343.0
178,5947.0,352.0,870.0,24.64670356398704,29.084475673846203,51.970859517437255,29.406318857241267,76.14088492730126,45.4178498147401,991.0,858.0,81.0,343.0
179,5978.2,352.0,870.0,26.421812407930705,30.04030351289279,53.912957163851786,30.17428162403687,67.81257057064191,43.64361246773529,991.0,858.0,81.0,342.0
180,6014.4,352.0,870.0,28.26519466894913,31.13267818608889,56.59978561077877,32.05105508847275,70.89013338898877,42.4389254919321,991.0,858.0,81.0,342.0
181,6046.2,353.0,871.0,30.176850347042304,32.22505285928499,59.26531062697644,33.572893409585696,70.92466163598866,38.585669385752496,991.0,858.0,81.0,342.0
182,6079.4,352.0,870.0,32.22505285928499,33.3174275324811,61.16091300936871,34.509175357948244,75.42766353048303,42.02622417082956,991.0,858.0,81.0,343.0
183,6114.3,352.0,870.0,34.27325537152768,34.54634903982671,63.82826255292652,35.84020197713931,73.82411970706158,33.41987107796866,991.0,858.0,81.0,342.0
184,6146.2,352.0,870.0,36.45800471791989,35.775270547172326,65.88384747713988,37.209012305742206,61.44607536728018,34.13670853737754,991.0,858.0,81.0,343.0
185,6178.3,352.0,870.0,38.64275406431209,36.93591863744318,67.90983339788936,38.69681730047958,61.0520207672039,42.6581427155467,991.0,858.0,81.0,343.0
186,6214.4,352.0,870.0,41.032323661928565,38.30138697893831,70.97231503266408,39.92239611670509,68.91419157640671,48.14244939287638,991.0,858.0,81.0,342.0
187,6246.2,352.0,870.0,43.35361984247028,39.66685532043344,73.35284803620571,41.2824083821066,87.9339358140364,47.33121298991042,991.0,858.0,81.0,342.0
188,6280.2,352.0,870.0,45.879736274236265,41.10059707900332,76.27770885268639,43.42470646754063,103.18498521507408,50.13654162323787,991.0,858.0,81.0,342.0
189,6314.4,352.0,870.0,48.474126123077006,42.5343388375732,78.94378296951231,44.76873045974814,90.51516716055822,48.78423746798468,990.0,858.0,81.0,342.0
190,6346.3,352.0,870.0,51.1367893889925,44.03635401321784,80.84560523093214,45.80331791285662,61.77150264203559,42.99664976233743,991.0,858.0,81.0,342.0
191,6378.4,352.0,870.0,53.86772607198276,45.60664260593724,85.06200750231204,48.209547480955685,75.7213009280148,47.31439551352509,991.0,858.0,81.0,342.0
193,6448.7,352.0,870.0,59.7392399404118,48.9520400426003,87.35954114828422,41.27446533783875,65.45380824374749,-131.45080161815582,990.0,858.0,81.0,343.0
259,8646.3,350.0,870.0,7.032161958699904,18.980009946782264,38.29358931081748,31.150214285054396,80.71858551062883,-117.78099934789095,989.0,858.0,79.0,341.0
260,8679.4,350.0,870.0,8.329356883120274,19.867564368754092,40.055689195661664,27.984561153264288,108.22896858827164,-50.79995501061904,989.0,858.0,78.0,343.0
261,8714.7,350.0,870.0,9.694825224615402,20.618571956576417,43.61677156372652,24.73076542333558,96.08249468388811,50.97541102541862,989.0,858.0,78.0,342.0
262,8746.3,350.0,870.0,11.265113817334797,21.50612637854825,46.236649694434846,26.86272999148269,78.14262216171832,32.03131347645693,989.0,858.0,78.0,342.0
263,8778.6,350.0,870.0,12.835402410054192,22.39368080052008,49.66283008573547,27.743405858196404,85.46338806644084,45.93795309392795,989.0,858.0,78.0,341.0
264,8814.8,350.0,870.0,14.542237836923102,23.349508639566668,52.73240367065413,29.446281452881944,86.04801694303985,43.24069346102354,989.0,858.0,78.0,342.0
265,8847.0,350.0,870.0,16.317346680866766,24.373609895688016,54.64118486631033,30.543906934607477,88.77962554186529,41.08044309007242,989.0,858.0,78.0,343.0
266,8878.6,350.0,870.0,18.229002358959946,25.39771115180936,57.69103742816911,32.42987311050926,75.10075878223175,47.79139195232922,989.0,858.0,78.0,342.0
267,8914.2,350.0,870.0,20.20893145412788,26.490085825005465,60.17552386278627,33.84496200898087,63.71295271756443,45.26394549468804,989.0,858.0,78.0,343.0
268,8947.5,350.0,870.0,22.257133966370567,27.65073391527632,63.063610004790526,35.309617273286534,78.83082497515332,53.75956364980932,989.0,858.0,78.0,342.0
269,8978.6,350.0,870.0,24.373609895688016,28.879655422621934,64.89564188369366,36.54627724473642,68.9913303282588,34.53669073221397,989.0,858.0,78.0,342.0
270,9014.4,350.0,870.0,26.55835924208022,30.108576929967548,66.81117388514613,37.49551825627348,68.73515152115657,27.601448662849528,988.0,858.0,78.0,342.0
271,9046.4,350.0,870.0,28.879655422621934,31.40577185438792,68.66568409253182,38.42649735562664,34.456820884125136,9.271378359091017,989.0,858.0,78.0,342.0
272,9078.5,350.0,870.0,31.20095160316365,32.70296677880829,71.15227370825586,40.02349669789909,56.26656405737185,35.07731233410616,989.0,858.0,78.0,343.0
273,9114.5,350.0,870.0,33.590521200780124,34.000161703228656,73.09763107872118,40.99087790214684,56.86838881001262,42.23590689905552,989.0,858.0,78.0,342.0
274,9148.2,350.0,870.0,36.04836421547135,35.36563004472379,74.65044903924228,42.151617707560696,83.1220582260986,63.91369731741211,989.0,858.0,78.0,343.0
275,9178.2,350.0,870.0,38.57448064723734,36.86764522036842,76.45121776063317,43.34415910991967,50.03121031328519,31.535775168813544,988.0,858.0,79.0,343.0
276,9214.3,350.0,870.0,41.16887049607808,38.30138697893831,78.80202648896048,45.02826787324842,57.4481524773491,38.67371176029573,989.0,858.0,78.0,343.0
277,9246.2,350.0,870.0,43.76326034491882,39.80340215458295,81.1879321913151,46.07606505415294,50.29596528559186,16.1770648579399,989.0,858.0,79.0,342.0
278,9278.5,350.0,870.0,46.494197027909074,41.37369074730235,82.97622532930723,47.121795070731,80.07861159447349,43.79096383041574,989.0,858.0,78.0,342.0
279,9314.6,350.0,870.0,49.361680545048834,43.0122527570965,85.75441573742174,48.50913268578114,81.18373682397119,30.735357283227568,988.0,858.0,78.0,343.0
280,9348.1,350.0,870.0,52.29743747926336,44.58254134981589,88.59472283106464,49.953451449612345,95.0777469764211,59.92472896854525,989.0,858.0,79.0,343.0
281,9378.2,350.0,870.0,55.164920996403126,46.2893767766848,90.48986977661124,51.2210678480967,70.64645254402082,38.44118817290761,989.0,858.0,78.0,343.0
282,9414.2,350.0,870.0,58.30549818184192,47.99621220355371,90.93434705454916,47.193714267402186,22.830948258907725,-57.14938174866852,989.0,858.0,78.0,343.0
355,11846.2,349.0,871.0,4.028131607410624,16.795260600390062,31.77891785761928,30.75379147511523,143.66135490544858,-68.41016900258651,987.0,858.0,77.0,342.0
356,11878.1,349.0,871.0,5.120506280606726,17.887635273586163,33.732835243299604,29.02082011303669,182.46793036776737,-76.47482787362347,987.0,858.0,77.0,342.0
357,11914.4,349.0,871.0,6.417701205027097,18.775189695557994,38.66328712635412,28.40758128161748,157.42834484062914,-62.03994765873697,988.0,858.0,76.0,342.0
358,11946.1,349.0,870.0,7.919716380671736,19.526197283380316,43.659023562795255,27.295841678690024,94.17859915212956,-0.8180551500703931,987.0,858.0,77.0,341.0
359,11978.4,349.0,870.0,9.421731556316375,20.413751705352148,47.44907077803308,27.306290671195,91.03626773260318,42.28680311107687,988.0,858.0,77.0,341.0
360,12014.2,349.0,871.0,11.060293566110529,21.30130612732398,50.1663427874069,27.9814011479268,73.09381269549613,53.49926361683976,987.0,858.0,77.0,342.0
361,12046.3,349.0,870.0,12.767128992979435,22.257133966370567,52.06558352562004,29.605414378128547,73.61700888828716,46.9173106278857,988.0,858.0,77.0,341.0
362,12078.2,349.0,870.0,14.610511253997858,23.349508639566668,55.07024122763407,31.12665808518447,61.692598992866,34.27366610714834,988.0,858.0,76.0,342.0
363,12114.4,349.0,870.0,16.45389351501628,24.373609895688016,57.33149832746965,32.4189273945547,69.92326395246475,35.07411455936692,987.0,858.0,77.0,342.0
364,12146.7,349.0,870.0,18.36554919310945,25.46598456888412,59.66922779457824,33.41109181299467,77.85000842163454,28.89299683956589,987.0,858.0,77.0,342.0
365,12178.0,349.0,870.0,20.413751705352148,26.62663265915497,61.399083208035336,34.45274983038034,65.13790161637868,32.38147908715815,987.0,858.0,77.0,343.0
366,12214.3,349.0,871.0,22.530227634669597,27.787280749425832,63.86453534088206,35.859784106313136,60.86826784758357,33.8119056960572,988.0,858.0,77.0,342.0
367,12246.6,349.0,871.0,24.714976981061795,28.94792883969669,65.67807276668402,36.945715300536975,42.44718821712042,41.87023614426426,987.0,858.0,77.0,342.0
368,12278.3,349.0,870.0,26.899726327454,30.24512376411706,67.35226213414008,37.41807407011641,53.56955453725629,26.74761841505712,987.0,858.0,77.0,342.0
369,12314.3,349.0,870.0,29.22102250799572,31.54231868853743,68.70308056002646,38.77156899475853,35.90263653530462,24.423792072850777,988.0,858.0,77.0,342.0
370,12346.3,349.0,870.0,31.474045271462675,32.8395136129578,70.2690989795549,40.25262206267693,49.649626484402845,24.46691053858425,988.0,858.0,77.0,342.0
371,12378.7,349.0,870.0,33.93188828615391,34.13670853737817,72.00586007311384,40.75627396111641,39.13159962556622,39.75038738175465,987.0,858.0,77.0,342.0
372,12415.0,349.0,870.0,36.32145788377038,35.570450295948056,74.04476795539983,41.62452242001194,70.18847360120704,32.238639411824586,988.0,858.0,77.0,342.0
373,12446.7,349.0,870.0,38.77930089846161,37.00419205451794,76.15187489625927,42.68044410304813,67.53714476468652,23.896078313430927,988.0,858.0,77.0,342.0
374,12479.3,349.0,870.0,41.37369074730235,38.437933813087824,77.9651453500348,44.44566133370438,79.34325677445447,33.59727410110819,987.0,858.0,77.0,342.0
375,12514.5,349.0,870.0,44.03635401321784,39.8716755716577,80.53740713445774,45.57943328503871,60.31683653060991,47.25705636760773,987.0,858.0,77.0,342.0
376,12546.3,349.0,870.0,46.699017279133336,41.37369074730235,82.67449643126018,46.11715297069959,63.43919127951021,45.114139912503006,987.0,858.0,77.0,342.0
377,12578.5,349.0,871.0,49.49822737919835,43.0122527570965,85.01971484647436,47.6536373040149,62.88596694408414,31.079660784184423,988.0,858.0,77.0,342.0
378,12614.2,349.0,871.0,52.36571089633812,44.65081476689065,86.82761604535355,49.22681982692925,65.86588986649683,25.91017616780881,987.0,858.0,77.0,342.0
379,12646.5,349.0,870.0,55.30146783055264,46.22110335961005,89.01411148420911,50.47604574933744,63.10003133423998,41.88970796449916,988.0,858.0,77.0,342.0
380,12678.4,349.0,870.0,58.30549818184192,47.92793878647896,89.82279209435956,46.79310141954876,33.27173571628,-48.30760641914287,987.0,858.0,77.0,342.0
452,15078.5,349.0,870.0,4.301225275709649,17.54626818821238,27.42081853895988,19.347249324682213,-23.887852944005136,-89.83534234590569,987.0,858.0,76.0,342.0
453,15114.7,348.0,870.0,5.0522328635319695,17.95590869066092,27.5335966757825,15.253809959187212,5.563663874480881,5.262246418525968,986.0,858.0,76.0,341.0
454,15154.2,348.0,870.0,6.008060702578558,18.50209602725897,27.903742345119745,16.110399108037534,56.81183832955154,27.049626255980684,987.0,858.0,76.0,342.0
455,15180.1,349.0,870.0,6.963888541625147,19.04828336385702,28.103284294295744,15.547580582998243,37.32221820652214,15.038713572599518,986.0,858.0,76.0,340.0
456,15220.2,348.0,871.0,7.987989797746493,19.59447070045507,31.54784101007901,17.30439799652661,70.53575478516892,33.61146045046741,987.0,858.0,76.0,342.0
457,15252.1,348.0,870.0,9.012091053867838,20.20893145412788,33.53620949056845,18.90332114541422,58.25388476439593,30.00700372107132,986.0,858.0,76.0,341.0
458,15284.6,348.0,871.0,10.10446572706394,20.755118790725927,34.18477192042791,19.246804040717727,79.06988947064856,55.75982150337152,987.0,858.0,76.0,341.0
459,15314.2,349.0,870.0,11.265113817334797,21.369579544398736,35.85272575937461,20.00002115790049,21.057537753034996,23.74222383408323,986.0,858.0,76.0,341.0
460,15346.2,348.0,870.0,12.425761907605654,22.12058713222105,36.49850820372095,20.1601010311472,4.706768012490072,-3.295422727809422,987.0,858.0,76.0,341.0
461,15378.3,348.0,870.0,13.654683414951268,22.80332130296862,39.046354880519,22.183776443900907,24.69922387174505,6.9290238153736015,986.0,858.0,76.0,341.0
462,15414.1,348.0,871.0,14.95187833937164,23.48605547371618,39.16527914954674,22.47750003456599,45.25984743559647,25.85695287593678,987.0,858.0,76.0,342.0
463,15452.1,349.0,870.0,16.317346680866766,24.237063061538503,41.381057279646335,23.550370661727584,87.50379055078473,67.32317779070641,986.0,858.0,76.0,343.0
464,15478.3,348.0,870.0,17.682815022361893,25.056344066435575,43.0122527570965,23.895695976164717,54.61873365980484,27.309366829902643,986.0,858.0,76.0,342.0
465,15514.6,349.0,870.0,19.116556780931777,25.875625071332653,44.22394128232203,24.651286853497147,55.41004575396165,17.402486306772975,986.0,858.0,76.0,341.0
466,15546.6,348.0,870.0,20.618571956576417,26.763179493304488,47.334485738202254,27.03911365134306,38.49469534457865,6.512652677346016,987.0,857.0,76.0,342.0
467,15578.3,349.0,870.0,22.257133966370567,27.582460498201563,48.13275903770322,26.96799974452876,47.79139195232961,34.13670853737826,986.0,858.0,76.0,342.0
468,15616.2,348.0,870.0,23.89569597616472,28.470014920173394,49.98818478316906,28.10615247693728,58.05931449893221,50.606679508977365,987.0,858.0,76.0,342.0
469,15646.4,348.0,870.0,25.534257985958877,29.494116176294742,51.4815511083538,28.63852706630499,44.61282710334887,25.539720367983545,987.0,858.0,76.0,342.0
470,15678.3,349.0,870.0,27.309366829902537,30.44994401534133,52.54223910758098,29.683086129370825,40.39820944522599,20.165019159463085,987.0,858.0,76.0,342.0
471,15714.4,349.0,871.0,29.084475673846203,31.474045271462675,54.39726714951733,30.99465610587132,31.73869703565688,8.22231497033159,987.0,858.0,76.0,342.0
472,15746.8,348.0,870.0,30.927857934864623,32.49814652758402,55.31416142735269,31.07359178700799,31.73399200021481,22.96754498466597,987.0,858.0,76.0,341.0
473,15778.4,348.0,870.0,32.771240195883045,33.52224778370537,56.23953358535541,31.698584321678737,33.47380809272396,20.104674992543007,987.0,858.0,76.0,341.0
474,15814.4,348.0,870.0,34.68289587397622,34.614622456901465,57.44947050947325,32.293568059155774,29.30537016346128,17.75592409535722,986.0,858.0,76.0,341.0
475,15846.4,348.0,870.0,36.5945515520694,35.70699713009757,58.85638517051736,33.53385361845991,39.3949988263849,26.43530303645699,987.0,858.0,76.0,342.0
476,15878.6,348.0,871.0,38.57448064723734,36.79937180329367,60.49791370746728,34.179705024493515,51.52379913505729,29.4186923291088,987.0,858.0,76.0,341.0
477,15915.2,349.0,871.0,40.622683159480026,37.96001989356453,61.60251081900764,34.5246463714429,53.09622327968065,26.511502735736457,987.0,857.0,76.0,341.0
478,15946.3,348.0,870.0,42.67088567172272,39.18894140091014,63.82962802263342,35.84156744684624,60.16942263740029,19.765174008314133,986.0,858.0,76.0,341.0
479,15978.2,348.0,870.0,44.85563501811492,40.349589491181,65.66338793128779,37.27702417042273,52.20058286937041,32.77647124376696,986.0,858.0,76.0,342.0
480,16016.1,349.0,870.0,47.10865778158188,41.57851099852661,67.91819465119352,38.4310490477661,72.09077042073336,50.9196702340001,986.0,858.0,76.0,342.0
481,16046.4,348.0,870.0,49.361680545048834,42.875705922946985,69.64448657298944,39.262072476467445,56.01156737970269,48.57658482527622,987.0,858.0,76.0,342.0
482,16078.2,349.0,871.0,51.68297672559055,44.24117426444211,71.98874345809294,40.60069711910961,74.3065276667323,33.69698772997044,987.0,858.0,76.0,342.0
483,16114.5,348.0,870.0,54.14081974028178,45.60664260593724,74.06352366936757,42.031751074522525,52.814290924268384,22.265330309830016,987.0,858.0,77.0,342.0
484,16146.3,348.0,870.0,56.598662754973006,47.04038436450712,74.26871275032424,42.02936207658084,36.56553326764078,6.824608370187151,987.0,858.0,76.0,341.0
485,16178.3,348.0,870.0,59.2613260208885,48.474126123077006,76.12569502307915,39.5931992217739,8.349847258068529,-53.82681584856613,987.0,858.0,76.0,341.0
555,18514.3,348.0,870.0,3.140577185438792,16.931807434539575,22.10558072237497,16.40807447821563,-52.18812309081444,-111.54181678437376,986.0,857.0,75.0,342.0
