frame_no,timestamp,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green
73,2439.5,25.330164047682214,89.51807079216725,-0.9262982863840004,0.0,0.2600980563656139,0.0,44.8498245145341,88.24702313386062,-1.3766961223626666,-0.9262982863839816,-9.05526566604812,0.2600980563652385
74,2474.7,25.330164047682214,89.51807079216725,-0.9481813864987824,0.080759217575057,0.8403664680030749,-19.69737014025714,44.8498245145341,88.24702313386062,-1.301133253385558,-0.4337110844618526,-28.285505508381696,-9.428501836127232
75,2506.9,25.23937492923174,89.51807079216725,-0.4607844756893886,0.0322033647391225,8.861239917103626,-17.40722418331031,44.759035396083625,88.24702313386062,-1.7465278085401867,-0.428581110950266,-16.776712881516435,-8.545984266206686
76,2538.9,25.23937492923174,89.51807079216725,-0.4659139538871469,-0.4297320911506377,9.003168191055979,-8.646520948704977,44.66824627763315,88.15623401541015,-1.791292090075569,-0.4659139538871469,0.7132944847020042,9.003168191055979
77,2574.9,25.23937492923174,89.42728167371678,-0.4516790342072167,-0.4516790342072167,9.069860124642917,9.069860124642917,44.57745715918268,88.15623401541015,-1.8121744442171344,-0.4516790342072167,18.08508253769156,9.069860124642917
78,2610.9,25.23937492923174,89.42728167371678,0.0,-0.4185723005484013,0.0,8.738461389319468,44.486668040732205,88.15623401541015,-0.7624225468076277,0.074722054289175,35.70181406868103,18.224891290042088
79,2642.4,25.23937492923174,89.42728167371678,0.0,0.0297946500583106,0.0,17.52626474018224,44.486668040732205,88.15623401541015,-0.4014758508239909,0.4610651509406122,26.14305796460386,8.909471515760622
80,2674.5,25.23937492923174,89.42728167371678,0.0,0.0,0.0,0.0,44.486668040732205,88.15623401541015,0.4493897323112895,0.0,27.327852733963585,0.0
81,2706.7,25.23937492923174,89.42728167371678,0.0,0.4455535584233558,0.0,9.301744434725618,44.57745715918268,88.24702313386062,0.9290908582127356,0.0379837413660237,-0.3883818135585262,-18.99187068300976
82,2742.5,25.23937492923174,89.51807079216725,-0.4812519530700714,0.444482323327999,-9.615423637763676,-9.24079674278586,44.57745715918268,88.24702313386062,0.9257342763980704,0.444482323327999,0.3746268949778155,-9.24079674278586
83,2774.5,25.23937492923174,89.42728167371678,-0.4519099638203373,0.4519099638203373,-9.038199276406743,9.038199276406743,44.66824627763315,88.15623401541015,0.4573410177655331,0.4519099638203373,-27.168827024878706,9.038199276406743
84,2806.5,25.23937492923174,89.51807079216725,-0.4514569246462129,0.0045349481840286,-9.047232958841926,-18.139792736114924,44.66824627763315,88.15623401541015,0.0045349481840286,-0.0045349481840286,-18.139792736114924,18.139792736114924
85,2838.7,25.148585810781267,89.51807079216725,-0.9261698009888164,-0.4451535777235237,0.3655723296816421,-9.25475213562421,44.66824627763315,88.24702313386062,0.0358626455417689,0.0,-18.87507660093006,0.0
86,2874.8,25.148585810781267,89.51807079216725,-0.9065354546132726,-0.0027155269725978,-0.0271145978292351,-18.103513150642726,44.57745715918268,88.24702313386062,-0.9065354546132726,0.9065354546132726,-0.0271145978292351,0.0271145978292351
