frame_no,timestamp,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green
335,11185.1,11.984163635462552,81.25626101317413,-1.364563176710579,-0.4566701764216599,-27.26399953467681,-27.245841692828805,44.759035396083625,89.06412519991488,-1.817601784762639,0.9078930002889192,-18.19415753163254,0.0181578418480026
336,11217.1,11.89337451701208,81.25626101317413,-1.3627537942753123,-0.9060717632933034,-9.06057149468312,-18.194212114323296,44.57745715918268,89.15491431836536,-1.8230819745926783,0.4566820309820088,18.30381580175888,-9.133640619640175
337,11249.6,11.89337451701208,81.16547189472365,-1.815840474974981,-0.907920237487486,-0.1452649137590666,-0.0726324568796217,44.57745715918268,89.15491431836536,-1.358248733387248,0.4503284958997619,8.97010842464167,-9.04274088152129
338,11285.0,11.711796280111132,81.07468277627318,-1.3666028723322774,-0.9110685815548516,27.223164787495666,18.148776524997107,44.486668040732205,89.15491431836536,-1.3666028723322774,0.4555342907774258,27.223164787495666,-9.074388262498552
339,11317.1,11.711796280111132,81.07468277627318,-0.9092509815858664,-0.9092509815858664,18.130627748472044,18.130627748472044,44.486668040732205,89.15491431836536,-0.0027155269725897,0.0,18.10351315064289,0.0
340,11349.2,11.711796280111132,81.07468277627318,-0.91290806667293,-0.456454033336465,18.276437771229897,9.138218885614949,44.486668040732205,89.15491431836536,-0.0027373493508645,0.0,18.248995672474365,0.0
341,11385.4,11.711796280111132,81.07468277627318,-0.4575917415877331,-0.4575917415877242,-9.115373338401092,-9.115373338400913,44.486668040732205,89.15491431836536,0.4575917415877242,0.0,9.115373338400913,0.0
342,11417.4,11.711796280111132,81.07468277627318,-0.9092509815858756,-0.4546254907929332,-18.13062774847222,-9.065313874236022,44.57745715918268,89.15491431836536,0.4519099638203435,0.0,-9.038199276406868,0.0
343,11449.1,11.711796280111132,81.07468277627318,-1.1932996285224862,-0.3977665428408261,-23.88988245290271,-7.963294150967518,44.57745715918268,89.15491431836536,0.4744022885539472,0.0,-8.696650569274897,0.0
344,11485.0,11.621007161660655,80.9838936578227,-1.363887401307675,-0.456454033336465,-9.083334688103704,9.138218885614949,44.57745715918268,89.15491431836536,0.456454033336465,0.0,-9.138218885614949,0.0
