frame_no,timestamp,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
70,2446.9,0.6936288649616205,0.45848504817489316,-0.5926419516954525,-0.0465406501024785,-0.24234269154855037,0.19970118292415395,0.49843226029310167,0.28144626719646904,0.04633265215543325,0.6439198659869974,-0.010612140155396467,-0.05296422677552171
71,2482.1,0.6736552589025163,0.4575771569903884,-0.5995154371365988,-0.03181520543876773,-0.030005582402927104,-0.0924717494054446,0.5002480426621111,0.30232776444007803,0.049936899625313474,0.6403687695325702,-0.08838007907777375,-0.05882912671125871
72,2513.6,0.6527737616589073,0.45576137462137895,-0.6060163174569343,-0.031930242760053844,0.32920254263837634,0.09432001500341512,0.5011559338466158,0.3241171528681918,0.050070298357641256,0.646975444579276,0.08688818502746434,-0.24148859872470996
73,2546.0,0.6337080467843077,0.4548534834368742,-0.5931872784884767,-0.027447852625464574,0.23133710541284164,0.1856226813949972,0.5029717162156253,0.34499865011180075,0.032046949488793476,0.625160863700016,-0.27769669267285324,-0.32562310494962987
74,2581.8,0.6137344407252034,0.45394559225236947,-0.4778451413691948,0.04986099221236604,2.4707336820499433,1.730911020240621,0.5047874985846348,0.3658801473554098,-0.07707944241846962,0.5460097663809264,-2.4595906740572864,-1.8340295122384618
75,2613.7,0.5937608346660992,0.45303770106786473,-0.36279368012177426,0.1315127090441421,4.530390610911278,3.1712734276378667,0.5066032809536443,0.3876695357835235,-0.18593176106240783,0.4580270211537394,-4.802214047565912,-3.5337046765107916
76,2645.9,0.5756030109760045,0.45303770106786473,-0.2554612745423262,0.2118834274602123,6.52994425487045,4.605794337337269,0.5047874985846348,0.4058273594736183,-0.28855485451506807,0.37736931793132783,-6.140757841938985,-4.635168602131213
77,2681.7,0.5783266845295185,0.46756396001994055,-0.14568051040873184,0.2902170767810395,4.179208879721112,3.0810226047578646,0.4848138925255306,0.41127470658064674,-0.39907344760647007,0.2953829873262402,-3.9867357561329375,-3.1835236219895084
78,2713.8,0.5801424668985282,0.48209021897201637,-0.03174444701065452,0.37186352212481794,2.083979681019162,1.6309406199280656,0.4639323952819216,0.4158141625031704,-0.5033762311689607,0.21314128707154148,-1.5403328077098468,-1.3591171832733653
79,2746.3,0.5828661404520424,0.49752436910859693,0.07140724377740786,0.43736936813662297,-0.018619188740295996,-0.11404253103427074,0.444866680407322,0.4203536184256941,-0.5847652148309219,0.14281448755481568,0.240153054770587,-0.03723837748057829
80,2781.8,0.5846819228210519,0.5120506280606728,0.0726952199610994,0.4496466092015097,0.18394257621955634,0.10438263840836041,0.4248930743482178,0.4248930743482178,-0.5949552569613562,0.14080779659683634,0.07301329149986566,0.09510822280063111
81,2813.9,0.587405596374566,0.5274847781972533,0.07252254714661338,0.4442096530115329,-0.000723054500321233,-0.1854634793343568,0.4058273594736183,0.4303404214552462,-0.5892366438277078,0.14051696096582644,-0.17515995270468043,-0.09191830335430934
82,2849.4,0.5901292699280802,0.5420110371493291,0.07148141541996517,0.4378236694472865,0.02005801788786723,0.12285535956314485,0.38585375341451406,0.4348798773777699,-0.5807865002872168,0.1383678112812887,-0.16297139533886582,-0.049021104062137784
83,2881.6,0.5928529434815945,0.5574451872859096,0.07269521996109952,0.44511849398438286,-0.18394257621955382,-0.19512643033474616,0.3658801473554098,0.4394193333002936,-0.5949552569613576,0.14080779659683662,-0.07301329149989617,-0.09510822280062509
84,2914.1,0.594668725850604,0.5710635550534807,0.0727053100642166,0.44537460721720934,0.004371016927531033,0.20871605828997272,0.3459065412963055,0.44395878922281734,-0.599818808029787,0.140893829786361,-0.03606088965218994,0.09944063510150607
85,2949.6,0.5973923994041183,0.5864977051900613,0.06801489000864605,0.4444231452195487,-0.08925014186629276,0.008870703755463834,0.32684082642170603,0.448498245145341,-0.5940848977674166,0.14059189244134626,-0.10246568011422577,0.09341394158823808
86,2981.7,0.5992081817731276,0.6010239641421372,0.06810105394259323,0.4494342719057892,0.09215104737826955,0.28135575943377583,0.30595932917809704,0.45303770106786473,-0.5946608362683212,0.14528103788807567,0.07889582282929425,0.18448367317503248
87,3013.7,0.6019318553266418,0.6164581142787177,0.07274131736313083,0.4546332335195677,-0.0036479787967231207,-0.02279986747956457,0.28598572311899273,0.45848504817489316,-0.595592301578312,0.15000620139377902,0.12093049711152505,0.08353871444503955
88,3049.6,0.6037476376956513,0.6309843732307935,0.07222783902382306,0.45184914611364024,0.17350912216983277,0.13964931412636322,0.2669200082443932,0.4630245040974168,-0.5920689576962379,0.1490964513838808,0.14278448153780085,0.07667723726245174
89,3081.6,0.6064713112491656,0.6473264145518789,0.07263144002311386,0.45396465798630964,-0.001452627347826469,-0.1906573394033401,0.24694640218528896,0.4684718512044453,-0.5901304501878004,0.14981142396859629,0.011802597201152032,-0.09378525314458953
90,3113.8,0.6091949848026799,0.6618526735039546,0.07259503352298548,0.44917723500247136,0.000725224747865107,-0.08621109190297636,0.22697279612618476,0.47391919831147367,-0.5898346473742572,0.14518099720396788,-0.005892451076464902,-0.17994639056514086
91,3150.5,0.6119186583561941,0.6772868236405353,0.07713696307911086,0.4540820586593686,-0.07620240154965818,-0.09538940241717547,0.2079070812515852,0.47845865423399736,-0.5905311700780167,0.14981772247332834,-0.11230306194967192,-0.06238048623276841
