frame_no,timestamp,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
82,2842.9,0.1561572837348151,0.17431510742490985,,,,,0.5002480426621111,0.15343361018130086,-0.01755273058260037,0.714694513484534,-0.3593189474431999,1.8851066034916937
83,2878.3,0.1752229986094146,0.18884136637698568,,,,,0.5011559338466158,0.1770387809784241,-0.017322750304507563,0.758041019566185,-0.7161001723171051,2.0203944108387963
84,2906.9,0.20064395177554728,0.20881497243608999,0.7257970863084702,0.6128793221781766,2.713356327607802,2.997096361615201,0.5002480426621111,0.20609129888257574,-0.025996874471774015,0.7834325130584481,-0.701515726336427,0.7792348352912429
85,2974.9,,,,,,,0.4948006955550827,0.26419633469087905,-0.05906358485442235,0.8364464772572197,-0.2696333900086482,-0.04037987966312524
86,3007.1,,,,,,,0.4929849131860732,0.2914330702260212,-0.07382606107329105,0.8644207623517107,-0.16128042968264075,-0.3685350508150966
87,3042.6,0.3241171528681918,0.3195776969456681,0.818310400091415,0.8304532746903394,-1.3498587036881997,0.20959416914622808,0.49026123963255896,0.3195776969456681,0.025875433193033936,0.8337910858247077,1.4660302092370614,-0.037030373002963995
88,3075.0,0.3558933443258577,0.34953810603432445,,,,,0.4875375660790448,0.34772232366531497,0.18148690479414373,0.8337519809107478,5.075836979390592,-0.013456211175475574
89,3106.9,0.38585375341451406,0.3767748415694666,,,,,0.4848138925255306,0.3758669503849619,0.25608839431045277,0.8258069964036215,6.772792561621383,-0.40528791407646964
90,3143.0,0.39947212118208514,0.4040115771046088,0.4292720165028072,0.7985706587371268,-6.399909893694421,-0.844706040724169,0.5002480426621111,0.40310368592010404,0.41900541872286395,0.8290910057737045,6.365244402910941,-0.05659671964650146
91,3206.9,0.39947212118208514,0.4548534834368742,0.15293222580989135,0.7463325182447206,-2.690831243130837,-0.7902370780895793,0.5556294049169002,0.4575771569903884,0.6914383562912535,0.8281291975575908,2.6565580395193296,-0.07180206559718587
92,3243.4,0.4003800123665899,0.47845865423399736,0.05012652921262635,0.7314119548823363,-0.8248051324507049,-0.1981597309065526,0.5828661404520424,0.4848138925255306,0.7889077228252885,0.8172537178154616,1.0340840466546024,0.2799651508799871
93,3275.0,0.4003800123665899,0.5020638250311206,0.013308928480367297,0.728664883059357,0.0974388630513945,-0.21447237863598326,0.6110107671716893,0.5120506280606728,0.8373950577530781,0.8262961655986281,-0.02600744790769828,0.01425065638776619
94,3307.1,0.40128790355109456,0.5256689958282439,0.013591185396777481,0.7112720357646904,-0.09042704854808743,0.09042704854805508,0.6382475027068315,0.5401952547803197,0.8290623092034288,0.8245319140711697,0.09042704854804183,-4.414352973111451e-14
95,3342.8,0.40128790355109456,0.5501820578098716,0.013643514353909845,0.719762232142518,0.09074044716465886,-0.03624112904955298,0.6663921294264783,0.5674319903154619,0.842736718467443,0.8336258041365255,0.04899433648733243,0.04945308495630685
96,3374.9,0.4021957947355993,0.5737872286069949,0.013629731177081921,0.7175931913304029,-0.09101638664069146,-0.007183111433169219,0.6945367561461252,0.594668725850604,0.8402153319249157,0.8356690588659406,0.08246939328983113,0.1733948544693369
97,3407.3,0.4021957947355993,0.5973923994041183,0.01362522796772509,0.7214296331997092,0.09110654098217152,0.11231940724074503,0.7217734916812674,0.6228133525702509,0.8484986591037729,0.8348734311360481,0.297524047267209,0.20641750628504543
98,3442.7,0.40310368592010404,0.6219054613857461,0.01787367478706557,0.7060101540890935,-0.006052550604984323,-0.2390757488968811,0.750826009585419,0.6509579792898978,0.8354404858530705,0.8221890402050205,-0.1950650594977918,-0.2784173278292792
99,3474.9,0.40310368592010404,0.6455106321828694,0.013375667002336895,0.7139916990449613,0.08593510314579104,-0.0648467342756599,0.7789706363050659,0.6791026060095448,0.8441367047210692,0.8353498843585138,-0.004041937366761254,-0.1797783446178671
100,3507.2,0.4040115771046088,0.6700236941644973,0.018203414346441314,0.7235720335242916,0.000548841975110669,-0.06942850985170705,0.8080231542092176,0.7072472327291917,0.860097641122602,0.8418942267761609,-0.06531219503839117,-0.06586103701351054
