frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
10,359.0,10,253,228,22.969646967969894,20.699919006708047,2.0382201253567347,-1.4392098774046727,-48.529050603731775,85.73465606659278,,,,,,,,,,10,550,191,49.93401514776064,17.340721624040512,2.337725249332766,0.8985153719281047,-29.92624787230127,55.80840819429224
11,375.2,10,253,229,22.969646967969894,20.79070812515852,0.0,0.24856570556157215,0.0,13.186509578863246,,,,,,,,,,10,551,192,50.02480426621111,17.431510742490985,1.997439655012932,2.2460053605745136,-21.790969410163942,-8.604459831300181
12,407.2,10,253,229,22.969646967969894,20.79070812515852,0.9557954638883924,0.0,-18.926642849275094,0.0,,,,,,,,,,10,551,194,50.02480426621111,17.613088979391936,0.9557954638883924,2.8673863916652147,-18.926642849275094,-56.779928547826024
13,443.0,10,253,230,22.969646967969894,20.881497243608994,-0.4157545749736564,0.7579790409335468,-9.898918451753724,-33.420634201397085,,,,,,,,,,10,551,194,50.02480426621111,17.613088979391936,0.5868668079536017,1.760600423860828,-11.76085787482168,-35.282573624465506
14,475.2,10,253,230,22.969646967969894,20.881497243608994,-0.45531061347155477,-0.001819421211432276,-9.106212269431095,-18.194212114323324,,,,,,,,,,10,552,194,50.11559338466159,17.613088979391936,-0.001819421211432276,0.9069823845202627,-18.194212114323324,-18.17599968978482
15,508.2,10,253,229,22.969646967969894,20.79070812515852,-0.290173155908375,-0.290173155908375,-5.746003087294554,-5.746003087294554,,,,,,,,,,10,551,194,50.02480426621111,17.613088979391936,0.0,-0.2901731559083863,0.0,-5.7460030872947785
16,542.8,10,252,229,22.87885784951942,20.79070812515852,-0.22295479292892498,-0.5183781986020575,13.762641538822495,7.842332807897993,,,,,,,,,,10,551,194,50.02480426621111,17.613088979391936,0.0,0.0,0.0,0.0
17,575.0,10,252,229,22.87885784951942,20.79070812515852,-0.26075336160985163,-0.5309491603658393,13.00515519251132,7.590409726459463,,,,,,,,,,10,551,194,50.02480426621111,17.613088979391936,-0.5309491603658393,0.0,7.590409726459463,0.0
18,642.5,10,252,228,22.87885784951942,20.699919006708047,0.16618235134819537,0.6333752808671383,12.542064252693962,19.49951666548537,,,,,,,,,,10,551,193,50.02480426621111,17.52229986094146,0.0,0.16618235134820186,0.0,12.542064252694452
19,675.0,10,253,229,22.969646967969894,20.79070812515852,-0.2157205137582192,-0.5124887043355241,-13.653197073305009,-7.753233045923206,,,,,,,,,,10,551,194,50.02480426621111,17.613088979391936,0.0,0.0,0.0,0.0
20,714.9,10,253,229,22.969646967969894,20.79070812515852,-0.3346735083365169,-0.5926354102788636,-14.061912114979728,-8.472271769533434,,,,,,,,,,10,551,194,50.02480426621111,17.613088979391936,0.0,0.0,0.0,0.0
21,750.3,10,253,230,22.969646967969894,20.881497243608994,-0.6694407192723149,-0.2807332048561302,-28.04527521040288,-36.458857773523754,,,,,,,,,,10,551,194,50.02480426621111,17.613088979391936,0.0,0.38870751441619994,0.0,-8.413582563121203
22,775.6,10,252,228,22.87885784951942,20.699919006708047,-0.8937668364330231,-0.4556794837773835,0.1731508968675577,8.882641009305718,,,,,,,,,,10,551,194,50.02480426621111,17.613088979391936,0.0,0.0,0.0,0.0
23,807.2,10,252,228,22.87885784951942,20.699919006708047,-0.5119989682845282,-0.5119989682845282,10.219540285120331,10.219540285120331,,,,,,,,,,10,551,194,50.02480426621111,17.613088979391936,0.0,-0.4344472422935447,0.0,-9.413808067032383
24,842.7,10,251,228,22.788068731068947,20.699919006708047,-0.5830538862867864,-1.0203965500129775,29.915120080219523,20.448828657574705,,,,,,,,,,10,551,194,50.02480426621111,17.613088979391936,0.0,-0.4373426637262081,0.0,-9.466291422645188
25,878.2,10,251,228,22.788068731068947,20.699919006708047,1.0060238425771337,0.0,36.85980580898345,0.0,,,,,,,,,,10,551,194,50.02480426621111,17.613088979391936,0.0,0.0,0.0,0.0
26,907.4,10,252,228,22.87885784951942,20.699919006708047,0.9142746831909654,0.0,18.248995672474372,0.0,,,,,,,,,,10,551,193,50.02480426621111,17.52229986094146,0.0,0.00545830738826344,0.0,18.194357960880858
27,942.5,10,252,228,22.87885784951942,20.699919006708047,1.360031881862726,0.0,9.024474471874933,0.0,,,,,,,,,,10,551,193,50.02480426621111,17.52229986094146,0.0,-0.003631579264336839,0.0,18.157896321680685
28,975.5,10,254,228,23.060436086420367,20.699919006708047,0.9627592729949042,0.0,-37.74910836976925,0.0,,,,,,,,,,10,551,194,50.02480426621111,17.613088979391936,0.0,0.0,0.0,0.0
29,1007.0,10,254,228,23.060436086420367,20.699919006708047,0.46485498727569696,0.0,-27.273487558323126,0.0,,,,,,,,,,10,551,194,50.02480426621111,17.613088979391936,0.0,-0.44306525021178833,0.0,-27.20085510144414
30,1042.7,10,254,228,23.060436086420367,20.699919006708047,0.4541688370150464,0.0,-27.105573171429413,0.0,,,,,,,,,,10,551,194,50.02480426621111,17.613088979391936,0.4523620991756622,-0.9038208294316323,9.02918361628068,-36.125745626417114
31,1074.9,10,253,228,22.969646967969894,20.699919006708047,-0.45874387942993333,0.0,9.147435282750418,0.0,,,,,,,,,,10,551,194,50.02480426621111,17.613088979391936,0.4505481239794422,-1.3516443719383442,9.06535460723223,-27.196063821697045
32,1107.4,10,253,228,22.969646967969894,20.699919006708047,-0.45055535526620066,-0.4569043207798088,9.038221770635937,-9.101679696808933,,,,,,,,,,10,551,192,50.02480426621111,17.431510742490985,0.4569043207798088,-1.3580150313122277,9.101679696808933,8.974763844463297
33,1143.0,10,253,228,22.969646967969894,20.699919006708047,-0.4627335598202795,-0.42304044233078525,8.822374829747934,-8.435502339596919,,,,,,,,,,10,552,191,50.11559338466159,17.340721624040512,0.4627335598202795,-1.3882006794608568,-8.822374829747934,26.46712448924415
34,1175.2,10,253,228,22.969646967969894,20.699919006708047,0.0,-0.4553078843370095,0.0,-9.078920923968289,,,,,,,,,,10,552,191,50.11559338466159,17.340721624040512,0.451683557379923,-1.3550506721397866,-9.042713861459932,27.128141584380153
35,1207.1,10,253,227,22.969646967969894,20.609129888257574,0.0,-0.0018230691765104081,0.0,18.230691765079726,,,,,,,,,,10,552,191,50.11559338466159,17.340721624040512,0.4557677508076497,-0.4557677508076497,-9.124479495648634,9.124479495648634
36,1247.9,10,253,227,22.969646967969894,20.609129888257574,0.5015022524659524,0.09019239101497109,9.561530075613954,18.220685053529348,,,,,,,,,,10,552,191,50.11559338466159,17.340721624040512,0.0,0.0,0.0,0.0
37,1275.1,10,253,227,22.969646967969894,20.609129888257574,0.453718505913071,0.9065282118416516,9.083453571833266,36.34290683345103,,,,,,,,,,10,552,191,50.11559338466159,17.340721624040512,0.0,0.453718505913071,0.0,9.083453571833266
38,1307.0,10,253,228,22.969646967969894,20.699919006708047,0.9101661443269418,1.3643385952634683,18.22154443096979,9.119892107592499,,,,,,,,,,10,552,191,50.11559338466159,17.340721624040512,0.0,0.0,0.0,0.0
39,1342.9,10,254,228,23.060436086420367,20.699919006708047,0.9328267015861064,1.3758025790949644,-0.4810153572949236,8.844792590259983,,,,,,,,,,10,552,191,50.11559338466159,17.340721624040512,0.0,0.0,0.0,0.0
40,1375.1,10,254,230,23.060436086420367,20.881497243608994,0.9012325685736896,0.9280667907757999,-0.13317231862089546,-35.91213525476806,,,,,,,,,,10,552,192,50.11559338466159,17.431510742490985,0.0,0.013417111101055128,0.0,-17.88948146807358
41,1406.8,10,255,230,23.15122520487084,20.881497243608994,0.9160468984922998,0.025169858656179968,-18.103693646092875,-35.95694093739789,,,,,,,,,,10,552,191,50.11559338466159,17.340721624040512,0.0,0.0,0.0,0.0
42,1442.8,10,255,230,23.15122520487084,20.881497243608994,-0.45280970592858044,0.0018175999689811451,-27.25945326161776,-36.351999379568994,,,,,,,,,,10,552,191,50.11559338466159,17.340721624040512,0.0,0.453718505913071,0.0,9.083453571833266
43,1476.6,10,255,229,23.15122520487084,20.79070812515852,-0.49337146248267516,-0.9078187420179704,-27.346710066726196,-0.2629491352569718,,,,,,,,,,10,552,191,50.11559338466159,17.340721624040512,0.0,0.49337146248267516,0.0,27.346710066726196
44,1508.0,10,255,228,23.15122520487084,20.699919006708047,-0.9160468984922998,-1.3489004890822698,-18.103693646092875,8.801400468258576,,,,,,,,,,10,552,191,50.11559338466159,17.340721624040512,0.0,1.3740703477384677,0.0,27.15554046913967
45,1542.8,10,253,228,22.969646967969894,20.699919006708047,-1.3618367767571016,-1.3618367767571016,9.078911845047342,9.078911845047342,,,,,,,,,,10,552,192,50.11559338466159,17.431510742490985,0.0,1.3618367767571193,0.0,9.078911845047697
46,1575.2,10,253,228,22.969646967969894,20.699919006708047,-0.9254278565576121,-0.9161830560115685,18.582888685895842,0.09328759380467751,,,,,,,,,,10,552,193,50.11559338466159,17.52229986094146,0.0,1.3788969842903922,0.0,-9.384731936752239
47,1607.8,10,253,227,22.969646967969894,20.609129888257574,-1.3634406703066992,-0.4559918728302427,9.137886595704112,9.092559777273038,,,,,,,,,,10,552,194,50.11559338466159,17.613088979391936,0.0,1.8194325431369598,0.0,-18.230446372977507
48,1642.8,10,252,227,22.87885784951942,20.609129888257574,-0.4543990843525194,-0.4543990843525194,9.069842003044297,9.069842003044297,,,,,,,,,,10,552,194,50.11559338466159,17.613088979391936,0.0,1.3613850950046722,0.0,-9.08794548009664
49,1674.8,10,253,227,22.969646967969894,20.609129888257574,-0.454399078883301,-0.4562258070072295,-9.124479495648623,9.142801743631857,,,,,,,,,,10,552,194,50.11559338466159,17.613088979391936,0.0,0.9106248858905484,0.0,-0.018322247983592683
50,1708.1,10,252,227,22.87885784951942,20.609129888257574,-0.9069914417169314,-0.4553078843370079,-0.03620706250833794,-9.078920923968258,,,,,,,,,,10,552,195,50.11559338466159,17.70387809784241,0.0,1.3622993260539393,0.0,9.115127986476596
51,1743.0,10,252,227,22.87885784951942,20.609129888257574,0.0,-0.4557650134637998,0.0,-9.09710605716167,,,,,,,,,,10,552,195,50.11559338466159,17.70387809784241,0.0,1.8194284745908622,0.0,18.230527906966703
52,1774.6,10,252,227,22.87885784951942,20.609129888257574,-0.4562185055639521,0.0,9.088018039122545,0.0,,,,,,,,,,10,552,195,50.11559338466159,17.70387809784241,0.0,2.2593464575635926,0.0,27.04681065826506
53,1808.0,10,251,226,22.788068731068947,20.5183407698071,-0.4546273058975601,-0.0009087999844885608,9.092546117951201,18.175999689784454,,,,,,,,,,10,552,197,50.11559338466159,17.885456334743356,0.0,2.270410129534335,0.0,9.06526847959737
54,1842.8,10,252,226,22.87885784951942,20.5183407698071,0.0,-0.2208705567747902,0.0,13.804409798424393,,,,,,,,,,10,552,198,50.11559338466159,17.97624545319383,0.0,2.146770497706698,0.0,-11.670567523883836
55,1875.0,10,252,227,22.87885784951942,20.609129888257574,0.0,0.0,0.0,0.0,,,,,,,,,,10,552,199,50.11559338466159,18.067034571644303,0.2964328615814236,2.0558045477852263,5.905037083295286,-31.101430374965595
56,1908.0,9,251,227,22.788068731068947,20.609129888257574,0.28684402929721586,0.5212254330120876,5.736880585944316,-7.7333150298529345,,,,,,,,,,10,552,200,50.11559338466159,18.157823690094776,0.28684402929721586,0.12945615255018356,5.736880585944316,-51.884348019280374
57,1974.6,10,252,227,22.87885784951942,20.609129888257574,0.0,-0.21453426399865727,0.0,-13.70825968042541,,,,,,,,,,10,552,200,50.11559338466159,18.157823690094776,0.5125472856026538,-4.529446812818565,7.777652285321002,-89.63773764341914
58,2007.2,10,252,227,22.87885784951942,20.609129888257574,0.0,-0.5117599499575357,0.0,-7.742208017511884,,,,,,,,,,10,553,199,50.20638250311206,18.067034571644303,-0.21482431085201706,-7.16463929940554,-13.639638784255053,-108.39091224516697
59,2042.8,10,252,227,22.87885784951942,20.609129888257574,0.2870086379611124,-0.5204830574756786,-5.734438320901339,-7.722300556018974,,,,,,,,,,10,553,195,50.20638250311206,17.70387809784241,-0.23347441951456613,-9.242289051940782,-13.456738876920314,-87.16231673577852
60,2075.1,9,252,226,22.87885784951942,20.5183407698071,0.0,0.0,0.0,17.977598267463364,,,,,,,,,,10,553,190,50.20638250311206,17.24993250559004,0.0,-11.743866068220497,-17.977598267463364,-53.932794802390454
61,2107.9,10,252,226,22.87885784951942,20.5183407698071,-0.4610402090139174,0.013632763966321501,-9.156707229670651,18.17701862175929,,,,,,,,,,10,552,185,50.11559338466159,16.795986913337668,-0.9084476540615133,-14.101387783903,-0.13639583758200696,-29.379663415159865
62,2142.9,10,252,226,22.87885784951942,20.5183407698071,0.0,-0.21814415136305063,0.0,13.763037940886655,,,,,,,,,,10,552,180,50.11559338466159,16.3420413210853,-0.5154830426913476,-16.652412380219214,7.8222009513102995,-60.89209541763648
63,2175.6,10,252,227,22.87885784951942,20.609129888257574,0.0,0.5123789707760663,0.0,-7.781001834108813,,,,,,,,,,10,552,174,50.11559338466159,15.797306610382456,-0.5123789707760663,-18.640934573129034,7.781001834108813,-83.32229982265501
64,2207.1,10,251,227,22.788068731068947,20.609129888257574,-0.24617001029921914,0.5287117447768305,13.48876768762828,-7.792361750579653,,,,,,,,,,10,551,168,50.02480426621111,15.252571899679614,0.03637172417839223,-20.572310774788278,19.185173624676906,-101.08249365914037
65,2274.7,10,252,227,22.87885784951942,20.609129888257574,-0.5125472856026534,-0.21453426399865605,-7.777652285321008,-13.708259680425432,,,,,,,,,,10,552,150,50.11559338466159,13.618367767571083,0.5125472856026534,-26.36699835861027,7.777652285321008,-86.521955847782
66,2307.3,10,252,227,22.87885784951942,20.609129888257574,-2.079067813101403,-1.559300859826057,-31.57278379804706,-23.679587848535373,,,,,,,,,,10,552,139,50.11559338466159,12.61968746461587,0.0,-27.535990027450065,0.0,-51.75826895974465
67,2342.8,10,252,227,22.87885784951942,20.609129888257574,-4.9431652509219095,-4.704316943723537,-82.71493188250938,-69.33407433638214,,,,,,,,,,10,553,127,50.20638250311206,11.530218043210184,-0.4776966143967455,-27.841754954654995,-26.76171509225446,-6.057435299838252
68,2375.2,10,251,226,22.788068731068947,20.5183407698071,-9.00863339663137,-7.657607515531771,-161.29868823266338,-134.4126010466017,,,,,,,,,,10,553,116,50.20638250311206,10.53153774025497,-0.4485477710657499,-27.98220397895123,-26.903922069766846,54.37856041811133
69,2406.8,10,248,224,22.515701375717523,20.33676253290615,-14.904708131414145,-11.742000680170037,-226.22903164542512,-180.9977954749617,,,,,,,,,,10,552,106,50.11559338466159,9.623646555750232,-0.4507756652875281,-26.38515579631334,-9.060817392714132,74.89061531425172
70,2442.8,10,242,218,21.970966665014682,19.79202782220331,-21.789388428113732,-16.795986913337675,-254.20953166132702,-172.49932505590056,,,,,,,,,,10,551,96,50.02480426621111,8.715755371245493,-0.9078911845047344,-23.60517079712321,18.157823690094684,90.78911845047395
71,2475.9,10,232,210,21.06307548050994,19.065714874599518,-29.27456139515092,-21.930447541356223,-241.20236436951137,-149.05989201843138,,,,,,,,,,10,551,88,50.02480426621111,7.9894424236417025,-1.356096682759347,-19.908826398571062,8.87911746810657,105.96657523988543
72,2507.1,10,219,201,19.882816940653782,18.24861280854525,-34.979860710592,-24.97524919743079,-174.07311350268856,-82.87555481937109,,,,,,,,,,10,551,81,50.02480426621111,7.353918594488385,-0.9074487974764569,-15.84634184445789,-0.04532681843102997,135.25522619832023
73,2542.8,10,204,190,18.520980163896674,17.24993250559004,-39.0634139077799,-25.43368273069788,-91.27097793199636,-0.2545912913033637,,,,,,,,,,10,551,75,50.02480426621111,6.809183883785542,0.0,-10.89197054186722,0.0,163.47488665464584
74,2575.0,10,187,178,16.97756515023862,16.160463084184354,-39.095401846227645,-23.266586862049756,43.00174981700419,122.09441632330466,,,,,,,,,,10,550,72,49.93401514776064,6.53681652843412,-0.015450713301241882,-5.6053676566810475,18.177309766164,182.70060421299107
75,2606.9,11,171,169,15.524939255031034,15.343361018130087,-35.43131763523822,-19.106309177029956,165.02588054384637,200.48958328431746,,,,,,,,,,10,550,71,49.93401514776064,6.446027409983646,-0.004534948184024662,2.6633920660370634,18.13979273611501,235.6813251142032
76,2642.7,11,156,162,14.163102478273927,14.70783718897677,-28.64915290542538,-12.886640096265307,299.76469169284826,251.44663602468896,,,,,,,,,,10,551,72,50.02480426621111,6.53681652843412,0.0,11.734828327627003,0.0,289.5140797015965
77,2675.8,11,146,159,13.255211293769188,14.435469833625348,-19.1076619562052,-4.299733524613322,353.58039085804364,254.23203878456036,,,,,,,,,,10,551,76,50.02480426621111,6.899973002236016,0.02009289144035536,22.282193560158607,-17.472079513354533,370.62402310525505
78,2707.2,11,141,159,12.801265701516819,14.435469833625348,-6.686740037192794,4.621248575469532,408.14615530950334,272.6421764863614,,,,,,,,,,10,551,87,50.02480426621111,7.898653305191228,-0.005447396133588667,33.70697380645153,-18.15798711197869,383.3332659209823
79,2745.2,11,141,162,12.801265701516819,14.70783718897677,8.265106080237771,14.273164871730415,420.51353241765247,278.50077798498376,,,,,,,,,,10,551,102,50.02480426621111,9.260490081948337,0.0,44.84439678796526,0.0,356.5262805001258
80,2778.9,11,145,169,13.164422175318714,15.343361018130087,21.88919270866977,22.458688222667185,441.7029198087848,264.8450077194267,,,,,,,,,,10,550,123,49.93401514776064,11.167061569408288,0.49780869281083834,53.79798592990318,26.73911736729213,240.73955341743377
81,2806.9,11,156,179,14.163102478273927,16.251252202634827,36.3020701135782,32.23635660081481,454.2171375845964,281.3218761785372,,,,,,,,,,10,550,145,49.93401514776064,13.164422175318714,-0.002731869160994812,63.61535954462345,18.212461073314582,216.63435169530305
82,2842.9,10,172,192,15.61572837348151,17.431510742490985,,,,,,,,,,,,,,10,551,169,50.02480426621111,15.343361018130087,-1.7552730582600367,71.4694513484534,-35.93189474431999,188.51066034916937
83,2878.3,10,193,208,17.52229986094146,18.884136637698568,,,,,,,,,,,,,,10,552,195,50.11559338466159,17.70387809784241,-1.7322750304507564,75.8041019566185,-71.61001723171051,202.03944108387964
84,2906.9,9,221,230,20.06439517755473,20.881497243608994,72.57970863084702,61.28793221781767,271.3356327607802,299.7096361615201,,,,,,,,,,10,551,227,50.02480426621111,20.609129888257574,-2.5996874471774016,78.3432513058448,-70.1515726336427,77.9234835291243
85,2974.9,,,,,,,,,,,,,,,,,,,10,545,291,49.48006955550827,26.419633469087902,-5.906358485442235,83.64464772572197,-26.96333900086482,-4.0379879663125235
86,3007.1,,,,,,,,,,,,,,,,,,,10,543,321,49.29849131860732,29.14330702260212,-7.382606107329106,86.44207623517107,-16.128042968264076,-36.85350508150966
87,3042.6,7,357,352,32.41171528681918,31.95776969456681,81.8310400091415,83.04532746903394,-134.98587036881997,20.959416914622807,,,,,,,,,,10,540,352,49.0261239632559,31.95776969456681,2.5875433193033937,83.37910858247078,146.60302092370614,-3.7030373002963994
88,3075.0,9,392,385,35.589334432585765,34.953810603432444,,,,,,,,,,,,,,10,537,383,48.75375660790448,34.7722323665315,18.148690479414373,83.37519809107478,507.5836979390592,-1.3456211175475574
89,3106.9,10,425,415,38.5853753414514,37.67748415694666,,,,,,,,,,,,,,10,534,414,48.48138925255306,37.58669503849619,25.608839431045276,82.58069964036216,677.2792561621383,-40.52879140764696
90,3143.0,10,440,445,39.94721211820851,40.40115771046088,42.927201650280715,79.85706587371268,-639.9909893694421,-84.4706040724169,,,,,,,,,,11,551,444,50.02480426621111,40.310368592010406,41.9005418722864,82.90910057737045,636.524440291094,-5.659671964650146
91,3206.9,11,440,501,39.94721211820851,45.48534834368742,15.293222580989134,74.63325182447205,-269.0831243130837,-79.02370780895794,,,,,,,,,,11,612,504,55.56294049169002,45.75771569903884,69.14383562912535,82.81291975575908,265.65580395193297,-7.180206559718586
92,3243.4,11,441,527,40.038001236658985,47.84586542339974,5.012652921262635,73.14119548823363,-82.48051324507048,-19.81597309065526,,,,,,,,,,10,642,534,58.28661404520424,48.48138925255306,78.89077228252886,81.72537178154616,103.40840466546024,27.996515087998706
93,3275.0,11,441,553,40.038001236658985,50.20638250311206,1.3308928480367297,72.86648830593569,9.74388630513945,-21.447237863598325,,,,,,,,,,9,673,564,61.10107671716893,51.205062806067275,83.7395057753078,82.62961655986281,-2.6007447907698276,1.425065638776619
94,3307.1,11,442,579,40.12879035510946,52.566899582824384,1.3591185396777479,71.12720357646904,-9.042704854808745,9.042704854805507,,,,,,,,,,10,703,595,63.82475027068315,54.019525478031966,82.90623092034288,82.45319140711696,9.042704854804184,-4.414352973111451e-12
95,3342.8,11,442,606,40.12879035510946,55.018205780987174,1.3643514353909845,71.9762232142518,9.074044716465886,-3.6241129049552976,,,,,,,,,,11,734,625,66.63921294264783,56.74319903154618,84.2736718467443,83.36258041365255,4.899433648733243,4.945308495630685
96,3374.9,12,443,632,40.21957947355993,57.3787228606995,1.3629731177081919,71.7593191330403,-9.101638664069146,-0.7183111433169219,,,,,,,,,,11,765,655,69.45367561461252,59.4668725850604,84.02153319249157,83.56690588659406,8.246939328983114,17.33948544693369
97,3407.3,12,443,658,40.21957947355993,59.73923994041182,1.3625227967725089,72.14296331997092,9.110654098217152,11.231940724074505,,,,,,,,,,11,795,686,72.17734916812674,62.281335257025084,84.84986591037729,83.48734311360481,29.752404726720897,20.641750628504543
98,3442.7,12,444,685,40.310368592010406,62.19054613857461,1.7873674787065572,70.60101540890935,-0.6052550604984324,-23.90757488968811,,,,,,,,,,11,827,717,75.0826009585419,65.09579792898978,83.54404858530705,82.21890402050205,-19.50650594977918,-27.841732782927913
99,3474.9,12,444,711,40.310368592010406,64.55106321828694,1.3375667002336895,71.39916990449613,8.593510314579104,-6.48467342756599,,,,,,,,,,11,858,748,77.8970636305066,67.91026060095447,84.41367047210692,83.53498843585137,-0.40419373667612546,-17.97783446178671
100,3507.2,12,445,738,40.40115771046088,67.00236941644972,1.8203414346441313,72.35720335242915,0.05488419751106699,-6.942850985170705,,,,,,,,,,11,890,779,80.80231542092176,70.72472327291916,86.0097641122602,84.1894226776161,-6.531219503839116,-6.586103701351054
101,3546.1,12,446,764,40.49194682891135,69.36288649616205,1.8179156239177259,72.29207916082224,1.1961282754146505,56.6167383696278,,,,,,,,,,11,921,809,83.61677809288645,73.44839682643338,84.95762230806186,84.59294273235918,46.84835745374049,73.76124365057046
102,3577.1,12,446,791,40.49194682891135,71.81419269432484,2.2919093998036932,72.70163589881814,10.082472064481674,31.973244745022235,,,,,,,,,,11,953,841,86.52202988330161,76.35364861684855,84.43571862051354,84.04128323004285,0.8356643512875583,27.88575607023048
103,3606.8,12,447,817,40.582735947361826,74.17470977403717,2.2491841467059426,72.6728531263022,8.556415241481083,13.281199858123532,,,,,,,,,,11,984,871,89.3364925552663,79.07732217036276,,,,
104,3642.9,12,448,844,40.6735250658123,76.62601597219997,1.848044938275418,74.36971201033066,-0.5736217804210109,-13.690439826065502,,,,,,,,,,11,1014,903,92.06016610878052,81.98257396077793,,,,
105,3674.9,12,449,871,40.76431418426277,79.07732217036276,2.2639014412567238,71.53327288827809,-10.655231952967775,-55.8661488460458,,,,,,,,,,10,1044,933,94.78383966229474,84.70624751429214,,,,
106,3708.3,12,450,899,40.85510330271325,81.61941748697602,2.2484775111788826,73.09613586217824,-8.570339094231027,-4.940653338398387,,,,,,,,,,,,,,,,,,
107,3742.7,12,450,925,40.85510330271325,83.97993456668834,2.271094803723515,73.61294626426634,9.051574995813759,-1.4752063876485928,,,,,,,,,,,,,,,,,,
108,3782.2,12,451,952,40.94589242116373,86.43124076485114,2.3606794588726037,73.80172493417597,12.459109261744674,98.14857281431955,,,,,,,,,,,,,,,,,,
109,3808.0,12,452,979,41.0366815396142,88.88254696301394,2.2862268115188904,63.42257941163151,9.327596874371594,-189.11263553916967,,,,,,,,,,,,,,,,,,
110,3842.7,12,453,1006,41.127470658064674,91.33385316117673,2.720958031956402,47.21582513744553,-0.05431043115602851,-526.4672161487678,,,,,,,,,,,,,,,,,,
111,3874.9,12,454,1032,41.21825977651515,93.69437024088906,2.7714310298888685,34.058103786842324,-3.5971551945113984,-955.6161272335978,,,,,,,,,,,,,,,,,,
112,3907.1,7,455,1038,41.30904889496562,94.2391049515919,1.8322954391329491,8.084449166870833,-18.488674016368382,-927.7012947284533,,,,,,,,,,10,1045,947,94.87462878074521,85.97729517259877,,,,
113,3942.9,12,456,1029,41.399838013416094,93.42200288553764,1.8121585048127191,-12.271218676610983,-18.085400689476305,-660.8989278443729,,,,,,,,,,11,1033,922,93.78515935933953,83.70756721133692,,,,
114,3980.4,12,457,1013,41.49062713186657,91.96937699033005,1.7259997935662026,-33.85975187544768,-16.221446441937243,-331.9261602031797,,,,,,,,,,11,1020,896,92.60490081948336,81.3470501316246,,,,
115,4006.9,12,456,996,41.399838013416094,90.425961976672,1.360031881862723,-42.653069143851795,9.024474471874893,-89.08263935416251,,,,,,,,,,11,1006,871,91.33385316117673,79.07732217036276,-35.86017289306678,-69.00028202240819,-7.644474351426872,2.7600002408945423
116,4043.0,12,457,979,41.49062713186657,88.88254696301394,,,,,,,,,,,,,,11,992,845,90.06280550287009,76.71680509065044,,,,
