frame_no,timestamp,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green
64,2141.9,47.75507630494926,13.709156886021557,0.0162285711515868,-2.738625962227626,-36.06349144798513,54.33781671086575,14.2538915967244,81.61941748697602,-0.9047610351667428,0.4483233747955448,0.0808598462958998,8.975442938849739
65,2180.4,47.75507630494926,13.618367767571083,-2.0664264887958192,-1.99841953315481,-38.87914372146408,42.746941885664384,14.344680715174874,81.7102066054265,-0.6335293377669491,0.3996839066310229,-27.988960237864884,-8.549388377134182
66,2210.1,47.66428718649879,13.618367767571083,-1.7598415203237163,-1.377112449985028,-17.042190683780227,26.68822577490357,14.163102478273927,81.7102066054265,-0.4590374833283397,0.4590374833284115,8.896075258301133,-8.896075258302526
67,2242.7,47.57349806804832,13.709156886021557,-2.27402513601367,-0.4598793128304139,-9.37805036084945,-9.124589540286015,14.163102478273927,81.7102066054265,-0.4471935987612139,0.907072911591698,8.997859130004297,0.1267304102803109
68,2273.9,47.39191983114737,13.618367767571083,-2.4674480418348703,-0.3973899846694677,30.301142586938905,-8.50032052768915,14.163102478273927,81.7102066054265,-0.6376390439132337,0.3973899846694677,27.901052085003176,8.50032052768915
69,2313.3,47.39191983114737,13.618367767571083,-1.7595740288238162,-0.4496251390629142,17.047374627576758,-8.713665485715369,14.163102478273927,81.7102066054265,0.4496251390629142,0.4496251390629142,8.713665485715369,8.713665485715369
70,2342.1,47.301130712696896,13.618367767571083,-1.8267797622692417,-0.9092920034093744,18.37695124101902,0.0820806755182074,14.163102478273927,81.80099572387698,0.9010962479588812,0.0081957554504929,18.1307092144644,-18.2127898899826
71,2380.6,47.301130712696896,13.52757864912061,-0.9154908551362726,0.1211641512647552,-1.2110359946502294,18.22017312251996,14.2538915967244,81.80099572387698,0.9154908551362726,-0.6394916544653503,1.2110359946502294,-27.93577768110658
72,2415.0,47.301130712696896,13.52757864912061,-1.379262542126031,1.4428980329924432,-9.568289343451172,45.931426981396015,14.2538915967244,81.80099572387698,0.9089024462729536,-0.0318177454332015,0.3183366226433382,-18.18156881897233
73,2442.4,47.21034159424642,13.52757864912061,-1.3611609454062077,3.6397194533160975,-9.092428472065215,90.62602414453092,14.344680715174874,81.7102066054265,0.9038199276406746,-0.9065354546133436,-18.07639855281349,-0.0271145978306546
74,2474.0,47.21034159424642,13.618367767571083,-1.8144750829941363,7.497125671412643,-18.03916160401921,139.723328379576,14.344680715174874,81.61941748697602,0.9402211463143711,-1.006188355949056,-0.6814794383740307,20.08359991914287
75,2513.2,47.11955247579595,13.890735122922504,-2.336567096215361,15.080232441865949,-9.928748418042346,231.81469132560048,14.344680715174874,81.7102066054265,0.9317585878932456,-0.9317585878933196,0.147165243350387,-0.1471652433518941
76,2542.4,47.02876335734548,14.344680715174874,-2.2793389737930294,24.22785190963656,-9.271132095671206,321.1366249818782,14.344680715174874,81.61941748697602,0.4580598861497639,-0.4525796576719396,9.161197722995276,9.106230536658735
77,2574.2,46.937974238895,15.070993662778664,-2.7264491274081024,35.569379726235475,-0.1639131347825534,420.6011038524176,14.435469833625348,81.61941748697602,1.3659537173981895,-0.4571373415954799,9.179135547831503,-9.124497836237142
78,2609.9,46.84718512044453,16.432830439535774,-2.7696137547729123,45.45865304990969,0.9722508263660326,396.4876997404527,14.435469833625348,81.61941748697602,1.8145193427438109,-1.3688619638341275,18.110554608781214,-8.893235499994688
79,2641.8,46.756396001994055,18.339401926995727,-2.276662454029084,54.8350478973518,9.32498561204836,294.7023284932772,14.435469833625348,81.61941748697602,3.158215996183135,-2.2493704795375837,45.16789905836023,-45.2589633709775
80,2673.8,46.66560688354358,20.699919006708047,-2.2714437802398364,62.93305279236901,9.300566692378236,128.87024285708938,14.617048070526296,81.52862836852555,6.744630869313626,-7.631302518967685,98.82642975167488,-134.93504387806362
81,2710.0,46.57481776509311,22.969646967969894,-2.268824608629937,67.64256798198679,9.033526319347756,46.74736383751184,14.70783718897677,81.43783925007507,15.004747591261928,-16.825980944394143,245.43046933763492,-299.94031056514075
82,2742.2,46.57481776509311,25.330164047682214,-1.8112623434872432,70.18777086620581,-0.0540670753582645,11.128806344452943,14.980204544328192,81.16547189472365,26.325636560067498,-28.145029240011528,416.3345026126447,-470.5908127340829
83,2774.5,46.48402864664263,27.690681127394537,-1.354664761266542,70.22914315613363,8.907556822483647,16.03721223257535,15.797306610382456,80.07600247331797,36.94670868528124,-40.58024821872031,501.0162279636709,-519.4630832272527
84,2809.9,46.39323952819216,29.960409088656384,-1.3618557422407702,70.67000546469045,9.124008543298228,13.861995175574249,17.431510742490985,78.26022010430849,47.89825891617252,-51.97840047134551,413.0982859158297,-403.81183211656753
85,2842.3,46.39323952819216,32.41171528681918,-1.8157860005778736,71.27050841477293,-0.0363156836952939,10.504311509036055,19.70123870375284,75.99049214304665,57.67208703647186,-63.57611521462703,209.96820420861903,-237.322992952538
86,2874.2,46.39323952819216,34.7722323665315,-1.797880245821838,71.02098416661062,-17.79853946150665,-0.1527386021443005,21.97096666501468,73.44839682643338,64.65221751610075,-70.51583987390381,54.76128118015171,-81.05028999608876
87,2910.4,46.30245040974168,37.13274944624382,-1.821275073328373,72.11117109131948,-18.2666817987729,14.8179177921675,24.331483744727,70.99709062827058,67.56160777836136,-73.93244616464786,-21.787860797643365,-33.08459959094177
