frame_no,timestamp,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green
106,3549.9,44.57745715918268,42.7616747901732,-9.078016890634704,102.19970174184714,-4.79359109382946,81.10213460069446,28.870939667250692,65.91289999504404,90.49429541363148,-38.89362258142793,111.10277923886788,-138.12777959426646
107,3578.2,44.21430068538079,46.21166129129121,2.6590598548247115,82.66992699896205,234.7594339974425,-380.27771331137376,31.95776969456681,64.46027409983647,81.111648901847,-22.858781503852445,-266.1806857329172,305.4529649069307
108,3614.1,43.94193333002936,49.66164779240922,15.944295390985928,61.8572042008697,500.46414472066544,-814.6899929633158,35.22617795878387,62.916859086178405,67.13249580143724,-4.094610002639139,-582.0793951213019,807.8411607618626
109,3647.4,43.66956597467794,53.11163429352722,28.22770808150647,41.97355318954733,770.0392315480073,-1316.5103100324852,38.22221886764951,61.46423319097082,52.81969857947149,17.729724865681483,-883.9150219908677,1299.632342611895
110,3682.1,45.75771569903884,52.74847781972533,39.80346891294087,16.867208109183704,480.2436277564772,-886.3771257603931,38.9485318152533,63.73396115223267,34.34190748991357,40.72373282665497,-634.1030758057432,918.4645390489376
111,3715.3,48.11823277875117,51.74979751677012,51.0744761756277,-2.361118553445308,193.8082028018977,-454.446820363064,39.03932093370377,66.63921294264783,20.008481365762744,61.8778088542034,-349.22523799479234,495.9615834445083
112,3746.1,50.20638250311206,50.84190633226538,61.7688856242532,-23.7622583920436,-90.38011214077788,-15.52234612944069,39.13011005215424,69.544464733063,5.530344874803506,83.18447823205213,-74.329227343845,26.70511162054144
113,3781.8,52.11295399057201,50.02480426621111,60.956202180928656,-25.021649565008094,-55.91597945180878,46.07907813367939,39.22089917060472,72.35892740502769,2.2751926156852598,85.51479171842306,-9.161013948082791,-19.94781102951998
114,3814.1,54.11031459648244,49.29849131860732,58.48208440244654,-24.211619832463928,-43.85661926305435,12.12898070681533,39.31168828905519,75.17339007699238,2.740313923386396,85.41196412142631,-0.3328073974424285,-19.5616792497115
115,3846.0,55.92609696549192,48.39060013410258,57.65029762625424,-23.60703379169683,7.925897966625267,18.62994573598249,39.31168828905519,77.98785274895707,2.268824608629937,84.4340490268699,9.033526319349177,-1.6886792918565494
116,3881.7,57.92345757140234,47.75507630494926,57.88573649976988,-23.91826142445749,-5.554804955774281,-23.989225470003674,39.40247740750567,80.80231542092176,2.777902410331348,85.95038726167037,19.22527410115769,28.668442525963165
117,3914.1,59.73923994041182,46.937974238895,56.77206763815701,-24.07161841297409,9.65628397726374,-9.32895231701844,39.58405564440662,83.61677809288645,2.2704101295343704,84.93078780428672,-9.065268479598078,9.93815290691993
118,3946.1,61.73660054632224,46.120872172840734,57.22328887133662,-23.164274148056364,-16.457541421523327,-9.783599209699377,39.58405564440662,86.43124076485114,,,,
119,3979.4,63.55238291533172,45.30377010678647,57.23860806373061,-24.01548971254537,-7.692450643801414,21.998881803926405,39.765633881307565,89.3364925552663,,,,
120,4014.0,65.45895440279168,44.486668040732205,56.633667271864056,-23.563902716962428,-12.427062081226712,19.49343071565032,39.765633881307565,92.150955227231,,,,
121,4045.9,67.36552589025163,43.76035509312842,56.37384243220003,-23.18647114966349,-0.5654333106723696,9.338769518173748,,,,,,
122,4078.4,69.1813082592611,43.03404214552462,56.68709062484407,-23.31208955490544,-3.449315798350689,-7.788777609180429,,,,,,
123,4114.5,71.08787974672106,42.21694007947036,56.34966419405475,-22.721638787925297,6.775259537758167,-2.731959491030813,,,,,,
124,4145.8,72.994451234181,41.49062713186657,55.8090155069251,-23.13839892279621,-10.742413041178333,-8.376362573883789,,,,,,
125,4178.0,74.81023360319048,40.6735250658123,55.84072622832478,-23.155597678775035,-13.545953208060515,10.931184760393318,,,,,,
126,4213.8,76.71680509065044,39.94721211820851,55.92758858040264,-22.732756102823405,-15.276278946662847,2.50804579721186,,,,,,
127,4246.0,78.53258745965991,39.13011005215424,55.21582488138138,-22.631241365095335,-1.0977192052033051,18.49926791721455,,,,,,
128,4278.4,80.34836982866939,38.403797104550456,55.35504023880672,-22.229587580370485,3.870933496545167,7.515231542486329,,,,,,
129,4314.2,82.25494131612935,37.67748415694666,54.89813591802717,-22.229587580370584,-5.230746200258677,7.515231542485768,41.58141625031704,93.96673759624048,,,,
130,4346.4,84.07072368513882,36.95117120934288,54.84356950750559,-21.757024445226097,-6.317726489533269,-1.084588238544406,41.85378360566846,92.33253346413194,,,,
131,4378.1,85.8865060541483,36.22485826173908,54.95785375112838,-21.80056135042172,-11.838566148066809,1.0911120873785964,42.12615096101988,90.51675109512249,,,,
132,4413.9,87.70228842315778,35.49854531413529,54.02322153630856,-21.33855057535558,-12.320194255480992,10.359131647383938,42.30772919792084,88.70096872611299,8.165720344104656,-53.10986661348189,17.66772145995425,-5.892266817835125
133,4446.3,89.51807079216725,34.7722323665315,49.62539694832714,-20.534493704686597,-98.15019261313772,25.559678139235032,42.67088567172273,86.8851863571035,7.593507807170635,-53.04707157510585,-11.725566631279314,29.6481980830338
134,4478.3,91.33385316117672,34.04591941892771,35.80030248903132,-19.83011676518419,-370.5476865884021,38.23911915488743,42.94325302707415,85.16019310654451,8.102825533263266,-53.56287743782734,-1.0356428104450193,-2.0801372688411712
135,4514.2,93.05884641173571,33.41039558977439,21.70344370231511,-19.016372174852066,-632.1419759138787,35.94552240054258,43.21562038242557,83.34441073753503,8.603010204614845,-54.33855740518097,-8.948083164636419,-18.608048071478716
136,4550.3,94.14831583314142,32.774871760621075,4.612642769523027,-17.586660289802705,-767.4796954407874,31.1294259931474,43.39719861932652,81.52862836852555,7.783198031043569,-54.75371814492392,15.37345555191268,-62.46832442568906
137,4579.8,93.05884641173571,32.230137049918234,-7.477484733402587,-16.28135345334952,-482.2165936566009,31.687251521657814,43.76035509312842,79.71284599951608,7.6996947534232865,-54.9067029755587,-6.907820831722105,-24.399183671678177
138,4614.4,92.06016610878052,31.685402339215383,-21.011524813890315,-15.909508510274,-220.4522060463109,26.06772439742293,44.03272244847984,77.80627451205612,7.729142393340126,-55.03561374669159,-8.494388118292175,4.694747841726107
139,4646.2,91.06148580582531,31.23145674696302,-32.44700269802944,-15.33326724776328,-5.401336207859233,15.86521513384808,44.21430068538079,75.99049214304665,8.353262275617706,-56.17143837300536,-3.4847330373320955,32.901687760799824
