frame_no,timestamp,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green
198,6609.9,46.03008305439026,18.339401926995727,-0.4446323054775805,-1.3584345651383132,63.60248742737616,27.223137577922056,11.43942892475971,52.022164872121536,0.0,0.0,0.0,0.0
199,6642.9,46.21166129129121,18.339401926995727,0.4582607295477722,-0.4348189479682716,9.074469892035092,26.989809461062915,11.43942892475971,51.93137575367106,0.0,0.0117208907897503,0.0,18.032139676549004
200,6679.2,46.30245040974168,18.339401926995727,0.8802031707678907,0.0271884488499761,-17.8540196910322,18.125632566656336,11.43942892475971,52.022164872121536,0.0,0.0,0.0,0.0
201,6709.7,46.30245040974168,18.339401926995727,1.8194284745908584,0.90426686839893,-18.23052790696663,18.121580529036645,11.43942892475971,52.022164872121536,0.0,-0.452133434199465,0.0,-9.060790264518324
202,6742.6,46.30245040974168,18.4301910454462,0.9115391715891856,0.9115391715891856,0.0183774909420402,0.0183774909420402,11.43942892475971,52.022164872121536,0.0,-0.0018303980978272,0.0,-18.303980978205523
203,6777.8,46.30245040974168,18.4301910454462,0.4521041619133769,0.4631756905833487,9.170469815687124,-9.282077967602165,11.43942892475971,52.022164872121536,0.0,-0.4521041619133769,0.0,-9.170469815687124
204,6809.9,46.39323952819216,18.520980163896677,0.452360293565909,0.904720587131818,-9.056262133451582,-18.112524266903165,11.43942892475971,51.93137575367106,0.0,-0.9074415451692044,0.0,-0.0271959823826726
205,6842.1,46.39323952819216,18.520980163896677,0.4571419249306855,0.4571419249306855,-9.151990489102849,-9.151990489102849,11.43942892475971,51.93137575367106,0.0,-0.910630382587046,0.0,0.0366446065629415
206,6877.6,46.39323952819216,18.4301910454462,0.4553106134715537,0.0,-9.106212269431072,0.0,11.43942892475971,51.93137575367106,-0.4534911922601229,-0.9088018057316766,-9.087999844892224,0.0182124245388466
207,6909.8,46.39323952819216,18.520980163896677,0.0,-0.4530386080520676,0.0,-9.069842003044348,11.43942892475971,51.84058663522059,-0.4530386080520676,-0.4548543922368513,-9.069842003044348,9.087999844892185
208,6942.0,46.39323952819216,18.520980163896677,0.0,-0.4523602935659069,0.0,-9.056262133451622,11.43942892475971,51.84058663522059,0.0,-0.4550812516033014,0.0,9.083458115834375
209,6977.6,46.39323952819216,18.4301910454462,0.0,0.0,0.0,0.0,11.348639806309237,51.84058663522059,-0.4548516712788182,-0.4548516712788182,9.060790264518324,9.060790264518324
210,7009.9,46.39323952819216,18.4301910454462,0.0,0.0009069842002993,0.0,18.1396840060887,11.348639806309237,51.84058663522059,-0.9074379190373274,0.0,-0.0090653093484975,0.0
211,7042.2,46.39323952819216,18.4301910454462,0.0,0.0009051738525942,0.0,18.103477051984594,11.43942892475971,51.84058663522059,-0.907437013185264,0.0,-18.112515233238835,0.0
212,7078.0,46.39323952819216,18.4301910454462,0.0,2.019277245811691,0.0,40.22464633091033,11.348639806309237,51.84058663522059,-0.4038554491623461,0.4038554491623382,-8.044929266182223,8.044929266182065
213,7109.9,46.39323952819216,18.520980163896677,0.0,4.545364258991103,0.0,72.74946148972735,11.25785068785876,51.84058663522059,-0.9083458118106384,0.4546273058975569,-0.0090925461177244,9.092546117951136
214,7142.3,46.39323952819216,18.520980163896677,0.0,9.082542048175943,0.0,163.3478091482815,11.25785068785876,51.84058663522059,-1.3607033864558262,0.4541724516188108,9.056244039021838,9.074374657718463
215,7186.2,46.39323952819216,18.884136637698568,-0.520887038585988,20.17587908353573,-9.628226221552472,295.3872175826583,11.25785068785876,51.93137575367106,-0.3889665466052167,-0.1319204919807788,8.320140034336186,-17.948366255888498
216,7209.8,46.39323952819216,19.33808222995094,-1.3652492164904115,28.66203795525627,-27.332316646454537,410.0668287257888,11.167061569408288,51.93137575367106,1.366159837717367,-0.4559936933904169,45.54474118531678,-27.323196754346917
217,7242.3,46.39323952819216,20.24597341445568,-1.832239544599068,39.28902586780007,-36.64479089198136,440.7818672442008,11.167061569408288,51.93137575367106,5.044138976125363,0.4525796576718678,119.04060321260192,-9.106230536657334
218,7279.7,46.30245040974168,22.06175578346516,-2.7552996410090973,49.01454323307957,-38.166695755412434,321.48260379795863,11.25785068785876,51.84058663522059,13.097213160618487,0.8577246791615001,280.15429220574305,39.1172469220335
219,7309.6,46.120872172840734,24.24069462627653,-3.175828777189253,55.35638425260897,-8.95184288658834,124.89001090051718,11.530218043210184,51.74979751677012,28.49893267162378,0.8970037098702647,498.198201377937,54.43737317239659
220,7341.7,46.03008305439026,26.32884435063743,-3.638959334873188,61.40379258271996,0.2922800212745945,4.183257804490596,12.256530990813976,51.93137575367106,47.01477589211963,0.0,725.4390128033824,0.0
221,7377.8,45.848504817489314,28.41699407499833,-4.132699014063823,63.24477812725903,10.085159097823874,-31.36568444669682,13.890735122922504,52.11295399057201,63.38447857207598,-0.842358948620257,745.0702829513884,-73.77746359444431
222,7409.8,45.75771569903884,30.41435468090875,-3.627944042608544,62.5838468930506,-0.0724139082078701,19.370720445623057,16.886776031788145,52.11295399057201,80.32172060527505,-0.9160468009166456,536.1887833256827,-90.6260061222352
223,7441.9,45.66692658058837,32.502504405269654,-3.627944042608544,62.58384689305058,-0.0724139082078701,19.37072044562206,20.609129888257574,51.93137575367106,93.89389192010488,-3.1807935904676325,210.2718859588007,-63.48889402131015
224,7477.9,45.48534834368742,34.59065412963055,-3.6352290779237473,62.711340447546256,-0.1456998342858858,20.707588947940355,23.968327270925105,51.65900839831964,103.61494528091116,-5.000259408825798,58.73524569667252,-9.297470675397134
225,7509.8,45.39455922523695,36.76959297244193,-3.6333832472425702,63.58420682674468,-0.0363701844726497,0.6364782282581591,27.599892008944064,51.56821927986917,105.82092387596262,-5.450074870863802,-26.204717911931574,-0.0545552767079043
226,7541.9,45.30377010678647,38.85774269680282,3.622495802546795,54.90861045166067,145.0812108113146,-172.87544927342014,31.04987851006207,51.29585192451775,96.64984774317703,2.259978447690397,-155.15276949735787,172.3043347844707
227,7577.6,45.122191869885526,40.94589242116373,15.40003665572546,41.89148672885721,381.9965671090917,-438.3576133950596,34.59065412963055,51.1142736876168,85.07993141986778,16.7543638702596,-430.5509700907204,445.69914126888233
228,7609.7,45.031402751435046,43.124831263975096,26.765756648933294,27.740444859611927,608.6277594973051,-718.2293104030907,38.04064063074856,51.02348456916633,71.33831742656906,30.393687096268916,-664.1377535474013,717.6473874515397
229,7642.0,46.39323952819216,43.48798773777699,37.82284785761761,14.41355644404933,538.2425065727151,-636.2165388906396,39.94721211820851,52.38532134592344,58.95239035533809,45.12241684035559,-598.0431823076135,684.0880406933522
230,7677.6,48.57217837100353,42.94325302707415,49.36137608137606,0.9635615210376628,297.2302214039202,-380.2008907613313,40.94589242116373,55.01820578098717,45.83299323393623,58.41315299264595,-354.38779362791075,387.4766411788444
231,7709.7,50.7511172138149,42.30772919792084,60.27510338737885,-12.677918729722895,61.55917527160605,-90.13796138360571,41.85378360566846,57.65109021605092,33.55538945555421,72.50382768025398,-91.52080587289538,124.5554242281616
232,7741.7,52.83926693817581,41.76299448721799,64.49332732833123,-17.258777735750595,-3.2278732584996304,0.8637970691757428,42.85246390862368,60.28397465111466,28.615508786035587,79.47894124313926,-10.52013904248788,5.110041609229971
233,7777.9,55.01820578098717,41.127470658064674,63.97287274799865,-17.692984076699005,-5.87435566867206,8.186023408653227,43.76035509312842,62.82606996772793,28.5869045946006,79.86456407429684,10.497691148633786,40.2683454941573
234,7810.0,57.10635550534808,40.58273594736183,64.01020432993315,-17.250243007169672,12.919407830174448,-1.0350052653827098,44.759035396083625,65.54974352124215,29.053040854180463,79.90130974512991,1.7431667627510248,22.95169570954396
235,7841.9,59.28529434815945,40.038001236658985,63.87857136485421,-17.215501502584807,-9.042704854813833,1.5726132466709433e-12,45.66692658058837,68.27341707475637,28.54148933323273,80.18799384098723,9.042704854805995,9.04270485480136
236,7877.7,61.37344407252035,39.40247740750567,64.1020590679365,-17.275854938900007,8.463259875843441,0.1732779500441915,46.66560688354358,70.99709062827058,29.09617673919997,81.83299707899994,-0.2918365474440463,-0.8207902896862966
