frame_no,timestamp,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
67,2313.4,0.00549274166625367,0.00020881497243608997,0.0001263850299477731,0.003951580210499706,0.0028946693382228624,0.036720717800718373,0.008588650605414831,0.0011802585398561606,-0.002893065060180309,0.003106360060470585,-0.019924033244424978,0.02108570217701468
68,2346.0,0.00549274166625367,0.0003540775619568482,0.000174698569115231,0.004905864533021439,0.0037362252023455693,0.03574148220770491,0.008488782575119308,0.0012982843938417765,-0.0035981697623384662,0.0037910828940197526,-0.02210854749409112,0.02187169803895924
69,2383.5,0.005510899489943765,0.000562892534392938,0.00016783481658566818,0.0059234504375229625,0.0005193858186423398,0.031398684547920955,0.008352598897443598,0.0014435469833625348,-0.004352740271871343,0.004460378272076366,-0.023924360255459572,0.021643894149420865
70,2413.7,0.005519978401788813,0.0007898653305191228,0.00022649808730469255,0.006483765145714392,-0.0008983970080749126,0.013771504237460932,0.008198257396077793,0.0015978884847283404,-0.004625503240105797,0.004806538778331196,-0.014621094969443284,0.012816166573944753
71,2446.3,0.005529057313633861,0.001025917038490355,0.00022707306500862375,0.006851992950762731,-0.002691868355019693,0.003064667697405514,0.008016679159176844,0.0017885456334743354,-0.004891809294943717,0.005070007809109081,-0.003686856944697487,0.0036302942858528
72,2477.9,0.005529057313633861,0.001261968746461587,0.00023151141663746384,0.007387573937711955,0.0008296946909296007,-0.0003791188659508185,0.007835100922275896,0.001961044958530236,-0.005337784224003478,0.005426225708225529,0.0030547849984228297,-0.0011810247394809998
73,2513.7,0.005538136225478908,0.0015070993662778664,0.0001814875838074628,0.007168759560394818,-1.81306186968043e-06,-7.161594385237847e-05,0.007662601597219997,0.002142623195431184,-0.00526323062883648,0.005444627514223912,0.0018665471948295864,-5.4391856090395786e-05
74,2549.9,0.005538136225478908,0.001752229986094146,0.0001404505212843529,0.007204734450987686,0.0010196184761727641,0.0037450137741187567,0.007490102272164095,0.002333280344177179,-0.0053438800716833134,0.005428131980019794,-0.0050403781274954975,0.0032832997471725655
75,2577.7,0.005556294049169002,0.0019973606059104257,0.00018195814674905954,0.007123613383945512,-0.001822746191699228,-0.004910671790691286,0.007317602947108196,0.002496700757388032,-0.005181584657174431,0.005361843246253032,7.546684183864408e-05,-0.000109204959366631
76,2613.8,0.005556294049169002,0.00222433340203661,0.00017929832674105673,0.0070822839062717755,-4.192833805851299e-05,-0.0016561693533112807,0.007145103622052296,0.0026873579061340276,-0.005153765058644078,0.0053351870557077985,0.000320577084738916,-0.002132230691684115
77,2645.8,0.005556294049169002,0.002460385110007842,0.0002299854624802701,0.007280542248281283,0.0008476378574230038,-0.002164037813876916,0.006954446473306299,0.002868936143034975,-0.005295680579666645,0.005473458557398154,0.0060455812978118225,-0.0023380113764038413
78,2679.4,0.005565372961014049,0.002696436817979074,-0.00034448042792632505,0.006761796746271856,-0.008530028138200148,-0.002204699648318662,0.006791026060095447,0.003041435468090875,-0.004519904969967518,0.005389233358689063,0.012936916387402464,0.0006478502383446271
79,2716.3,0.005574451872859096,0.0029415674377953538,-0.001215135688650372,0.006697113759875722,-0.027166540254944978,-0.00585934569831905,0.006618526735039546,0.0032230137049918234,-0.0036428658912724533,0.005639820592736092,0.029160382278609842,0.00807629970687035
80,2745.8,0.005583530784704143,0.003177619145766586,-0.00191285040294398,0.00658763046776727,-0.043704355165908,-0.011694197796403332,0.006455106321828694,0.003404591941892771,-0.002812918986860771,0.005771710205941334,0.043609650558305645,0.008303044347267469
81,2783.2,0.005483662754408623,0.003386434118202676,-0.0028821830717211333,0.006329672861299777,-0.04036597655919513,-0.006121386767328363,0.006391553938913362,0.003604328002483813,-0.0018360249984684595,0.006046278989522124,0.03877560714822501,0.012011988506030408
82,2815.5,0.00532024234119777,0.0035770912669486708,-0.0035570407904326725,0.006119732348530264,-0.02004928841002084,-0.005781408562678112,0.006400632850758409,0.003822221886764951,-0.0010915723689900313,0.006170817874781341,0.02227698712224553,0.002629290656945171
83,2845.6,0.005174979751677012,0.0037768273275397136,-0.0042678857230351,0.005717461556131647,-0.003490741429104571,-0.005744056945793568,0.006391553938913362,0.004021957947355993,-0.0002341170549933461,0.006161104076776729,0.008069746873907428,-0.0004995599617885437
84,2877.9,0.005029717162156253,0.003958405564440662,-0.00462578301245833,0.005884126755901645,0.0035423241677021993,-0.0032882458704357807,0.006391553938913362,0.004230772919792084,8.831771460975359e-05,0.0064445197802732316,0.0018652104458237243,-0.00360141214381069
85,2913.5,0.004875375660790448,0.004149062713186657,-0.004494519894199721,0.005733732407075673,0.0009170618025300437,-0.0020961412629258063,0.006400632850758409,0.004439587892228173,8.98720566479434e-05,0.006282228942723584,0.0018341236050600695,-0.00035559539281777484
86,2947.7,0.004721034159424643,0.004330640950087604,-0.004441841591949994,0.005675416034097716,8.318278238770656e-05,0.004920442410359063,0.006409711762603456,0.004648402864664263,0.00013431709225056527,0.006306937819246581,-0.0008526235194723307,0.003356244437201898
