frame_no,timestamp,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
60,2082.7,0.008161941748697603,0.002787225936429548,-0.006629537798125407,0.003894824205415783,-0.0069047306065240744,0.005495639209586657,0.0055472151373239555,0.0013799946004472033,0.0002745485740054209,0.006823342328140291,0.000323487908246369,0.008946176897547948
61,2108.8,0.007944047864416466,0.0029234096141052598,-0.006620997877760621,0.0038547811531742383,0.00013215538247907636,-0.0009830188039226418,0.005556294049169002,0.001588809572883293,0.00018139720213042695,0.006802032648280466,-3.6206954103896898e-06,0.0034885400279177537
62,2145.0,0.007726153980135328,0.003050514379935923,-0.006585983431685004,0.0039059808270123213,-0.001370263159592823,0.000273688925704979,0.005556294049169002,0.0018339401926995727,0.0001823096944685772,0.006812757256416837,0.001830351519748024,0.0004773644052994096
63,2176.7,0.00750826009585419,0.003177619145766586,-0.006751890553278406,0.004032379080430162,0.0043014804968857945,-0.0025689397411956484,0.005574451872859096,0.002060912988825757,0.00023733816926798477,0.007033219326331676,-0.0011151986473407576,-0.0044807088509227315
64,2209.0,0.0072812872997280054,0.0033047239115972494,-0.006533307029414585,0.0039022707400313467,0.001618160951773196,0.001930914749174295,0.005574451872859096,0.002287885784951942,0.000272504559354501,0.006896283647482264,0.0018221308196434062,-0.0016072825588200105
65,2244.6,0.007063393415446869,0.0034409075892729603,-0.006436242885077281,0.003824796639713293,0.004377101444888478,-0.001903893489942476,0.005583530784704143,0.0025148585810781266,0.00031368128112384345,0.006747518349190986,0.0008076321480284099,-0.0017873826226859893
66,2276.7,0.006854578443010779,0.003568012355103624,-0.006208981621973465,0.0039982286928093285,0.006556698129212992,0.0018859319887790057,0.005592609696549193,0.0027418313772043118,4.762418909982122e-05,0.006522768978947607,-0.002679080956022512,-0.005728298096758624
67,2308.9,0.006636684558729641,0.003704196032779335,-0.005310430342740435,0.004668287679624416,0.022863854797459,0.013404759717153419,0.005610767520239286,0.002968804173330496,-0.0007212439610250508,0.005944237053855165,-0.02171699609250729,-0.01745270930558635
68,2346.9,0.006427869586293551,0.003822221886764951,-0.004270563543160889,0.005338199160395186,0.03796267063558827,0.031491430551171984,0.005619846432084333,0.003195776969456681,-0.0016327975185107379,0.005200308334340373,-0.03886195863159787,-0.02846110251613335
69,2378.7,0.006255370261237652,0.003985642299975804,-0.003397562846727489,0.005932720372538721,0.04856916020894341,0.03604527741767965,0.005583530784704143,0.003377355206357629,-0.0024568769363883945,0.004565635231104349,-0.04642878424962878,-0.0326468734295798
70,2409.2,0.006219054613857461,0.004239851831637131,-0.002578583036718374,0.006489519216972452,0.031609670746350904,0.022910923978719796,0.005429189283338338,0.0034772232366531495,-0.003179906536444902,0.003940882362772322,-0.027309176896921583,-0.022494542759874215
71,2444.6,0.006191817878322319,0.004494061363298457,-0.0017157683901115202,0.007206087521001372,0.0143361042477152,0.00674579279798237,0.005274847781972533,0.003568012355103624,-0.00398702993887242,0.00336409198606172,-0.00933113083332919,-0.009127768482406236
72,2476.6,0.006155502230942129,0.0047391919831147366,-0.0009650139215673228,0.007665847885681302,0.001125404145707562,-0.000639199518954837,0.005120506280606728,0.0036678803853991454,-0.004592740528349641,0.0028931851763781837,0.0027952072943428887,-0.0015196241133449073
73,2509.1,0.0061191865835619405,0.005002480426621111,-0.0009102650358596144,0.007603581021238135,0.0017900890306012148,-0.0006073843537812349,0.0049752436910859696,0.003758669503849619,-0.0045074377204421725,0.0028686683785129185,0.0007319760160953756,0.0010287973292555281
74,2544.5,0.006091949848026798,0.005247611046437391,-0.0008938775802807816,0.007472533354743547,0.002118166219366632,-0.0014115418722130788,0.004829981101565211,0.0038585375341451404,-0.004403799464740735,0.0028481398927742404,0.0009873965817112757,-0.0012016027545803279
75,2576.5,0.006064713112491657,0.005501820578098716,-0.000800573982487627,0.007507197968982463,0.002166686726758815,-0.002536974989530397,0.0046756396001994055,0.003949326652595615,-0.004330647081085472,0.00278141290506388,0.0024519087670018245,-0.0007180589960505414
76,2608.6,0.006037476376956513,0.005756030109760045,-0.0008191602317349345,0.007645039269466843,4.116331361346595e-05,0.0014407159764688324,0.0045303770106786476,0.004049194682891135,-0.004459872372779089,0.002912569712835324,0.00022411137411736869,-0.00014635844840317475
77,2648.8,0.006010239641421372,0.006019318553266418,-0.0007710632353263956,0.007750240165583107,0.0002368547768823809,0.006736696442482669,0.004376035509312841,0.004149062713186657,-0.0044598639447546605,0.002868187044837116,-0.0020624585186992646,0.0015860160252011432
78,2682.4,0.005992081817731277,0.006282606996772792,-0.0007819380341175811,0.00780649887493992,-0.001814733027607803,0.008189494459926182,0.004230772919792084,0.004239851831637131,-0.004425943921374731,0.002923723203083403,-0.004251660236109637,0.003405694463841329
79,2708.6,0.005955766170351088,0.006527737616589074,-0.0007173136725004673,0.007631942421521924,0.0019957678710758706,-0.0017026529353671726,0.004085510330271326,0.004339719861932652,-0.004331636355477733,0.0028138688986941917,0.002340608971909732,-0.001827657834419439
80,2744.4,0.005937608346660992,0.006791026060095447,-0.0006957393183710453,0.007898846426622176,0.00133895938536344,-0.00362777884752308,0.003940247740750567,0.004430508980383126,-0.004435915223222312,0.002864861914997741,0.0025634777976186645,-0.0016555794109621032
