frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
89,2981.2,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,,,,,,,,,,16,903,497,56.56797603293675,31.134312390221,-0.31463690887800744,0.3146369088779896,6.292738177560148,-6.292738177559791,15,467,697,29.254977638296193,43.6632107363864,-36.07391511714646,1.899131391594509,-5.197801734663322,-113.15601790888223
90,3014.0,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,,,,,,,,,,16,903,496,56.56797603293675,31.071667898490176,0.0,-0.31181538002351067,0.0,6.255072818927005,14,447,697,28.002087803679654,43.6632107363864,-35.722534534226156,-1.5935660666711142,10.753455177173032,-106.68130211939547
91,3049.4,13,456,492,28.565888229257098,30.821089931566867,0.0,-0.3297524401656089,0.0,6.516846643589121,,,,,,,,,,15,904,497,56.63062052466758,31.134312390221,0.02680278567188286,0.026802785671881355,-12.76323127232574,-12.763231272325015,15,428,695,26.81184246079394,43.537921752924746,-35.787872526759045,-4.8471944718994795,34.42595074765407,-99.94215405978308
92,3081.2,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,,,,,,,,,,16,903,497,56.56797603293675,31.134312390221,0.30181025826355484,-0.3018102582635377,6.036205165271095,-6.0362051652707525,15,409,691,25.62159711790823,43.287343786001436,-34.688939296343314,-7.938741580799702,32.89731815072609,-83.60144153900198
93,3113.7,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,,,,,,,,,,16,903,496,56.56797603293675,31.071667898490176,0.0,0.3136928405966461,0.0,6.292735016983884,15,391,686,24.493996266753346,42.9741213273473,-33.91408377320985,-11.29986774141673,25.52439358945283,-88.02886186747784
94,3150.6,13,456,492,28.565888229257098,30.821089931566867,-0.32180367807766724,0.32180367807766724,-6.359756483748376,6.359756483748376,,,,,,,,,,16,903,496,56.56797603293675,31.071667898490176,-0.3054807220590038,-0.30548072205898646,6.196363530608601,6.19636353060825,14,373,679,23.366395415598458,42.53560988523151,-32.569819939049786,-14.541801895273613,29.171926479801837,-91.65087802270999
95,3183.7,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,,,,,,,,,,16,904,496,56.63062052466758,31.071667898490176,-0.019060501974340085,0.01906050197433903,-12.29709804796173,12.297098047961033,15,355,671,22.238794564443573,42.0344539513849,-30.645924201639644,-17.536069892454876,45.990781258126155,-103.6635011274405
96,3213.5,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,,,,,,,,,,16,903,497,56.56797603293675,31.134312390221,0.29973972722650155,0.0189103108418541,6.006808160851723,-12.20020054313201,15,339,661,21.236482696750343,41.40800903407663,-28.859130795840144,-19.95584004076828,75.77726928368756,-85.4375168770419
97,3249.2,13,455,493,28.50324373752627,30.883734423297696,-0.010145144474676368,0.010145144474676368,12.681430593342517,-12.681430593342517,,,,,,,,,,16,903,496,56.56797603293675,31.071667898490176,0.0,0.0,0.0,0.0,15,324,649,20.29681532078794,40.6562751333067,-27.16411168571611,-23.25037725142421,80.47732815171285,-84.99365252801235
98,3283.1,13,456,492,28.565888229257098,30.821089931566867,0.3213905974551449,0.0,6.4666116188157865,0.0,,,,,,,,,,16,903,497,56.56797603293675,31.134312390221,-0.31303897505510647,0.31303897505508865,6.382038227423175,-6.382038227422813,15,310,635,19.41979243655636,39.77925224907512,-24.371252996044184,-26.053370584920472,80.2601484319231,-67.71075827830575
99,3316.4,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,,,,,,,,,,16,904,496,56.63062052466758,31.071667898490176,0.29805344097717856,-0.2980534409771617,-6.03958340379289,6.039583403792547,15,298,621,18.668058535786436,38.90222936484355,-20.967094845671436,-27.472188777944556,77.61507182746313,-60.652837587025545
100,3349.4,13,456,492,28.565888229257098,30.821089931566867,0.3122849791467457,-0.3122849791467457,-6.245699582934913,6.245699582934913,,,,,,,,,,16,903,496,56.56797603293675,31.071667898490176,0.0,0.0,0.0,0.0,15,287,605,17.97896912674734,37.89991749715031,-18.45232232890049,-28.79023675621186,93.41068296237098,-25.582385491700826
101,3381.2,13,457,492,28.628532720987923,30.821089931566867,0.015869232041704186,0.3074369404506177,-12.695385633360969,6.267827532122691,,,,,,,,,,15,903,497,56.56797603293675,31.134312390221,0.3074369404506177,-0.3074369404506002,6.267827532122691,-6.267827532122335,15,278,589,17.415168701169897,36.89760562945708,-15.572225507414304,-29.62905707627546,99.12879119355878,-5.188048884894852
102,3415.1,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,,,,,,,,,,16,904,496,56.63062052466758,31.071667898490176,0.0,0.0,0.0,0.0,15,271,573,16.976657259054107,35.89529376176385,-12.671508033540904,-30.28353649119484,90.48192537882963,3.6853054036357786
103,3449.4,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,,,,,,,,,,16,903,496,56.56797603293675,31.071667898490176,0.0,0.3136928410693108,0.0,6.2738568213862145,15,265,557,16.600790308669147,34.89298189407062,-9.710682489384329,-30.398106128237558,81.42211382795219,-6.575001948813219
104,3481.8,13,456,493,28.565888229257098,30.883734423297696,-0.3096427396250734,-0.006884216400485004,6.223974665830621,-12.516757091786735,15,463,583,29.004399671372887,36.52173867907212,,,,,15,904,496,56.63062052466758,31.071667898490176,-0.006884216400485004,0.006884216400484625,-12.516757091786735,12.516757091786024,15,261,541,16.350212341745838,33.89067002637739,-6.846561353754197,-31.005726259307693,74.34365718934528,-22.181119763857314
105,3515.0,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,458,584,28.691177212718753,36.58438317080295,,,,,16,904,496,56.63062052466758,31.071667898490176,-0.32170100290385173,0.0,-6.440460518595625,0.0,15,258,525,16.162278866553358,32.888358158684156,-4.362690914752758,-31.97073128996115,75.86075968199398,-37.46297905261097
106,3549.3,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,451,585,28.252665770602963,36.64702766253377,,,,,16,903,497,56.56797603293675,31.134312390221,0.0,0.001877461045799415,0.0,-12.516406972007058,15,256,508,16.036989883091703,31.8234017992601,-1.8896687647750732,-31.929113052412937,75.15473751557634,-24.07578732396716
107,3581.3,13,456,492,28.565888229257098,30.821089931566867,0.31243743996075896,-0.3155854043693611,6.280149546949929,6.3117080873872204,18,443,584,27.751509836756348,36.58438317080295,-13.497769206484639,-2.183914115316781,-18.209277832111795,-56.552904462988074,15,903,497,56.56797603293675,31.134312390221,-0.3155854043693611,0.0031479644085842316,6.3117080873872204,-12.591857634336792,14,256,490,16.036989883091703,30.695800948105212,0.6091350578786142,-32.34160250079672,75.51958726558561,-4.670663984665554
108,3613.2,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,435,582,27.25035390290973,36.45909418734129,-14.548566756982606,-3.7518557841530327,2.520740803575126,-50.42770988633899,16,903,496,56.56797603293675,31.071667898490176,-0.32170100290385173,0.0,6.440460518595625,0.0,15,257,472,16.099634374822532,29.568200096950328,3.408443531110547,-32.5924220456302,82.41081762683126,24.801252867905188
109,3649.5,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,426,579,26.68655347733229,36.27116071214881,-14.105535923819959,-5.343907899822843,30.4256942609625,-31.791232141961213,16,903,496,56.56797603293675,31.071667898490176,0.0,0.00439835346508656,0.0,12.566724185964881,14,259,455,16.224923358284183,28.50324373752627,6.304802610914574,-31.98867539003056,88.40756539240094,22.886918309643203
110,3681.3,13,457,492,28.628532720987923,30.821089931566867,-0.0006270719892998584,0.3136928410693307,-12.541439785951106,6.273856821386612,18,420,576,26.310686526947325,36.08322723695633,-13.474369510226877,-6.268840245472001,18.67727175726705,-25.145618140116305,16,903,496,56.56797603293675,31.071667898490176,0.0,0.0006270719892998584,0.0,12.541439785951106,14,263,438,16.475501325207492,27.438287378102213,8.779010046015857,-31.02298352241907,87.87791249715924,31.04304355221835
111,3713.1,13,456,492,28.565888229257098,30.821089931566867,0.0,0.31259663955593586,0.0,6.258190982100813,17,412,572,25.80953059310071,35.83264927003302,-12.845278716805579,-7.202251620661341,31.57911986062951,-18.649283837551067,15,903,496,56.56797603293675,31.071667898490176,0.31259663955593586,0.31259663955591815,6.258190982100813,6.258190982100458,14,269,422,16.851368275592453,26.43597551040898,11.893706996175233,-29.75932531218822,87.46432681890812,31.917400454256235
112,3749.0,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,406,568,25.43366364271575,35.582071303109714,-11.618326421941175,-8.15270403876223,19.568466580822147,-24.666981706066675,16,903,497,56.56797603293675,31.134312390221,0.0,0.3157427227447676,0.0,-6.308545908986371,14,276,406,17.289879717708242,25.43366364271575,14.726694463800603,-28.88605780172715,80.87669295706698,39.47725431957119
113,3781.2,13,456,493,28.565888229257098,30.883734423297696,-0.3136928410693129,0.0006270719892999126,6.273856821386256,-12.541439785951816,17,400,564,25.057796692330786,35.33149333618641,-11.282909126666715,-9.086432167192172,25.195808994688296,-31.262628540968393,16,903,497,56.56797603293675,31.134312390221,0.0,0.3136928410693129,0.0,-6.273856821386256,14,284,391,17.791035651554857,24.493996266753346,17.2317858111764,-27.266194293458867,81.34682754609555,44.167952022560904
114,3813.2,13,456,493,28.565888229257098,30.883734423297696,0.0,0.0012478945128831956,0.0,-12.478945128815159,17,394,559,24.681929741945826,35.018270877532274,-10.317602107084596,-9.999388694948877,18.923909304624946,-37.23757079356852,16,904,497,56.63062052466758,31.134312390221,0.0012478945128831956,0.3132218340841701,-12.478945128815159,-6.245699582934587,14,295,377,18.480125060593956,23.616973382521767,19.374829510755198,-25.949992237497145,62.00865049537695,44.193150488622614
115,3849.1,12,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,389,553,24.36870728329169,34.64240392714731,-9.684666875265536,-10.92385592702279,19.066089796313513,-30.7006883890495,16,903,497,56.56797603293675,31.134312390221,0.3110426740800478,-0.31104267408003017,6.2146388427582036,-6.214638842757851,14,306,363,19.16921446963305,22.739950498290188,21.225626505885554,-24.057391262264517,48.97209909258255,56.99959961574612
116,3881.2,13,456,492,28.565888229257098,30.821089931566867,0.0,-0.3164771205204186,0.0,6.199355935757444,17,384,547,24.055484824637556,34.26653697676235,-8.706742215745061,-11.755550551829387,26.32752922374476,-22.119739151775985,16,903,497,56.56797603293675,31.134312390221,0.3035923572848885,-0.3035923572848713,6.0718471456977685,-6.071847145697424,14,318,351,19.920948370402975,21.988216597520264,23.20750874637389,-22.070447896647547,38.167631157854224,59.74697591366537
117,3913.5,13,456,492,28.565888229257098,30.821089931566867,0.0,-0.31166165459215817,0.0,6.239472564407566,17,379,540,23.74226236598342,33.828025534646564,-7.816549220807586,-12.204820241101539,30.94753409072911,-6.739130027022882,15,903,497,56.56797603293675,31.134312390221,-0.31166165459215817,-0.3141624401925301,6.239472564407566,-6.264455437537977,14,331,339,20.735326762903725,21.236482696750343,24.72880449359642,-20.325528759700113,44.75057149547487,67.95966063395008
118,3949.6,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,375,533,23.491684399060112,33.389514092530774,-6.869225038924977,-12.832202052882813,36.96260346419519,-7.276348941498171,16,904,496,56.63062052466758,31.071667898490176,-0.005001631100729713,0.005001631100729443,-12.504077751828406,12.504077751827696,14,344,329,21.549705155404478,20.610037779442074,25.989827725891406,-17.808904944261823,45.83787543489688,67.34838681216837
119,3983.3,13,456,492,28.565888229257098,30.821089931566867,0.0,0.32715757703584347,0.0,6.408571538410232,17,372,526,23.303750923867632,32.951002650414985,-5.892275109384727,-13.501267817522637,28.80404974511564,-12.076485445545096,16,904,496,56.63062052466758,31.071667898490176,-0.026976571191342183,0.35413414822718414,-12.547242414575917,18.95581395298544,14,359,320,22.489372531366882,20.04623735386463,27.356669783272427,-15.521605144860038,43.10878484407568,68.53593793133929
120,4013.4,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,369,520,23.115817448675152,32.575135700030025,-4.375529907947076,-13.064459257822108,37.94174144201374,-10.470860297713257,16,903,496,56.56797603293675,31.071667898490176,0.28755996279520674,-0.034969042881430455,5.756956212116247,11.85391284116359,14,374,312,23.429039907329287,19.545081420018015,27.38406549546929,-13.02168259519692,8.407806920398409,78.26348580255012
121,4049.3,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,367,512,22.990528465213497,32.073979766183406,-3.142917506167133,-13.793183541901433,37.787798396543664,-12.001113225374837,16,903,497,56.56797603293675,31.134312390221,-0.3147939123805826,0.002510808819292938,6.2895886589527334,-12.55404409649041,14,389,306,24.36870728329169,19.16921446963305,29.467598131628407,-10.987657227488517,23.926826786507362,69.48707390545006
122,4081.1,13,456,493,28.565888229257098,30.883734423297696,0.0,0.017828059947709845,0.0,-12.734328534077605,17,365,504,22.865239481751843,31.57282383233679,-2.2735179532810843,-14.205427178009636,45.19916408113492,-2.3235014764793855,16,903,498,56.56797603293675,31.19695688195183,-0.32478827904016544,0.03565611989541869,6.45702344016234,-25.468657068154485,14,405,301,25.37101915098492,18.855992010978916,30.288271790469352,-8.31969883541006,16.842176448295167,78.74230970567501
123,4119.2,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,365,497,22.865239481751843,31.134312390221,-0.7660762344212,-14.838184653912688,30.289896998929287,-23.0589203467211,16,904,497,56.63062052466758,31.134312390221,-0.07150395751211497,-0.0715039575121109,-12.544553949494748,-12.544553949494038,14,421,297,26.373331018678154,18.60541404405561,31.007654769606127,-5.239993024136262,60.09104514267985,68.83839644812436
124,4149.4,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,365,489,22.865239481751843,30.633156456374387,0.3129095491050086,-14.393839258831376,31.25969521528771,1.300606331819502e-12,16,903,496,56.56797603293675,31.071667898490176,0.0,-0.3129095491050258,0.0,6.251939043057435,14,438,294,27.438287378102213,18.417480568863127,31.290954910502997,-3.4420050401553604,12.50387808611197,81.27520755974874
125,4181.7,13,456,492,28.565888229257098,30.821089931566867,0.0,-0.3104230634677933,0.0,6.2084612693558645,17,365,481,22.865239481751843,30.132000522527772,1.884955892758093,-14.365394715331643,37.4742722218309,-0.8567676551709533,16,903,496,56.56797603293675,31.071667898490176,0.0,-0.3066868114758957,0.0,18.66263457568302,14,455,294,28.50324373752627,18.417480568863127,31.22911894637317,-0.6021648669760629,1.8625383808067528,74.6877890703489
126,4213.6,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,366,473,22.927883973482672,29.630844588681157,2.789105226017162,-14.603802858078716,45.03174411205253,28.02463636015257,16,903,496,56.56797603293675,31.071667898490176,-0.34069715273842976,-0.0346461435785754,6.841308287920314,13.325439837916393,14,472,294,29.568200096950328,18.417480568863127,32.678105247651416,1.7323676242233146,-24.700145184093213,78.88110881373022
127,4249.5,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,368,466,23.053172956944323,29.192333146565367,4.072049433726112,-13.774281791888285,43.84799478713164,12.378770568292074,16,903,496,56.56797603293675,31.071667898490176,0.0,0.3133789916169738,0.0,6.2613185138256275,14,489,295,30.633156456374387,18.480125060593956,30.99260339607229,4.700059055156519,-18.464947305506545,81.40339574318533
128,4281.7,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,371,458,23.241106432136807,28.691177212718753,5.303777499543023,-13.12893341956337,30.902159913867706,25.585993570536424,15,903,497,56.56797603293675,31.134312390221,0.31088692066266715,0.003116641379643065,6.2177384132533415,-12.466565518572242,14,505,299,31.63546832406762,18.730703027517265,30.622750293922508,6.855095461476664,-13.98991142981994,74.4574174987056
129,4313.2,12,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,374,452,23.429039907329287,28.31531026233379,6.865597316915866,-12.833057760364266,36.8255267895283,7.532494116041429,16,903,497,56.56797603293675,31.134312390221,0.30979911621134953,0.00625209503330251,6.220865787376531,-12.50419006659354,14,522,303,32.700424683491676,18.98128099444057,30.053319907953668,9.660041457851243,-28.006387741564716,80.30912880932141
130,4349.5,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,378,445,23.679617874252592,27.876798820218,7.836050306840002,-12.5345451309975,31.432022675146086,12.415962649523618,15,903,497,56.56797603293675,31.134312390221,0.0,-0.0006270719892998584,0.0,-12.541439785951106,14,537,309,33.64009205945408,19.357147944825535,29.14333476396036,12.22524179385329,-18.520425336732206,69.10025903074997
131,4382.2,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,382,439,23.9301958411759,27.50093186983304,8.815086699274739,-11.60919560038317,38.97464008079328,4.657545119616801,16,904,496,56.63062052466758,31.071667898490176,0.3094781169565586,-0.309478116956541,-6.245774307902268,6.245774307901914,14,553,316,34.64240392714731,19.79565938694132,28.222876163068047,14.17307902103049,-33.7687777414131,71.17409612425615
132,4413.8,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,388,432,24.306062791560862,27.06242042771725,9.710058218117647,-10.936750492896405,19.72439172342939,30.167451559263814,16,904,496,56.63062052466758,31.071667898490176,-0.006252095033302834,-0.309799116211332,-12.50419006659425,6.220865787376178,14,568,325,35.582071303109714,20.359459812518764,26.576756584262636,16.613168105233346,-41.11017932982734,57.92400533346339
133,4449.4,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,393,426,24.619285250214997,26.68655347733229,10.33544666057448,-9.881722649950243,18.60594236458341,40.69359653060187,16,903,496,56.56797603293675,31.071667898490176,0.0,-0.03159202987906556,0.0,11.921520709078916,14,582,334,36.45909418734129,20.92326023809621,24.62532655017793,18.19256465119162,-71.93018955380727,50.36566403908692
134,4481.3,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,399,421,24.99515220059996,26.373331018678154,11.600389751883679,-9.442848781687331,17.237328690325363,39.06287503569767,16,904,496,56.63062052466758,31.071667898490176,-0.3094781169565586,0.0,-6.245774307902268,0.0,14,595,344,37.27347257984204,21.549705155404478,23.271226291763305,20.67211947711801,-66.16361118501928,59.98716434168723
135,4513.4,13,456,492,28.565888229257098,30.821089931566867,0.0,0.2875267739985233,0.0,5.773629999970379,17,405,417,25.37101915098492,26.122753051754845,11.255550532441447,-8.020160736752324,11.309590491908107,28.398607801059423,16,903,496,56.56797603293675,31.071667898490176,-0.32382441485125646,0.28752677399850696,6.127235853382294,5.773629999970051,14,607,356,38.02520648061197,22.3014390561744,20.96742862515548,21.827154594327666,-71.52692828276678,46.77451854393313
136,4554.6,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,412,413,25.80953059310071,25.872175084831536,12.645467015775338,-6.445464560673008,25.310794426307158,24.634504025999068,16,903,497,56.56797603293675,31.134312390221,0.0,0.2825704103134681,0.0,-5.948850743441433,14,617,369,38.65165139792024,23.115817448675152,18.899124347414563,24.789728953934947,-36.93297019454495,75.05571053778148
137,4581.8,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,18,419,409,26.2480420352165,25.62159711790823,12.852772215332712,-5.9373194195129235,7.685705408162864,30.698903316031835,16,903,496,56.56797603293675,31.071667898490176,-0.3099491277003875,0.31684712672976334,6.236400959766371,6.305415457308722,14,627,382,39.27809631522851,23.9301958411759,16.889008874467017,26.353034682183754,-60.84569065172273,53.06587456509372
138,4619.1,13,456,493,28.565888229257098,30.883734423297696,0.0,-0.07305942812078142,0.0,-12.596453124271271,17,425,406,26.62390898560146,25.43366364271575,13.682833215248655,-4.831331138174391,34.61818023292054,31.93875451829557,16,903,497,56.56797603293675,31.134312390221,0.3521865529689473,-0.07305942812077727,6.66388936554295,-12.596453124270555,14,636,397,39.84189674080595,24.869863217138306,14.434044574037378,27.996980108314382,-52.094340423345955,69.96768607265493
139,4649.6,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,433,405,27.12506491944808,25.37101915098492,14.10651928935865,-4.229277807311896,5.448200807025717,22.022059202655925,16,903,497,56.56797603293675,31.134312390221,0.0,-0.30426987799137595,0.0,-6.405681641923705,14,643,412,40.28040818292174,25.80953059310071,13.364815526274453,29.160069386869413,-79.5787944610363,16.951456471365354
140,4681.2,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,440,402,27.563576361563864,25.18308567579244,14.10041091472236,-2.8376582145170293,17.417688945753728,31.668525355917957,16,903,497,56.56797603293675,31.134312390221,0.31041312617619354,0.006277154133053496,6.245736945195064,-12.55430826609566,14,649,428,40.6562751333067,26.81184246079394,10.381730554741214,29.467582950681674,-70.0854626626802,9.601092607902947
141,4713.2,13,456,492,28.565888229257098,30.821089931566867,0.0,-0.34380840717154787,0.0,6.841958351672592,17,448,401,28.064732295410483,25.120441184061615,14.840118481041552,-1.7190420358576806,-10.021256411604947,34.2097917583618,16,904,496,56.63062052466758,31.071667898490176,0.34380840717154787,-0.34380840717152833,-6.841958351672592,6.841958351672205,14,654,444,40.96949759196084,27.814154328487174,8.298450277464775,30.928287775701953,-78.31148947192804,-7.665716521377995
142,4749.8,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,456,400,28.565888229257098,25.057796692330786,14.43757116110943,-0.2912173824546692,1.1596209844069563,56.581941293496456,16,903,496,56.56797603293675,31.071667898490176,0.0,-0.3113443692796804,0.0,6.2644742309795065,14,658,460,41.22007555888415,28.816466196180404,5.302917771167196,30.763335524722024,-81.33732839539634,15.049863645453115
143,4781.6,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,464,400,29.067044163103713,25.057796692330786,14.628110496622831,1.2324463298312511,-6.905745083194645,49.40925441197564,16,904,496,56.63062052466758,31.071667898490176,0.003091918339067733,-0.3127494599664053,-12.367673356293157,6.199196431445122,14,660,476,41.3453645423458,29.818778063873637,3.130586518003192,30.494851159755047,-74.35963767074578,10.862417533000729
144,4813.7,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,471,401,29.505555605219502,25.120441184061615,14.3365503463584,2.4933131037145024,0.0,49.618171218199045,16,904,496,56.63062052466758,31.071667898490176,-0.31166413796432385,0.31166413796430614,-6.2022714022751,6.202271402274748,14,661,493,41.40800903407663,30.883734423297696,0.3116641379642884,30.854749658467014,-80.62952822957419,6.202271402274774
145,4849.2,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,479,404,30.006711539066117,25.308374659254095,14.139569596655818,3.4502050323285047,-7.155628317477594,18.698187776587798,16,903,496,56.56797603293675,31.071667898490176,0.0,0.31227996379358314,0.0,6.283299070293445,14,660,510,41.3453645423458,31.948690782721755,-2.4906769950492356,31.10478429805296,-75.4754435606692,-8.179666998955351
146,4882.5,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,487,406,30.507867472912732,25.43366364271575,13.478078118403,4.7296545139962385,-15.889743087664355,19.91102674094803,16,903,496,56.56797603293675,31.071667898490176,-0.3070070435138294,0.0,6.221014052965145,0.0,14,659,526,41.28272005061497,32.951002650414985,-5.119694131702686,31.071796663774595,-89.17417104493126,0.5735686715492392
147,4914.2,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,494,409,30.94637891502852,25.62159711790823,13.143471835504974,5.6445507688231205,-23.742855937381634,13.093026097395338,16,903,497,56.56797603293675,31.134312390221,-0.31010581727450215,0.3101058172744846,6.233282759286476,-6.233282759286122,14,655,543,41.03214208369166,34.015959009839044,-7.555302518775899,30.37470074767238,-75.9270221533151,-15.755483557391857
148,4949.2,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,501,411,31.38489035714431,25.746886101369885,12.518907725112538,5.942167327183512,-25.25760911338797,31.14105812051236,16,903,497,56.56797603293675,31.134312390221,0.0,0.0012503890565023297,0.0,-12.503890565035059,14,650,559,40.71891962503753,35.018270877532274,-10.0056232232606,29.416057103561915,-74.82348100355804,-25.59487689086545
149,4981.2,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,507,415,31.76075730752927,25.99746406829319,11.887889464093982,7.131537170807881,-16.332924679488976,28.759341178234315,16,903,496,56.56797603293675,31.071667898490176,0.0,0.3020316799941614,0.0,6.120196149831042,14,644,575,40.34305267465257,36.020582745225504,-12.691313097997567,28.7930943390367,-64.25275836327329,-46.74788122956132
150,5013.7,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,513,419,32.136624257914235,26.2480420352165,10.929013694245924,8.06765500047305,-20.768865494961073,35.61258659908567,15,903,497,56.56797603293675,31.134312390221,0.0,0.0,0.0,0.0,15,637,590,39.90454123253678,36.96025012118791,-14.888406568072556,27.469092836422778,-71.47205421445688,-42.648695563203155
151,5049.4,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,519,423,32.512491208299195,26.498620002139806,10.328405800182757,9.08364631203241,-18.464984198583775,31.563113233757196,16,903,496,56.56797603293675,31.071667898490176,0.3140060636062859,-0.31212860256047154,6.267586099925877,6.248820872081478,14,628,604,39.34074080695934,37.83727300541949,-17.229029355337627,26.29202359586628,-69.35628211175218,-36.76108134657257
152,5083.2,13,456,492,28.565888229257098,30.821089931566867,0.0,0.3084402736467092,0.0,6.04784850287665,17,525,429,32.888358158684156,26.87448695252477,9.529038128164327,9.844725147340665,-29.91906229952388,24.440423067506515,16,903,497,56.56797603293675,31.134312390221,0.0,-0.0018116863824068235,0.0,-12.077909216038263,15,618,618,38.71429588965107,38.71429588965107,-19.07619312015276,24.288879103645723,-60.94096756133831,-41.570064562418686
153,5115.2,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,529,435,33.138936125607465,27.25035390290973,8.637584304621216,10.794550510262129,-24.382452527200634,18.11934462828534,16,903,497,56.56797603293675,31.134312390221,0.3081380293772858,-0.30813802937726836,6.071685307926813,-6.071685307926469,14,607,631,38.02520648061197,39.52867428215182,-20.971610026512533,22.827120346690705,-48.39402378436046,-48.81874265811845
154,5149.3,13,456,492,28.565888229257098,30.821089931566867,0.0,0.0,0.0,0.0,17,534,440,33.4521585842616,27.563576361563864,8.149116075919963,11.907159448858831,-25.164439710580996,24.963676292296984,16,904,496,56.63062052466758,31.071667898490176,0.3136928410693264,0.0,-6.273856821386526,0.0,14,595,643,37.27347257984204,40.28040818292174,-23.187560287568306,21.31292810502391,-49.93362644141395,-62.92051006168233
155,5184.9,13,456,493,28.565888229257098,30.883734423297696,0.0,-0.03184970889440893,0.0,-12.739883557765905,17,538,447,33.702736551184906,28.002087803679654,6.559521070830113,12.37761591475013,-28.478519948936682,25.3706048068194,16,903,496,56.56797603293675,31.071667898490176,0.3320746326884591,-0.3002249237940331,6.530474585810417,6.209408971955137,15,582,654,36.45909418734129,40.96949759196084,-25.087306462188714,19.442037706485063,-57.27168419944774,-53.746383759324935
