frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,130.0,48,315,362,19.733014895210495,22.677306006559363,,,,,,,,,,,,,,,,,,,,,,,29,199,16,,,,,,,,,,,,,,,
1,130.0,71,331,330,20.735326762903725,20.6726822711729,,,,,,,,,,,,,,,,,,,,,,,24,197,13,,,,,,,,,,,,,,,
2,235.0,71,244,279,15.28525598232178,17.477813192900722,,,,,,,,,,,,,,,,,,,,,,,25,323,115,,,,,,,,,,,,,,,
3,257.4,13,457,492,28.628532720987923,30.821089931566867,19.99962318295498,18.24082769136203,-782.164954970558,-717.1447889227595,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,397,385,24.869863217138306,24.118129316368382,,,,
4,280.1,13,457,492,28.628532720987923,30.821089931566867,10.307045938258554,12.417043439469921,-563.3480289402079,-735.4288293817473,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,397,385,24.869863217138306,24.118129316368382,,,,
5,293.8,13,456,491,28.565888229257098,30.75844543983604,87.95326947235328,87.9532694723533,-4690.742284442211,-4690.742284442212,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,397,384,24.869863217138306,24.055484824637556,,,,
6,311.5,13,456,491,28.565888229257098,30.75844543983604,-1.4606749662422613,-0.47404701787607384,-11.191723373147436,25.28250762005727,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,398,383,24.93250770886913,23.992840332906727,9.353698553171483,-5.8812337775829455,302.98557131877476,-131.80613972590137
7,322.0,13,456,490,28.565888229257098,30.695800948105212,-1.5273625661228438,-0.6688431503872934,-1.540205159143073,110.80417115467233,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,400,381,25.057796692330786,23.867551349445076,10.149145656037986,-6.904744258444094,270.3513055809793,-44.122347794215926
8,332.0,13,455,490,28.50324373752627,30.695800948105212,-0.2868953801294298,-0.8985532287671205,70.8383654640565,38.8143943311931,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,403,379,25.245730167523266,23.74226236598342,13.342871404892257,-7.551055387023799,183.42525874006168,33.95211599164734
9,349.0,13,455,491,28.50324373752627,30.75844543983604,-0.6535637448973949,0.0,54.237655178206985,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,407,378,25.496308134446576,23.679617874252592,15.502621458156964,-7.500859736282316,24.956983613784256,45.42608859526819
