frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,139.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,19,333,1.2971949244203704,22.735047885893863,,,,,,,,,,,,,
1,139.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,19,333,1.2971949244203704,22.735047885893863,,,,,,,,,,,,,
2,238.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,19,333,,,,,,,,,,,,,,,
3,261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,936,814,63.90391838197194,55.574561498851665,,,,,,,,,,,,,
4,283.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,953,826,65.0645664722428,56.39384250374874,,,,,,,,,,,,,
10,349.3,17,353,870,24.10051622738899,59.39787285503802,1.6756925936402012,0.0,-34.55036275546806,0.0,12,88,275,6.008060702578558,18.775189695557994,-5.87731056088317,-2.3558788176102743,48.6198403723851,-9.474635559746961,15,992,857,67.7272297381583,58.51031843306619,-0.1700465559925359,0.17004655599251822,-11.0062495788049,11.006249578803756,,,,,,,,,,15,81,342,5.5301467830552635,23.349508639566668,0.17004655599251822,0.0,11.006249578803756,0.0
11,382.1,17,353,870,24.10051622738899,59.39787285503802,0.0,0.0,0.0,0.0,12,86,274,5.871513868429045,18.706916278483238,-4.248210338888788,-3.9023124787269854,30.369667619841174,-3.796208452480208,15,991,858,67.65895632108354,58.578591850140945,-0.5846161016820054,0.8233343432020725,25.308056349870398,-16.450236627414043,,,,,,,,,,14,81,342,5.5301467830552635,23.349508639566668,0.0,0.0,0.0,0.0
12,414.1,16,352,870,24.032242810314234,59.39787285503802,-0.21678384077755336,0.0,17.990360230502368,0.0,12,84,273,5.734967034279533,18.63864286140848,-3.6574750087239867,-3.596316477405994,45.840133344577104,-23.656454356538546,15,991,858,67.65895632108354,58.578591850140945,-0.21678384077757584,0.5113803362848883,17.990360230504244,-10.227606725697763,,,,,,,,,,15,81,342,5.5301467830552635,23.349508639566668,0.29459649550733497,0.0,7.762753504804606,0.0
13,446.3,16,353,870,24.10051622738899,59.39787285503802,0.0,0.0,0.0,0.0,12,83,271,5.666693617204777,18.50209602725897,-2.1222164119885703,-3.1118123651827476,28.804781254307688,-6.111623153087538,15,991,858,67.65895632108354,58.578591850140945,-0.020432072228601453,0.35710808070286243,14.091084295587057,-7.149310924982228,,,,,,,,,,14,82,342,5.59842020013002,23.349508639566668,0.35710808070286243,0.0,-7.149310924982228,0.0
14,482.2,17,353,870,24.10051622738899,59.39787285503802,0.0,0.0,0.0,0.0,13,82,268,5.59842020013002,18.2972757760347,-1.3627401330206113,-2.386160702493024,27.282084745157373,34.08895123437755,15,992,858,67.7272297381583,58.578591850140945,-0.0013654697069645494,0.0,-13.654697069649798,0.0,,,,,,,,,,14,81,342,5.5301467830552635,23.349508639566668,0.0,0.0,0.0,0.0
15,514.1,17,353,870,24.10051622738899,59.39787285503802,0.3415376836173478,0.0,-6.82392974260435,0.0,12,82,266,5.59842020013002,18.16072894188519,-0.6830753672346956,-2.0499081538226984,13.6478594852087,54.58462082820448,15,992,858,67.7272297381583,58.578591850140945,0.3415376836173834,0.0,-6.823929742605061,0.0,,,,,,,,,,14,82,342,5.59842020013002,23.349508639566668,0.0006820521186290047,0.0,-13.641042372578726,0.0
16,546.2,17,353,870,24.10051622738899,59.39787285503802,-0.31295060643455846,0.0,-6.265277406097264,0.0,13,82,266,5.59842020013002,18.16072894188519,-0.3516711496830511,-1.1324545355461366,6.6415703434004,45.738406529195856,15,992,858,67.7272297381583,58.578591850140945,0.03872054324849667,0.0,-12.906847749499006,0.0,,,,,,,,,,14,82,342,5.59842020013002,23.349508639566668,-0.31295060643455846,0.0,-6.265277406097264,0.0
17,582.1,17,353,870,24.10051622738899,59.39787285503802,0.0,0.0,0.0,0.0,13,82,267,5.59842020013002,18.229002358959946,0.34068503325515365,-0.001365469706964711,6.82052118628936,13.654697069647657,15,991,858,67.65895632108354,58.578591850140945,-0.342050502962154,0.0,6.834175883359719,0.0,,,,,,,,,,14,81,342,5.5301467830552635,23.349508639566668,0.0,0.0,0.0,0.0
18,614.2,17,353,870,24.10051622738899,59.39787285503802,0.0,0.0,0.0,0.0,13,82,267,5.59842020013002,18.229002358959946,1.026151508886356,1.024786039179373,20.50252765007704,6.847830580428309,15,992,858,67.7272297381583,58.578591850140945,0.0,0.0,0.0,0.0,,,,,,,,,,15,81,342,5.5301467830552635,23.349508639566668,0.0013654697069651457,0.3420505029621187,13.654697069648375,6.834175883359014
19,652.1,17,352,870,24.032242810314234,59.39787285503802,-0.30350055795719066,0.0,6.4437485765857945,0.0,13,82,268,5.59842020013002,18.2972757760347,0.7671487895348211,1.3741499054491866,14.488173551176985,1.600676398005731,15,991,858,67.65895632108354,58.578591850140945,-0.3035005579572223,0.0,6.443748576586464,0.0,,,,,,,,,,14,81,342,5.5301467830552635,23.349508639566668,0.08007383681021987,0.0,13.687835352174288,0.0
20,682.2,17,353,870,24.10051622738899,59.39787285503802,0.0,0.0,0.0,0.0,12,83,268,5.666693617204777,18.2972757760347,0.6585952997342904,1.8783498822558629,-0.4686677101827327,23.90205321931992,15,991,858,67.65895632108354,58.578591850140945,0.0,0.0,0.0,0.0,,,,,,,,,,14,81,342,5.5301467830552635,23.349508639566668,0.30493864563039774,0.0,6.092680232375577,0.0
21,714.1,17,353,870,24.10051622738899,59.39787285503802,0.0,0.0,0.0,0.0,12,85,269,5.80324045135429,18.365549193109455,1.0362911252835971,2.013678481934894,-20.29953232680895,12.94981592118372,15,992,858,67.7272297381583,58.578591850140945,-0.33070443293649615,0.0,-6.620709368098022,0.0,,,,,,,,,,14,82,343,5.59842020013002,23.417782056641425,0.3454303750945324,0.014725942158070668,-6.766510775602983,-13.387220143700317
22,746.3,17,352,870,24.032242810314234,59.39787285503802,0.0,0.0,0.0,0.0,12,84,270,5.734967034279533,18.43382261018421,0.7449657361919897,1.7445299199303583,-14.959151329156414,6.263018176966072,15,991,858,67.65895632108354,58.578591850140945,0.0,0.0,0.0,0.0,,,,,,,,,,14,82,342,5.59842020013002,23.349508639566668,0.03929480684987205,-0.3331880612461228,-14.553632166619037,-7.074056502040829
23,790.0,17,353,870,24.10051622738899,59.39787285503802,0.0,0.0,0.0,0.0,12,84,273,5.734967034279533,18.63864286140848,0.6910925324095732,1.8589606315362073,1.071584828462562,-24.26177957775509,15,991,858,67.65895632108354,58.578591850140945,0.39912550762795623,0.0,7.404925930017745,0.0,,,,,,,,,,14,82,342,5.59842020013002,23.349508639566668,-0.10715848284625619,0.0,-13.738267031571386,0.0
24,816.2,16,353,870,24.10051622738899,59.39787285503802,0.0,0.0,0.0,0.0,12,85,273,5.80324045135429,18.63864286140848,0.35547103404076297,1.6654516702312208,6.963193614902309,-19.771105082861947,15,991,858,67.65895632108354,58.578591850140945,-0.3274951590476474,0.0,6.6835746744417825,0.0,,,,,,,,,,14,82,342,5.59842020013002,23.349508639566668,0.0,-0.3274951590476133,0.0,6.683574674441087
25,845.9,16,352,870,24.032242810314234,59.39787285503802,0.33814099620069327,0.0,6.789979843387413,0.0,12,84,273,5.734967034279533,18.63864286140848,1.0144229886020755,1.3709797599533093,20.369939530162153,-13.76402540542087,15,991,858,67.65895632108354,58.578591850140945,0.0,0.0,0.0,0.0,,,,,,,,,,15,81,341,5.5301467830552635,23.28123522249191,-0.006138591716845491,-0.006138591716845491,13.641314926323506,13.641314926323506
26,882.2,16,353,870,24.10051622738899,59.39787285503802,0.0,0.0,0.0,0.0,12,85,274,5.80324045135429,18.706916278483238,1.3665050679783315,0.7124727711755481,13.579446311857565,-0.6078052456865353,15,992,858,67.7272297381583,58.578591850140945,0.05844047437276644,0.0,-14.795056803232269,0.0,,,,,,,,,,15,81,342,5.5301467830552635,23.349508639566668,-0.3854566227741542,0.0,7.701431024458632,0.0
27,914.2,17,353,870,24.10051622738899,59.39787285503802,0.0,0.0,0.0,0.0,12,86,274,5.871513868429045,18.706916278483238,1.0276901494122244,0.6897712164159591,6.755563841658127,-0.14074091336787645,15,991,858,67.65895632108354,58.578591850140945,0.0,0.0,0.0,0.0,,,,,,,,,,14,82,342,5.59842020013002,23.349508639566668,0.0,0.0,0.0,0.0
28,946.4,17,353,870,24.10051622738899,59.39787285503802,0.05867005537857918,0.0,-12.351590606016545,0.0,12,87,274,5.939787285503802,18.706916278483238,1.3613227838879283,0.9476545186927259,-13.466461017010845,5.339642494762488,15,991,858,67.65895632108354,58.578591850140945,0.2963281544380797,0.0,5.897077700260292,0.0,,,,,,,,,,14,82,342,5.59842020013002,23.349508639566668,0.35499820981662805,0.35499820981662805,-6.454512905756868,-6.454512905756868
29,982.3,17,353,870,24.10051622738899,59.39787285503802,0.0,0.0,0.0,0.0,12,88,275,6.008060702578558,18.775189695557994,1.0225668944961537,0.6823933151160672,-20.451337889923074,0.006817112629967536,15,991,858,67.65895632108354,58.578591850140945,-0.34085563149875486,0.0,6.817112629975096,0.0,,,,,,,,,,15,81,342,5.5301467830552635,23.349508639566668,0.0,0.0,0.0,0.0
30,1014.2,17,353,870,24.10051622738899,59.39787285503802,0.0,0.0,0.0,0.0,12,88,275,6.008060702578558,18.775189695557994,1.0241012561213483,0.6827341707475654,-6.827341707475653,0.0,15,991,858,67.65895632108354,58.578591850140945,0.0,0.0,0.0,0.0,,,,,,,,,,14,82,342,5.59842020013002,23.349508639566668,0.0,0.0,0.0,0.0
31,1056.4,16,352,870,24.032242810314234,59.39787285503802,0.13290229693460673,0.0,13.701267725217045,0.0,12,88,276,6.008060702578558,18.84346311263275,0.6935450583750971,0.9738664390953422,1.3250478258684624,-4.86306212380583,15,992,858,67.7272297381583,58.578591850140945,-0.1329022969346206,0.0,-13.701267725218472,0.0,,,,,,,,,,14,82,342,5.59842020013002,23.349508639566668,-0.41322367765485185,0.0,-7.513157775542754,0.0
32,1082.3,17,353,870,24.10051622738899,59.39787285503802,0.0,0.0,0.0,0.0,12,88,276,6.008060702578558,18.84346311263275,1.027180743991832,1.0258125392408388,20.543614879836635,6.86156736986547,15,991,858,67.65895632108354,58.578591850140945,0.34239358133064773,0.0,6.847871626612954,0.0,,,,,,,,,,14,81,342,5.5301467830552635,23.349508639566668,0.0,0.0,0.0,0.0
33,1114.2,16,353,870,24.10051622738899,59.39787285503802,0.0,0.0,0.0,0.0,12,89,276,6.076334119653315,18.84346311263275,1.9271561426715988,1.6117932506482788,24.88843943848066,18.581181598014265,15,991,858,67.65895632108354,58.578591850140945,0.0,0.0,0.0,0.0,,,,,,,,,,15,82,342,5.59842020013002,23.349508639566668,0.0,0.0,0.0,0.0
34,1147.0,16,353,870,24.10051622738899,59.39787285503802,0.3938573061579785,0.0,-7.94067149512053,0.0,12,89,277,6.076334119653315,18.911736529707508,2.693551015411053,2.0364956699101806,42.82519405130501,28.320661038040704,15,991,858,67.65895632108354,58.578591850140945,-0.3938573061580195,0.0,7.940671495121357,0.0,,,,,,,,,,14,81,342,5.5301467830552635,23.349508639566668,-0.06532963340753802,0.0,15.192938001752777,0.0
35,1182.1,16,353,870,24.10051622738899,59.39787285503802,0.0,0.0,0.0,0.0,12,91,278,6.212880953802827,18.980009946782264,3.3840575404228255,2.3680274833944015,26.688385048640214,20.036527703352235,15,992,858,67.7272297381583,58.578591850140945,0.008127949015825666,0.0,-13.546581693042254,0.0,,,,,,,,,,15,81,342,5.5301467830552635,23.349508639566668,0.0,-0.335967369337536,0.0,-6.732813012776275
36,1219.6,16,353,870,24.10051622738899,59.39787285503802,0.0,0.0,0.0,0.0,12,94,280,6.417701205027097,19.116556780931777,3.813976831402782,2.74691008416328,10.914609683553222,2.958037254262838,15,991,858,67.65895632108354,58.578591850140945,0.0,0.0,0.0,0.0,,,,,,,,,,14,82,342,5.59842020013002,23.349508639566668,0.0,0.0,0.0,0.0
37,1246.2,17,353,870,24.10051622738899,59.39787285503802,0.0,0.0,0.0,0.0,12,96,282,6.554248039176609,19.25310361508129,4.1144694089319,2.407026152474241,-14.17764579483636,-20.850288405700798,15,991,858,67.65895632108354,58.578591850140945,0.3384694524854788,0.0,6.823980896884651,0.0,,,,,,,,,,14,82,342,5.59842020013002,23.349508639566668,0.3460174495006707,0.0,-6.899650039893736,0.0
38,1283.1,16,353,870,24.10051622738899,59.39787285503802,0.0,0.0,0.0,0.0,12,98,283,6.690794873326122,19.321377032156047,4.429874144598928,2.7171039813282336,-5.97914536198475,-13.124121803672411,15,991,858,67.65895632108354,58.578591850140945,-0.3347779393525555,0.0,6.756366081787185,0.0,,,,,,,,,,15,81,341,5.5301467830552635,23.28123522249191,0.34773809485521606,0.012960155502695398,6.88590286842012,13.642268950206603
39,1314.2,17,353,870,24.10051622738899,59.39787285503802,0.0,0.0,0.0,0.0,12,100,284,6.827341707475634,19.389650449230803,4.538775531150585,2.476026976221131,4.408830057415116,-8.684952855576757,15,991,858,67.65895632108354,58.578591850140945,0.0,0.0,0.0,0.0,,,,,,,,,,14,82,342,5.59842020013002,23.349508639566668,0.0,0.0,0.0,0.0
40,1346.5,16,353,870,24.10051622738899,59.39787285503802,-0.341366404683046,0.0,-6.806907371546284,0.0,12,101,284,6.895615124550391,19.389650449230803,5.113695949421857,2.7282111891348224,34.10240233501496,27.254775677098234,15,992,858,67.7272297381583,58.578591850140945,-0.0013600241647640733,0.0,-13.600241647637258,0.0,,,,,,,,,,15,82,342,5.59842020013002,23.349508639566668,0.0,0.0,0.0,0.0
41,1382.2,17,353,870,24.10051622738899,59.39787285503802,0.0,0.0,0.0,0.0,12,104,286,7.100435375774659,19.526197283380313,6.4938582690373945,3.416841129297904,47.63371901361874,27.245961318701063,15,991,858,67.65895632108354,58.578591850140945,0.0,0.0,0.0,0.0,,,,,,,,,,14,82,342,5.59842020013002,23.349508639566668,0.34602440079629987,0.34602440079629987,-6.920488015925996,-6.920488015925996
42,1414.6,16,353,870,24.10051622738899,59.39787285503802,0.0,0.0,0.0,0.0,12,107,287,7.305255626998929,19.59447070045507,8.90860000622181,4.801139973163549,82.63946625874486,55.00194482654132,15,991,858,67.65895632108354,58.578591850140945,0.0,0.0,0.0,0.0,,,,,,,,,,14,82,342,5.59842020013002,23.349508639566668,-0.3441089896739728,0.0,-6.8547607504775545,0.0
43,1446.6,16,352,870,24.032242810314234,59.39787285503802,-0.340172213397307,0.0,6.8307673372953115,0.0,12,111,290,7.578349295297954,19.79929095167934,11.99162637937617,6.851379657809562,103.31878507665978,55.12621270801155,15,991,858,67.65895632108354,58.578591850140945,-0.3401722133973424,0.0,6.830767337296023,0.0,,,,,,,,,,14,82,342,5.59842020013002,23.349508639566668,0.0,0.34359616981612545,0.0,6.86505833798453
44,1482.2,16,353,870,24.10051622738899,59.39787285503802,0.0,0.0,0.0,0.0,12,117,293,7.987989797746493,20.00411120290361,15.020151756446397,8.534177134344548,122.89215073456128,75.10075878223182,15,991,858,67.65895632108354,58.578591850140945,0.0,0.0,0.0,0.0,,,,,,,,,,14,82,342,5.59842020013002,23.349508639566668,-0.3413670853737827,0.0,-6.827341707475653,0.0
45,1514.2,16,353,870,24.10051622738899,59.39787285503802,0.0,0.0,0.0,0.0,12,126,298,8.602450551419299,20.34547828827739,17.754010268617463,10.242829922526196,94.97921370903914,54.268937690780724,15,991,858,67.65895632108354,58.578591850140945,0.0,0.0,0.0,0.0,,,,,,,,,,15,81,342,5.5301467830552635,23.349508639566668,-0.34359616981612545,0.0,6.86505833798453,0.0
46,1546.2,17,352,870,24.032242810314234,59.39787285503802,0.33413471267970146,0.0,6.709532383126526,0.0,12,136,304,9.285184722166862,20.755118790725927,20.669806152529116,11.521629891387551,70.94185293845942,38.65391246423712,15,991,858,67.65895632108354,58.578591850140945,0.0,0.0,0.0,0.0,,,,,,,,,,15,82,343,5.59842020013002,23.417782056641425,0.0,0.0115035471626956,0.0,-13.533584897290341
47,1582.2,16,353,870,24.10051622738899,59.39787285503802,-0.3318494764640561,0.0,-6.636989529281121,0.0,12,148,311,10.104465727063939,21.233032710249223,22.62854733385743,12.839421505433554,29.27576081365924,11.004128639548263,15,991,858,67.65895632108354,58.578591850140945,0.0,0.0,0.0,0.0,,,,,,,,,,15,81,342,5.5301467830552635,23.349508639566668,-0.3445795542306927,0.0,6.763092330337453,0.0
48,1614.3,16,353,870,24.10051622738899,59.39787285503802,0.0,0.0,0.0,0.0,12,159,317,10.85547331488626,21.642673212697762,23.556424204056274,13.314025691090253,20.953132653374844,7.093615127682099,15,991,858,67.65895632108354,58.578591850140945,0.0,0.0,0.0,0.0,,,,,,,,,,15,81,342,5.5301467830552635,23.349508639566668,0.342050502962118,0.0,6.834175883359006,0.0
49,1647.5,17,353,870,24.10051622738899,59.39787285503802,0.3337960601483557,0.0,-6.716218514051417,0.0,12,172,324,11.74302773685809,22.120587132221054,23.803738549432843,13.262819064665605,-9.067570669876396,-4.277028490336728,15,991,858,67.65895632108354,58.578591850140945,0.0,0.0,0.0,0.0,,,,,,,,,,14,82,342,5.59842020013002,23.349508639566668,0.0,-0.3337960601483557,0.0,6.716218514051417
50,1684.1,16,352,870,24.032242810314234,59.39787285503802,0.012048025648006846,0.0,13.386695164454101,0.0,12,184,331,12.562308741755167,22.59850105174435,23.30674954841377,13.177570797154921,-15.964628045134246,-4.367243620483165,15,991,858,67.65895632108354,58.578591850140945,0.0,0.0,0.0,0.0,,,,,,,,,,15,81,342,5.5301467830552635,23.349508639566668,0.0,0.0,0.0,0.0
51,1714.2,17,353,870,24.10051622738899,59.39787285503802,0.0,0.0,0.0,0.0,12,195,337,13.313316329577487,23.00814155419289,23.577906797588522,13.326642972550042,-20.52305070077732,-6.841016900258985,15,991,858,67.65895632108354,58.578591850140945,0.341708794167987,0.0,6.841016900259994,0.0,,,,,,,,,,14,82,342,5.59842020013002,23.349508639566668,0.34170879416794997,0.0,-6.841016900259268,0.0
52,1746.9,17,353,870,24.10051622738899,59.39787285503802,-0.34239357718465885,0.0,-6.889206784399569,0.0,12,206,343,14.064323917399808,23.417782056641425,23.32965698407304,13.379554832990182,-0.4712938242846595,6.625836706122962,15,991,858,67.65895632108354,58.578591850140945,0.0,0.0,0.0,0.0,,,,,,,,,,14,82,342,5.59842020013002,23.349508639566668,0.0,0.34239357718465885,0.0,6.889206784399569
53,1784.2,16,353,870,24.10051622738899,59.39787285503802,0.3438975021120634,0.0,-6.756335994343095,0.0,12,217,350,14.815331505222126,23.89569597616472,22.986384750119086,12.851697580929176,9.56373297431122,-2.1437097506606984,15,991,858,67.65895632108354,58.578591850140945,0.3325076337263507,0.0,6.643509165361643,0.0,,,,,,,,,,14,81,342,5.5301467830552635,23.349508639566668,0.3325076337263161,0.3325076337263161,6.643509165360952,6.643509165360952
54,1814.1,16,353,870,24.10051622738899,59.39787285503802,0.0,0.0,0.0,0.0,13,228,356,15.566339093044446,24.30533647861326,23.906294931679295,13.319641275597013,27.097387719611454,6.7008427870852145,15,992,858,67.7272297381583,58.578591850140945,0.34187973403500443,0.0,-6.837594680700088,0.0,,,,,,,,,,14,82,342,5.59842020013002,23.349508639566668,-0.34119631644663195,0.0,-6.830757086018667,0.0
55,1846.5,17,352,870,24.032242810314234,59.39787285503802,-0.008160429464854603,0.0,13.600715774757091,0.0,12,240,363,16.385620097941523,24.783250398136552,24.5148096796698,13.965035786414521,24.269540723817922,5.130808944968168,15,991,858,67.65895632108354,58.578591850140945,0.0,0.0,0.0,0.0,,,,,,,,,,14,82,343,5.59842020013002,23.417782056641425,0.0,0.3447903611018659,0.0,-6.841078593290994
56,1886.0,16,353,870,24.10051622738899,59.39787285503802,-0.3654519098931195,0.0,-7.179801766073076,0.0,12,252,369,17.204901102838598,25.19289090058509,26.016623534142912,14.59317665982588,49.969445493740494,36.35744411012453,15,992,858,67.7272297381583,58.578591850140945,0.3256727753834112,0.0,-6.777789289977348,0.0,,,,,,,,,,14,82,343,5.59842020013002,23.417782056641425,0.32567277538337736,0.32567277538337736,-6.777789289976643,-6.777789289976643
57,1914.1,16,353,870,24.10051622738899,59.39787285503802,0.0,0.0,0.0,0.0,12,265,376,18.092455524810433,25.670804820108387,26.57335212748571,14.789442180759183,26.243756196516884,22.695175316158227,15,992,858,67.7272297381583,58.578591850140945,0.0,0.0,0.0,0.0,,,,,,,,,,14,81,342,5.5301467830552635,23.349508639566668,-0.017949194362399633,0.0,13.295699527703313,0.0
58,1947.3,16,353,870,24.10051622738899,59.39787285503802,0.3373085884377005,0.0,-6.746171768754009,0.0,12,278,384,18.980009946782264,26.216992156706436,27.897719359136538,15.65165819725076,42.85168307512535,28.333921428766747,15,991,858,67.65895632108354,58.578591850140945,0.0,0.0,0.0,0.0,,,,,,,,,,14,82,343,5.59842020013002,23.417782056641425,0.0,0.0,0.0,0.0
59,1982.1,16,352,870,24.032242810314234,59.39787285503802,-0.02633900925436909,0.0,14.237302299657896,0.0,12,292,392,19.935837785828852,26.763179493304488,30.249960221276336,17.049746554275497,38.13329513338609,14.767839853447265,15,992,858,67.7272297381583,58.578591850140945,-0.3355908028862607,0.0,-6.984199851951323,0.0,,,,,,,,,,14,82,343,5.59842020013002,23.417782056641425,0.0,-0.3355908028862258,0.0,-6.984199851950597
60,2016.8,17,353,870,24.10051622738899,59.39787285503802,0.0,0.0,0.0,0.0,12,307,400,20.959939041950197,27.309366829902537,31.14054934001739,17.794599622867075,62.698740639543146,35.82785179402478,15,992,858,67.7272297381583,58.578591850140945,-0.35757640324435497,0.0,-6.96351320826397,0.0,,,,,,,,,,14,82,342,5.59842020013002,23.349508639566668,0.3242691805010931,0.3575764032443177,-6.631271584889433,6.963513208263245
61,2047.3,16,353,870,24.10051622738899,59.39787285503802,0.0,0.0,0.0,0.0,12,322,409,21.984040298071545,27.923827583575346,33.00462639763812,18.563029269205607,59.28645769490645,29.893500010330246,15,991,858,67.65895632108354,58.578591850140945,0.0,0.0,0.0,0.0,,,,,,,,,,14,82,343,5.59842020013002,23.417782056641425,0.0,0.0,0.0,0.0
62,2081.9,16,353,870,24.10051622738899,59.39787285503802,0.34290588836834357,0.0,-6.837604952509363,0.0,12,339,418,23.144688388342402,28.53828833724815,34.449339549345744,19.43991692492955,46.02260322471787,33.13136597128298,15,991,858,67.65895632108354,58.578591850140945,-0.3429058883683793,0.0,6.837604952510074,0.0,,,,,,,,,,14,82,342,5.59842020013002,23.349508639566668,0.0,-0.0034102810343865273,0.0,13.64112413755859
63,2114.6,16,353,870,24.10051622738899,59.39787285503802,-0.3391003486363475,0.0,-6.934567456776027,0.0,12,356,428,24.30533647861326,29.221022507995716,36.59651643126883,20.718523475789993,48.875228506703195,23.96609202852966,15,991,858,67.65895632108354,58.578591850140945,-0.013303662771758273,0.0,14.003855549216873,0.0,,,,,,,,,,14,82,343,5.59842020013002,23.417782056641425,0.0,0.013303662771756864,0.0,-14.003855549215412
64,2146.1,16,353,870,24.10051622738899,59.39787285503802,0.0,0.0,0.0,0.0,12,374,438,25.534257985958874,29.903756678743278,38.34756406251633,21.56775169158531,48.87017519736491,30.9308405236718,15,991,858,67.65895632108354,58.578591850140945,0.0,0.0,0.0,0.0,,,,,,,,,,14,82,343,5.59842020013002,23.417782056641425,0.0,-0.33727607676652505,0.0,-6.827450946690793
65,2182.2,16,353,870,24.10051622738899,59.39787285503802,0.0,0.0,0.0,0.0,13,393,449,26.831452910379245,30.6547642665656,39.9358337632392,22.52606992024464,63.37907601543121,28.407078601301283,15,991,858,67.65895632108354,58.578591850140945,0.0,0.0,0.0,0.0,,,,,,,,,,14,82,343,5.59842020013002,23.417782056641425,0.0,0.33949560733395706,0.0,-6.803519185049227
66,2214.3,17,352,870,24.032242810314234,59.39787285503802,0.000687538691123632,0.0,13.750773822422369,0.0,13,413,460,28.19692125187437,31.40577185438792,41.79583132438958,23.63878934430267,55.42396694205779,34.614968523379545,15,992,858,67.7272297381583,58.578591850140945,-0.0006875386911236867,0.0,-13.750773822423799,0.0,,,,,,,,,,14,82,342,5.59842020013002,23.349508639566668,0.0,0.000687538691123632,0.0,13.750773822422369
