frame_no,timestamp,position_px_x-darkorange,position_px_y-darkorange,position_px_x-green,position_px_y-green,position_px_x-hotpink,position_px_y-hotpink,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
447,17807.4,309,768,339.0,561.0,930.0,749.0,16.39651479215558,34.623338212272714,18.26713538112546,6.089045127041824,-1.4555196415229446,-0.4851732138417494
448,17844.3,309,768,339.0,561.0,930.0,749.0,17.006617668142763,34.852126790767905,18.38627702065248,6.128759006884163,1.2986853523376036,0.432895117446529
449,17876.2,309,768,339.0,561.0,930.0,749.0,17.616720544129947,35.0046525097647,18.878899992264824,5.877800064809838,-10.804292204943634,4.718541194445734
452,17976.0,309,768,339.0,561.0,930.0,750.0,19.4470291720915,35.614755385751884,18.947990128614656,6.483216508089657,12.188864075681655,7.414052859258131
453,18007.4,309,768,339.0,561.0,930.0,750.0,20.133394907577085,35.84354396424708,19.120433393417617,6.383123612379895,-1.214613263932413,4.934964127497806
454,18044.3,309,768,339.0,561.0,929.0,750.0,20.74349778356427,36.072332542742274,19.37936157960412,6.244344763676415,9.225434571863472,3.804302916233144
455,18107.3,309,768,339.0,561.0,931.0,749.0,22.039966395037037,36.52990969973266,19.68134169829099,6.574103758021187,-1.0182384903603732,-6.029631687414555
457,18207.2,309,768,339.0,561.0,930.0,749.0,24.022800741995383,37.14001257571985,19.52805274964448,6.641350052133051,-7.399883067377756,1.069917936518629
458,18243.4,308,768,339.0,561.0,930.0,749.0,24.709166477480967,37.36880115421504,19.889862298757333,6.543070053871531,4.082464801401335,5.573589010711326
459,18307.2,308,768,339.0,561.0,929.0,750.0,26.00563508895373,37.82637831120543,20.34514782452955,6.7226591193416425,3.673700663999812,2.402170520466251
460,18343.5,309,768,339.0,562.0,930.0,749.0,26.61573796494092,38.05516688970062,20.38053292067869,6.804437001998255,19.908763053206197,1.3231407555606842
461,18375.8,309,768,339.0,562.0,929.0,750.0,27.3783665599249,38.28395546819582,20.7537023283896,6.857459498354775,8.966478244403511,-0.824503746613927
462,18407.5,308,768,339.0,561.0,929.0,750.0,28.06473229541048,38.51274404669101,20.93122679295213,6.849971085268698,8.012819145024846,0.136452927730319
463,18443.4,309,768,338.0,561.0,929.0,750.0,28.751098030896063,38.74153262518621,21.624611009686305,6.897434689570836,4.997705195194143,0.5386748114578953
466,18575.4,309,768,339.0,561.0,929.0,750.0,31.649086691835187,39.65668693916698,21.673582069579,6.935616345532667,-4.255719439244313,0.0398351273577253
469,18707.3,309,768,338.0,561.0,928.0,750.0,34.470812493275915,40.57184125314776,21.310307601052035,7.307212016864566,-1.2526121532797885,5.594670882223866
471,18780.0,309,768,338.0,561.0,929.0,750.0,35.84354396424708,41.10568126963655,21.67555331537517,7.071521379650304,12.822917077204051,1.9425445572252515
473,18845.2,309,768,339.0,562.0,929.0,749.0,37.29253829471664,41.56325842662693,21.35454196580365,7.232716806325269,7.038042939081555,-5.232830626777284
474,18875.8,309,768,338.0,562.0,929.0,749.0,37.97890403020222,41.79204700512213,21.79112057372292,7.004288755839494,-10.410239449902386,-3.3461483946117063
476,18943.6,309,768,339.0,562.0,929.0,750.0,39.42789836067179,42.24962416211252,21.466151693276466,6.899834472838884,-4.769552543292505,-1.5330704603445149
484,19208.2,309,768,338.0,562.0,929.0,749.0,44.766298525559655,44.00366993057567,19.048531143424555,6.095529965895855,2.6613386159189227,0.851628357095
486,19275.9,309,768,339.0,562.0,929.0,749.0,46.06276713703242,44.38498422806766,18.30621112731899,6.209925459599099,-13.616428762458948,2.653457912687364
495,19645.4,309,768,339.0,562.0,929.0,750.0,51.32490444242188,46.139029996530816,12.193023381763702,4.206184154616852,4.739248610469183,9.235458830648044
498,19743.6,309,768,339.0,562.0,929.0,749.0,52.54511019439625,46.596607153521205,12.308485902121108,4.399515221067431,-2.3876697844526897,-5.297962568925357
501,19875.4,308,768,339.0,562.0,929.0,749.0,54.14663024386261,47.13044717001,12.71925094965283,4.047313344826694,8.6208268031433,-0.0465272071099721
503,19980.3,308,768,339.0,562.0,929.0,749.0,55.36683599583698,47.511761467501984,13.525318085270875,4.4324518691187045,18.784246622186178,7.857791436490362
505,20043.4,309,768,339.0,562.0,929.0,750.0,56.28199030981776,47.81681290549557,13.270680451427436,4.550852764375959,6.624190692521139,-0.3150804179893441
506,20075.5,309,768,339.0,561.0,929.0,749.0,56.73956746680815,47.96933862449237,14.075379379468345,4.691793126489425,-7.228337080222685,-2.4094456934080566
508,20144.3,309,768,338.0,562.0,929.0,749.0,57.65472178078892,48.27439006248596,14.02787735240844,4.845228813629809,8.384667602444571,6.15008634968126
509,20175.6,309,768,339.0,562.0,929.0,749.0,58.11229893777931,48.42691578148276,14.246966237344646,4.831456848016688,10.656645928900158,5.19992964000676
510,20207.7,309,768,339.0,562.0,929.0,749.0,58.5698760947697,48.579441500479554,14.82791926818406,4.942639756061361,5.099089006989574,1.6996963356628192
511,20275.1,309,768,339.0,562.0,929.0,749.0,59.56129326824888,48.96075579797154,15.35422322702729,5.2868695595519215,11.895850358088468,0.6028302546324428
512,20308.2,309,768,339.0,561.0,929.0,749.0,60.095133284737656,49.11328151696834,15.667823901198638,5.412699272315177,10.77408806588063,3.566924421810433
513,20343.4,309,768,339.0,562.0,929.0,749.0,60.628973301226445,49.265807235965134,15.688772695045444,5.425056692895697,7.588507556921776,5.41035431775405
514,20375.5,309,768,339.0,562.0,929.0,750.0,61.16281331771523,49.49459581446033,16.043516461482323,5.514038340107306,1.83509056731034,3.922444258422952
516,20475.3,309,768,339.0,562.0,929.0,749.0,62.76433336718159,50.02843583094912,16.245341225585207,5.445546022001484,0.8507423375401943,-5.099674573921041
519,20578.3,309,768,339.0,562.0,929.0,749.0,64.44211627614635,50.5622758474379,16.40637216302966,5.7690013167503285,2.2760719817696025,11.380359908850046
521,20676.2,309,768,339.0,562.0,929.0,749.0,66.04363632561271,51.17237872342509,17.200709489562882,5.52391624307105,8.236783137110825,-3.2947132548441926
522,20707.3,309,768,339.0,562.0,929.0,749.0,66.57747634210149,51.40116730192028,17.672976344336334,6.60334839164531,17.361202147016062,1.5552536554132723
523,20743.4,309,768,339.0,562.0,928.0,749.0,67.11131635859027,51.55369302091708,19.07032878221316,6.1025662206568265,46.13907613561751,15.374607849487116
526,20843.3,309,768,338.0,561.0,929.0,749.0,69.24667642454543,52.24005875640266,16.127605299586936,4.671391994610642,-105.05245917117884,-44.02674450706905
532,21176.7,308,768,338.0,562.0,929.0,749.0,70.54314503601819,52.39258447539946,0.1796847416574631,-0.4762477189588583,-3.6226762430939887,-5.897804569149948
533,21207.9,309,768,339.0,562.0,929.0,749.0,70.46688217651979,52.39258447539946,0.2406526085671883,0.0,4.784346094775011,0.0
536,21343.1,309,768,339.0,562.0,929.0,749.0,70.54314503601819,52.39258447539946,0.2880597122163912,0.0,-4.083057579254241,0.0
538,21443.3,308,768,339.0,562.0,929.0,749.0,70.46688217651979,52.46884733489785,0.3055337448336448,-0.1349493716420312,9.093266215287445,-12.498143923701443
540,21516.4,309,768,338.0,561.0,928.0,749.0,70.54314503601819,52.39258447539946,0.3178942249477521,0.0,-6.986686262587959,0.0
541,21543.5,309,768,339.0,561.0,929.0,749.0,70.54314503601819,52.39258447539946,0.3801730180916816,-0.3801730180916461,-7.603460361833631,7.603460361832922
543,21607.4,309,768,339.0,561.0,929.0,749.0,70.54314503601819,52.39258447539946,0.0,0.0,0.0,0.0
544,21643.5,309,768,338.0,562.0,928.0,749.0,70.54314503601819,52.39258447539946,0.0,0.0,0.0,0.0
546,21707.7,309,768,339.0,562.0,929.0,749.0,70.54314503601819,52.39258447539946,0.0,-0.239682193951629,0.0,-4.779305961149168
547,21743.3,308,768,339.0,561.0,929.0,749.0,70.54314503601819,52.39258447539946,0.0,0.0,0.0,0.0
548,21775.6,309,768,339.0,562.0,929.0,749.0,70.54314503601819,52.39258447539946,0.1860804086333727,0.0,-11.557789356108538,0.0
550,21875.4,309,768,339.0,562.0,929.0,749.0,70.54314503601819,52.39258447539946,0.432194112144579,-1.728776448578316,6.5434384881842815,-26.17375395273713
644,25709.0,309,768,339.0,561.0,930.0,749.0,3.279302958431116,30.200092361365627,11.001859655383738,4.135654155441743,5.031115249247283,5.954300474594882
645,25775.2,309,768,339.0,561.0,931.0,749.0,3.9656686939166974,30.428880939860814,11.65584994189909,4.9537969308586085,10.16372672648048,22.51213335508356
646,25808.0,308,768,339.0,562.0,930.0,749.0,4.346982991408688,30.73393237785441,12.404695968415323,4.419888299789054,13.119490372007004,-11.679056654803338
648,25875.5,309,768,338.0,562.0,931.0,749.0,5.185874445891067,31.038983815848,12.42314214132892,4.917952804523885,5.1362174296478615,-23.226871666842765
649,25907.3,309,768,339.0,562.0,930.0,749.0,5.643451602881456,31.1152466753464,12.60724718006916,4.574509237001334,-9.039909069814897,14.793274926954002
651,25977.7,309,768,339.0,561.0,930.0,749.0,6.482343057363834,31.420298113339992,13.069346849534826,4.165189144988574,7.509667271054715,8.49568459178786
653,26043.5,309,768,339.0,562.0,931.0,749.0,7.321234511846212,31.725349551333583,13.144048334268147,4.528161624638187,3.58724439080959,-0.9521989053141012
654,26107.1,309,768,338.0,561.0,930.0,749.0,8.236388825826989,32.03040098932718,13.613644980887944,4.623760198750529,0.902977726675211,-1.4080330653278612
657,26207.6,309,768,338.0,561.0,930.0,749.0,9.609120296798151,32.487978146317566,13.829815166822616,4.530138513094689,3.3989165207809093,-0.4550850571764034
658,26243.8,309,768,339.0,561.0,931.0,749.0,10.066697453788542,32.640503865314365,13.989121800945696,4.580380884223572,6.039199582444587,0.3648169543675493
659,26280.3,309,768,339.0,562.0,930.0,749.0,10.52427461077893,32.79302958431116,14.28061180545597,4.936442937651557,11.32888505200286,7.297553808534233
661,26376.3,309,768,339.0,561.0,930.0,750.0,11.973268941248492,33.250606741301546,14.06617972596121,4.606537940049363,-4.876061091644359,0.0300065297953426
664,26475.6,309,768,339.0,562.0,930.0,749.0,13.346000412219658,33.708183898291935,13.860223925779374,4.620074641926476,0.7279080164814359,0.2426360054939438
666,26543.4,309,767,338.0,561.0,930.0,749.0,14.184891866702037,34.013235336285526,13.513647580305904,4.426708403830637,11.227036962214886,-2.886952361710662
667,26607.2,309,768,339.0,561.0,930.0,749.0,15.176309040181213,34.31828677427912,13.672532029070773,4.2826577247981605,-3.580368452782344,-5.370552679176485
668,26643.4,308,768,339.0,561.0,930.0,750.0,15.6338861971716,34.470812493275915,14.012591423942022,4.56840977617839,-0.5498747161619527,1.0676734072167982
671,26807.2,309,768,338.0,561.0,930.0,749.0,17.92177198212354,35.233441088259895,13.683927924970629,3.949209297233009,-3.463110619264121,-8.628118815585335
672,26843.5,308,768,339.0,562.0,930.0,749.0,18.379349139113927,35.309703947758294,13.864978067873489,4.525353895880757,6.404228156417442,0.721603172554081
673,26907.3,309,768,339.0,561.0,930.0,749.0,19.294503453094705,35.614755385751884,14.252090545002766,4.152024448597579,3.4741619086008493,-6.151743341048456
675,26976.9,308,768,339.0,561.0,929.0,750.0,20.28592062657388,35.91980682374548,14.047009547909594,4.169057622121842,-3.675120509699232,-6.063376392327873
677,27108.2,308,768,339.0,561.0,930.0,749.0,22.116229254535437,36.37738398073586,13.050885424601752,3.958822850444621,-15.597055012372108,-2.468066718661546
680,27207.6,308,768,338.0,561.0,929.0,749.0,23.3364350065098,36.758698278227854,12.769887492541866,3.958808614203833,9.943173079577434,2.467780275184924
681,27243.7,308,767,338.0,561.0,930.0,749.0,23.794012163500188,36.91122399722465,12.77011008101357,3.947091693790737,12.054820414387365,2.898383492636427
682,27307.3,308,768,339.0,561.0,930.0,749.0,24.709166477480967,37.14001257571985,13.692765249717953,4.075514242676875,4.013678551577431,8.757437472380564
683,27407.1,308,768,339.0,561.0,930.0,749.0,26.08189794845213,37.59758973271023,14.413158486452229,4.6295213012272844,6.5307215962156935,4.256156436829625
684,27475.2,309,768,338.0,561.0,930.0,749.0,27.073315121931305,37.90264117070383,14.666506691250795,4.850764001958954,4.3287356135800295,4.908720681603018
685,27507.5,308,768,338.0,561.0,930.0,749.0,27.53089227892169,38.13142974919902,14.73099427217756,4.678362422870848,6.35823975471232,-2.73497812978347
687,27607.8,308,768,338.0,561.0,929.0,750.0,29.056149468889654,38.58900690618941,15.168150541734343,4.408430368718261,3.237536641073867,-11.580419523845796
690,27707.3,308,768,339.0,561.0,929.0,749.0,30.581406658857617,38.9703212036814,14.868914471950282,4.565380470004083,-9.252332013617831,14.735195429088437
755,30743.6,309,768,339.0,562.0,929.0,749.0,58.341087516274506,48.42691578148276,9.64854469213016,3.672527427871129,-5.72134513608286,-2.9710844917197066
758,30875.2,308,768,339.0,562.0,929.0,749.0,59.56129326824888,48.88449293847314,10.12336123902226,3.4717698352149924,12.937402079731635,-0.0799427522944989
759,30908.0,309,768,338.0,561.0,929.0,749.0,59.86634470624247,48.96075579797154,10.21686573276892,3.414394099359001,15.211558005555071,-0.5889570751523325
760,30944.0,308,768,338.0,561.0,929.0,749.0,60.171396144236056,49.03701865746994,11.327317074861291,3.676412186325808,26.638909986206063,4.6849553422213575
761,31007.2,309,768,339.0,561.0,929.0,749.0,61.01028759871844,49.342070095463534,12.084528859161177,3.656989642601151,16.77725883146414,2.8863034702666117
762,31043.6,309,768,338.0,561.0,929.0,749.0,61.391601896210425,49.41833295496193,13.13230736838478,4.511933416477805,27.78905608907453,16.77685260787822
763,31077.8,308,768,339.0,561.0,929.0,750.0,61.92544191269921,49.57085867395873,14.095300861882867,4.838305161336471,14.736034513369212,12.68265265494858
764,31107.5,309,768,339.0,561.0,929.0,750.0,62.3067562101912,49.72338439295552,14.455333633430564,4.945864762138587,30.497013835921685,22.81409771692072
765,31143.4,309,768,338.0,562.0,929.0,749.0,62.84059622667999,49.95217297145072,15.481563833780216,5.284793260065172,19.290231794600302,-1.288679389694951
766,31175.6,309,768,339.0,562.0,929.0,749.0,63.37443624316877,50.10469869044751,16.352235829284428,5.586598855708269,31.41805479954656,2.6198768823071408
767,31207.7,309,768,339.0,561.0,929.0,749.0,63.90827625965756,50.33348726894271,17.316991167664888,6.369340756948062,26.621899023046428,5.598596790254227
768,31275.4,308,768,339.0,561.0,929.0,749.0,65.05221915213353,50.6385387069363,18.345252549128297,6.348969767819663,24.098991165219047,17.412565870823606
780,31708.0,309,768,338.0,561.0,929.0,749.0,67.49263065608227,51.40116730192028,0.0,0.0,0.0,0.0
781,31748.6,309,768,338.0,561.0,929.0,749.0,67.49263065608227,51.40116730192028,0.4224891147277431,0.0,8.032112447295717,0.0
783,31812.3,309,768,339.0,561.0,929.0,749.0,67.49263065608227,51.40116730192028,0.2580501826702642,0.0,4.948229773159464,0.0
784,31843.5,309,768,339.0,561.0,929.0,749.0,67.56889351558067,51.40116730192028,0.509047923745523,0.0,-6.207901509091744,0.0
785,31875.5,309,768,338.0,561.0,929.0,749.0,67.56889351558067,51.40116730192028,0.5471162664228563,-0.1226509544284187,-5.476639303532115,-2.5930434340046644
857,34709.9,308,768,338.0,561.0,930.0,749.0,4.8045601483990765,30.962720956349607,0.0,0.4155918101276151,0.0,-6.408509022785265
858,34739.6,308,768,338.0,561.0,930.0,749.0,4.8045601483990765,30.962720956349607,0.0,0.232885040828264,0.0,4.821636456071791
859,34807.5,308,768,338.0,561.0,929.0,749.0,4.8045601483990765,30.962720956349607,0.0,0.0,0.0,0.0
861,34875.6,308,768,338.0,561.0,931.0,748.0,4.8045601483990765,31.038983815848,0.0,-0.2011104084145678,0.0,-11.20392247434873
864,34975.7,308,768,338.0,561.0,930.0,749.0,4.8045601483990765,30.962720956349607,0.0,-0.3805524307637345,0.0,7.618667282557136
865,35007.8,309,768,338.0,561.0,930.0,749.0,4.728297288900679,30.962720956349607,5.5791018185859846e-14,0.3820784544008114,15.313765707446702,7.656882853723452
868,35107.6,308,768,338.0,561.0,931.0,748.0,4.8045601483990765,31.038983815848,0.1850919164068133,0.185091916406809,-11.60450886562775,-11.604508865627482
872,35275.5,308,768,338.0,561.0,930.0,749.0,4.728297288900679,30.962720956349607,0.0,0.0,0.0,0.0
873,35339.5,308,768,338.0,561.0,931.0,748.0,4.728297288900679,30.962720956349607,0.0,0.0,0.0,0.0
874,35375.4,308,768,338.0,561.0,930.0,749.0,4.728297288900679,30.962720956349607,0.0,0.0,0.0,0.0
875,35407.8,308,768,338.0,561.0,930.0,749.0,4.728297288900679,30.962720956349607,0.0,0.0,0.0,0.0
876,35439.7,308,768,338.0,561.0,931.0,749.0,4.728297288900679,30.962720956349607,0.0,0.0,0.0,0.0
877,35475.5,308,768,338.0,561.0,931.0,749.0,4.728297288900679,30.962720956349607,0.0,0.0,0.0,0.0
878,35507.7,308,768,338.0,561.0,931.0,749.0,4.728297288900679,30.962720956349607,0.0,0.0,0.0,0.0
879,35549.3,308,768,338.0,561.0,931.0,750.0,4.728297288900679,30.962720956349607,0.0,0.0,0.0,0.0
880,35575.5,308,768,339.0,561.0,930.0,750.0,4.728297288900679,30.962720956349607,0.0989393537195747,0.0,1.978787074391494,0.0
881,35639.5,308,768,339.0,561.0,930.0,750.0,4.728297288900679,30.962720956349607,0.4489928096382879,0.1496642698794252,6.813244455816053,2.271081485271956
882,35707.3,308,768,339.0,562.0,931.0,750.0,4.728297288900679,30.962720956349607,1.680275587163697,0.6721102348654748,21.269311229920213,8.507724491968036
883,35807.6,308,768,339.0,561.0,930.0,751.0,4.8045601483990765,30.962720956349607,5.264713702626807,1.8376703305551203,42.53456362709291,15.835160108187262
884,35841.0,309,769,339.0,562.0,932.0,750.0,4.957085867395873,31.038983815848,6.188931290060386,2.1753850399521264,50.158849642666304,17.835328143241203
885,35907.5,308,768,339.0,561.0,931.0,750.0,5.49092588388466,31.2677723943432,9.3764440726589,3.04139223150548,55.61548882497806,15.161426323616777
886,35939.8,308,768,339.0,562.0,931.0,750.0,5.872240181376649,31.3440352538416,10.502354910727632,3.721686830348354,36.70357870423314,12.66735879942501
887,35976.3,308,768,339.0,561.0,932.0,750.0,6.253554478868639,31.49656097283839,12.01953652009895,4.086085465959925,36.02895863580285,10.408580593015364
888,36007.8,308,768,338.0,562.0,931.0,750.0,6.711131635859028,31.649086691835187,13.659616618006208,4.409282219793971,29.79174039430769,12.114545526601583
889,36044.2,308,768,339.0,561.0,932.0,750.0,7.168708792849416,31.801612410831986,14.035734955468094,4.730506946036436,30.98569418351897,6.658697056669597
890,36075.7,308,768,339.0,561.0,930.0,750.0,7.626285949839804,31.95413812982878,15.291911617277536,5.09730387242586,29.81359865149649,9.93786621716561
891,36139.6,308,769,339.0,561.0,931.0,750.0,8.770228842315776,32.33545242732077,16.682006328376094,5.7045920956668015,16.07153290417461,7.541143029891196
892,36176.9,308,768,338.0,562.0,931.0,750.0,9.30406885880456,32.487978146317566,17.097735403689857,5.615806298896138,15.16352131341642,6.684171863596769
893,36208.2,308,768,339.0,561.0,932.0,750.0,9.914171734791744,32.716766724812764,18.349027806301912,5.970428709598783,16.331551371513005,3.2413766080860653
894,36239.9,308,768,339.0,561.0,930.0,750.0,10.52427461077893,32.945555303307955,18.441617976690644,6.13278229345104,19.01543914596505,0.9970463576307736
895,36279.3,308,768,339.0,562.0,931.0,750.0,11.134377486766114,33.098081022304754,19.414429229513143,6.208594867936714,30.084404972194044,4.893729875476821
896,36307.7,308,768,339.0,561.0,931.0,750.0,11.820743222251696,33.326869600799945,19.56279381890836,6.137605652073407,8.06575541454622,0.1189639441676787
897,36375.2,309,769,338.0,562.0,931.0,750.0,13.193474693222862,33.784446757790334,20.54555736219376,6.273770548708954,12.0849213197139,1.0870372381995013
898,36407.9,308,769,339.0,561.0,930.0,751.0,13.879840428708444,33.936972476787126,21.65603909767983,6.728124102155156,4.777334812669248,3.1860404856187725
900,36507.4,308,768,338.0,561.0,931.0,750.0,16.01520049466359,34.623338212272714,21.60837808822541,6.5851621559319735,3.994060919796265,3.62387966381274
901,36539.8,308,768,338.0,561.0,931.0,750.0,16.777829089647568,34.852126790767905,21.89265642042951,7.272050620426896,-1.1895058096416251,5.061518548069399
902,36576.2,308,768,339.0,561.0,931.0,750.0,17.54045768463155,35.0809153692631,22.60111304744333,6.954188629982551,1.0440084739434266,0.3212333765976013
905,36707.4,308,768,338.0,561.0,930.0,749.0,20.514709205069074,35.996069683243874,23.19388849653189,7.335750992777449,7.99220264021113,5.495266056251247
906,36739.7,308,768,338.0,561.0,931.0,749.0,21.27733780005305,36.30112112123747,23.956027319043432,7.612274740219903,9.959794841814,0.5870610780701621
908,36807.6,308,768,338.0,561.0,931.0,748.0,22.878857849519413,36.758698278227854,24.14159502345717,7.81981895754264,10.924095302409787,4.166769168603147
909,36839.5,308,768,338.0,561.0,930.0,748.0,23.717749304001792,37.06374971622145,24.24261954953053,7.707937356536616,-4.216463569527661,1.3300254212627174
911,36939.5,309,768,338.0,561.0,931.0,748.0,26.15816080795053,37.82637831120543,24.49301581940898,8.250557458225355,-5.595500974103413,2.3645196969421445
914,37075.5,308,768,339.0,561.0,931.0,748.0,29.437463766381644,38.9703212036814,24.58886132944888,7.921605179674665,7.004993768807794,-7.202053205040563
915,37107.8,308,768,338.0,561.0,931.0,749.0,30.276355220864023,39.19910978217659,24.624156525342396,7.7095741599004945,-5.060684838964738,-6.329446884694828
916,37143.5,308,768,338.0,561.0,930.0,749.0,31.1152466753464,39.50416122017019,26.292498370049184,8.404997985706782,-13.486584756913834,-13.625245530928565
919,37275.6,308,768,338.0,561.0,930.0,749.0,34.470812493275915,40.49557839364936,25.94831387446706,8.07190762001233,8.27561586089374,8.582242265304686
922,37408.0,308,768,338.0,561.0,930.0,748.0,37.97890403020222,41.63952128612533,26.173256659318906,8.93145231285758,-4.8776885972707404,4.40181653900409
923,37443.8,308,768,338.0,561.0,931.0,749.0,38.8177954846846,41.94457272411893,26.46263219595193,9.256700980781623,17.023025419996472,12.10241823927478
924,37480.2,309,768,338.0,561.0,931.0,748.0,39.73294979866538,42.24962416211252,26.484168249970622,9.270083871872204,31.987978146361165,23.778267004558693
925,37508.0,308,768,338.0,561.0,931.0,749.0,40.57184125314776,42.55467560010611,26.663866500408872,9.522592005465418,14.68988541907025,7.420977313152702
926,37544.3,309,768,338.0,561.0,930.0,749.0,41.56325842662693,42.9359898975981,27.336899673613868,9.62594846008205,0.3753323444202314,-4.754209695982701
927,37575.5,308,768,338.0,561.0,930.0,749.0,42.40214988110931,43.24104133559169,27.52674357488662,9.803707896314986,-10.108118232070057,-12.579441727690568
932,37779.9,308,768,338.0,562.0,930.0,749.0,47.81681290549557,45.071349963553246,26.3976453954985,8.843177515147712,16.816064462118835,1.7990878670377717
937,37975.4,308,768,339.0,562.0,929.0,750.0,52.69763591339305,46.672870013019605,24.339398737550948,8.508489728025706,-1.1283026014470272,-3.2101706758158453
939,38043.6,308,768,338.0,562.0,928.0,750.0,54.37541882235781,47.20671002950839,22.72366681592872,7.574555605309575,-2.6440565782898684,-0.8813521927627791
940,38075.9,309,768,338.0,561.0,929.0,749.0,55.13804741734179,47.511761467501984,23.26282045421876,7.731878497305634,-20.29614084794971,-12.24477918926025
947,38375.8,308,768,339.0,562.0,929.0,749.0,61.46786475570882,49.57085867395873,20.32776738375713,7.188238877082963,-8.369244138647776,3.4812240576710365
948,38407.8,308,768,338.0,561.0,929.0,750.0,62.00170477219761,49.79964725245392,20.90075433311329,6.849985702937185,18.838481100810235,-1.3382527557927553
951,38509.0,309,768,338.0,562.0,929.0,749.0,64.21332769765115,50.4860129879395,21.73061824425386,7.161941421470515,-2.4380085486245613,7.503385533131513
952,38575.3,309,768,338.0,561.0,928.0,749.0,65.66232202812071,51.01985300442829,22.256659800252297,7.441038595581368,-5.074345780376414,-7.844780676032918
953,38607.8,309,768,339.0,561.0,928.0,749.0,66.34868776360629,51.24864158292348,22.269816982275028,7.50557640612484,4.838308623188332,5.972808576211095
954,38675.5,308,768,338.0,561.0,928.0,750.0,67.79768209407587,51.78248159941227,23.167654823496708,7.169833770003668,19.69970920019025,-7.408582547748296
957,38776.5,308,767,338.0,561.0,928.0,749.0,70.2380935980246,52.46884733489785,20.900440162764006,4.1424484319970825,-64.5950490166795,-52.5396419672336
970,39344.2,309,768,338.0,561.0,929.0,749.0,73.21234511846212,52.62137305389465,0.0,-0.1535048700107104,0.0,-13.477485059209195
971,39376.1,309,768,339.0,561.0,929.0,749.0,73.13608225896373,52.54511019439625,0.3120949082182867,0.6481529168455751,9.059358729123744,2.3247292977153573
973,39439.8,309,768,339.0,561.0,929.0,749.0,73.21234511846212,52.54511019439625,0.0,-0.4086324339103401,0.0,8.140088324907646
974,39475.9,309,768,339.0,561.0,929.0,749.0,73.21234511846212,52.62137305389465,0.4347277101043852,0.4347277101043852,-6.601787549041682,-6.601787549041682
977,39607.6,309,768,338.0,561.0,929.0,749.0,73.21234511846212,52.62137305389465,0.0,-0.287564379507626,0.0,-4.3669609644287375
978,39640.1,309,768,338.0,561.0,929.0,749.0,73.13608225896373,52.62137305389465,0.0,0.0503751870319001,0.0,-9.07661027601329
979,39675.8,308,768,339.0,561.0,929.0,749.0,73.13608225896373,52.54511019439625,0.0157764877379263,0.0,8.527831209663113,0.0
981,39775.4,309,768,338.0,561.0,929.0,749.0,73.13608225896373,52.54511019439625,0.4366512047107478,-0.2399611505241138,6.454563262538632,4.784868405266685
984,39875.7,309,768,338.0,561.0,928.0,749.0,73.21234511846212,52.54511019439625,0.1817219112162895,0.0,-11.537899124841111,0.0
988,40047.7,309,768,338.0,561.0,928.0,749.0,73.13608225896373,52.54511019439625,0.2780589803022801,0.4954195565604828,11.782160182302547,7.087547304155914
990,40107.9,308,768,338.0,561.0,928.0,749.0,73.13608225896373,52.54511019439625,0.3769743985028527,0.0,7.509450169379427,0.0
1042,42375.4,308,768,338.0,561.0,931.0,749.0,6.177291619370242,31.3440352538416,0.2510803887429552,0.5062227289401522,10.15487863577458,5.067294583985434
1043,42410.7,308,768,338.0,561.0,931.0,748.0,6.177291619370242,31.3440352538416,0.9376934537829046,0.6061940436707028,22.170379044378045,8.95412176766217
1045,42475.7,308,768,338.0,561.0,930.0,749.0,6.253554478868639,31.420298113339992,0.9684344059883312,0.4807916157493087,4.149289205609411,-5.574395544919522
1046,42539.6,308,768,338.0,561.0,931.0,748.0,6.482343057363834,31.49656097283839,1.2158711089811451,0.607935554490569,-17.854201306624173,-8.927100653312035
1050,42740.0,308,768,338.0,561.0,930.0,749.0,6.482343057363834,31.49656097283839,0.4321412881551285,0.248119805038663,6.522887368379298,-4.942625598379669
1051,42777.9,308,768,338.0,561.0,930.0,749.0,6.482343057363834,31.49656097283839,0.434979040046392,0.2549687033291631,6.707463994547068,-5.1353213157940445
1053,42840.4,308,768,338.0,561.0,931.0,750.0,6.558605916862232,31.49656097283839,0.4354811839058417,0.0,-6.456355580516485,0.0
1054,42877.2,308,768,338.0,561.0,930.0,749.0,6.558605916862232,31.49656097283839,0.4358493159714662,0.0,-6.689935778533486,0.0
1056,42975.3,308,768,338.0,562.0,930.0,749.0,6.558605916862232,31.49656097283839,0.8709623678117788,0.4354811839058969,12.912711161034386,6.456355580517306
1057,43007.5,308,768,338.0,562.0,931.0,749.0,6.558605916862232,31.49656097283839,1.2870560142578158,0.4290186714192786,19.75527266704201,6.585090889014106
1058,43047.2,309,769,338.0,561.0,931.0,750.0,6.63486877636063,31.49656097283839,2.1555140833617856,0.9673947411526628,23.08746607758337,13.88937173227126
1059,43075.7,308,768,338.0,561.0,930.0,750.0,6.711131635859028,31.57282383233679,2.2863757013728985,0.7611124468122459,15.282773571260478,0.0303229634342488
1060,43107.9,308,768,338.0,561.0,930.0,750.0,6.787394495357426,31.57282383233679,2.54123020248868,0.6808772145497112,5.228276899309505,-1.567988436216721
