frame_no,timestamp,position_px_x-darkorange,position_px_y-darkorange,position_px_x-green,position_px_y-green,position_px_x-hotpink,position_px_y-hotpink,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
84,3278.8,365.0,765.0,367.0,694.0,983.0,745.0,0.9914171734791746,43.62235563308368,1.903737796463275,-9.533926408214716,-7.523526630463002,-23.33207044103141
86,3342.9,365.0,765.0,367.0,688.0,982.0,745.0,1.0676800329775726,42.9359898975981,1.9043178996794852,-10.28880763357188,7.511959268225726,-22.261329039544
87,3378.6,365.0,764.0,368.0,685.0,982.0,745.0,1.1439428924759707,42.55467560010611,1.907719635127732,-11.44937443840159,7.603322996484191,-15.053661626841988
88,3413.7,364.0,764.0,368.0,682.0,983.0,745.0,1.2202057519743688,42.17336130261412,2.2073689922520328,-11.767665528459736,-0.1438233541082033,-13.430361781241889
89,3443.2,364.0,764.0,369.0,678.0,983.0,745.0,1.2964686114727668,41.79204700512213,2.281042656980999,-12.165560837232,-1.2378270049086636e-13,-15.161466646599912
91,3517.7,364.0,764.0,369.0,670.0,983.0,745.0,1.448994330469563,40.87689269114135,2.732420396597643,-12.257240699078382,10.240965745369952,4.015454653960175
93,3579.8,364.0,764.0,370.0,664.0,982.0,745.0,1.6015200494663588,40.11426409615737,2.663207673581457,-11.378114096478932,7.95357646410075,13.424011742625556
94,3612.5,364.0,764.0,371.0,660.0,982.0,745.0,1.754045768463155,39.73294979866538,2.781654316400514,-11.480227433704536,-9.202275454170156,12.377230269538698
97,3710.7,364.0,764.0,373.0,651.0,982.0,745.0,1.9828343469583487,38.66526976568781,2.686895919625548,-11.1533928514552,7.272369206207501,-5.720721466089918
98,3743.1,365.0,764.0,373.0,647.0,982.0,745.0,2.059097206456747,38.36021832769421,3.205435117103541,-11.21902290986242,2.687142147051231,-9.404997514678875
100,3810.7,365.0,764.0,374.0,640.0,982.0,745.0,2.2878857849519414,37.52132687321184,3.47734189756941,-10.490508773377538,8.536550352669742,18.97840302764312
101,3878.2,364.0,764.0,375.0,634.0,982.0,745.0,2.516674363447136,36.758698278227854,4.038448244474976,-8.957086453416403,9.644658406189864,42.89036326517504
102,3910.5,365.0,764.0,375.0,631.0,982.0,745.0,2.669200082443932,36.52990969973266,4.354873977575338,-8.17424071449047,4.226832649539235,26.43279989051116
104,3979.3,365.0,764.0,377.0,627.0,982.0,745.0,2.9742515204375235,36.072332542742274,4.56974048782507,-6.854610731737586,0.8655739053846582,-1.2983608580769217
105,4010.7,365.0,764.0,378.0,625.0,982.0,745.0,3.12677723943432,35.84354396424708,5.069774427233784,-6.839263250894645,10.042637403523589,0.213456867888587
106,4042.7,364.0,764.0,378.0,623.0,982.0,745.0,3.279302958431116,35.614755385751884,5.235600151801858,-6.673041940164641,13.118082682204982,3.9536725240039448
107,4078.5,364.0,764.0,379.0,621.0,982.0,745.0,3.431828677427912,35.38596680725669,5.4854136985940265,-6.9006574052852265,17.595579537537883,0.3700005042938719
108,4178.4,365.0,764.0,379.0,614.0,982.0,745.0,4.118194412913494,34.69960107177111,7.43225603417388,-6.8691052719298895,18.13245629880316,-0.5693545546535567
109,4211.1,364.0,764.0,380.0,612.0,982.0,745.0,4.346982991408688,34.547075352774314,8.197536589877346,-6.823059680146393,22.05930969398837,-5.735355896708842
110,4278.5,365.0,764.0,381.0,606.0,981.0,745.0,4.880823007897475,34.013235336285526,10.195833010570372,-6.560191950403181,29.508613582225586,3.034654044526579
111,4310.9,364.0,764.0,382.0,603.0,982.0,745.0,5.262137305389465,33.784446757790334,10.995052578659584,-6.059972483907771,35.645604750037684,12.7826796568742
112,4378.2,364.0,764.0,383.0,598.0,982.0,745.0,6.0247659003734455,33.326869600799945,13.279778672808382,-4.640511867340983,38.769440550548445,31.85801074776111
113,4410.4,365.0,764.0,384.0,596.0,982.0,745.0,6.482343057363834,33.174343881803146,14.324901167414769,-4.043289350987365,33.10045627136657,35.12914579498552
114,4442.4,364.0,764.0,384.0,594.0,982.0,746.0,7.01618307385262,33.098081022304754,15.681721743904149,-3.1212210682190107,35.6345346453169,31.913159365008063
115,4478.4,365.0,764.0,385.0,592.0,982.0,745.0,7.550023090341407,33.021818162806355,17.13535262847782,-1.902576343544326,38.18812343486957,22.79140090486686
116,4510.6,364.0,764.0,385.0,591.0,982.0,745.0,8.083863106830192,32.945555303307955,18.529110990761968,-0.7724062746356157,50.815907468098,30.15794155734431
117,4542.8,364.0,764.0,385.0,589.0,981.0,745.0,8.770228842315776,32.945555303307955,19.38533526053165,-0.437044756227649,38.14262704048948,21.556488284221967
118,4578.5,365.0,764.0,386.0,587.0,982.0,745.0,9.456594577801358,32.945555303307955,21.63282025945452,-0.004539424398739,51.67136969153775,15.131414662477392
119,4611.8,364.0,764.0,387.0,585.0,982.0,745.0,10.219223172785338,33.021818162806355,23.673812412978144,0.7620507540355107,50.858033682419496,0.167296163429002
120,4649.6,365.0,764.0,387.0,584.0,982.0,745.0,11.058114627267717,33.021818162806355,25.39758487161908,1.1869960876925358,74.44631698736488,8.856261601923771
121,4679.2,365.0,764.0,387.0,582.0,982.0,745.0,11.897006081750094,33.021818162806355,26.726648739257257,1.9227743258994632,49.4970211684969,23.146912056454195
122,4710.8,364.0,764.0,388.0,580.0,982.0,745.0,12.81216039573087,33.098081022304754,28.750518832169824,2.2894204974169123,51.70169195781648,30.68865824831648
123,4744.5,364.0,764.0,389.0,578.0,981.0,746.0,13.803577569210043,33.174343881803146,30.57870391875324,3.7390035828906254,34.7448115086134,44.926825757361776
124,4778.5,365.0,764.0,389.0,576.0,982.0,745.0,14.79499474268922,33.326869600799945,31.2815486087309,4.851306308336279,42.2431574714553,35.8366122625148
125,4810.6,365.0,764.0,389.0,576.0,982.0,745.0,15.93893763516519,33.479395319796744,33.603789368284225,6.107902349740137,45.55823862563832,45.83402416297045
126,4845.9,365.0,764.0,390.0,574.0,981.0,745.0,17.082880527641162,33.784446757790334,35.925343822887854,7.769445511317542,70.71159685696125,34.56907026683807
127,4881.1,364.0,764.0,390.0,573.0,981.0,745.0,18.22682342011713,34.013235336285526,37.12993763871143,8.467153349614728,71.76052732348644,34.64773552069062
128,4910.5,364.0,764.0,390.0,573.0,982.0,745.0,19.5232920315899,34.31828677427912,38.14823392008588,9.536485936031228,45.42163228130185,22.806287874889485
129,4942.8,364.0,764.0,390.0,573.0,982.0,745.0,20.896023502561064,34.69960107177111,40.791468017644895,10.324435727188314,29.724403034824284,18.165505912124964
130,4978.7,364.0,764.0,390.0,572.0,982.0,745.0,22.19249211403383,35.0046525097647,42.16246224501703,11.130747247698237,31.36497690408802,19.93410665315204
131,5010.5,365.0,764.0,390.0,572.0,982.0,745.0,23.565223585005,35.38596680725669,42.60576906518661,11.70153716156012,43.72907062071317,20.49473663568839
132,5110.2,365.0,764.0,391.0,571.0,981.0,746.0,28.14099515490888,36.68243541872946,45.67863422682496,13.038320390137716,28.66467951212998,14.258444660747294
133,5145.6,365.0,765.0,391.0,571.0,982.0,746.0,29.66625234487684,37.14001257571985,47.85246551819992,14.262203055994725,36.81960396089548,17.59082813769851
134,5210.2,364.0,764.0,391.0,571.0,982.0,745.0,32.945555303307955,38.13142974919902,50.48446163927987,15.18116088974245,35.17621304571907,14.35377341120532
135,5246.3,364.0,765.0,391.0,570.0,982.0,745.0,34.623338212272714,38.58900690618941,51.31319631066096,15.402661210009196,54.13564501154359,20.485726094160444
136,5279.0,365.0,765.0,391.0,570.0,982.0,745.0,36.37738398073586,39.19910978217659,53.03317143787499,15.84625349360741,40.852148957771526,6.158053985430306
137,5310.9,365.0,765.0,391.0,570.0,981.0,746.0,38.20769260869742,39.73294979866538,54.18284287570668,16.28340202731659,38.27723752879524,7.5378082685193615
138,5378.3,364.0,765.0,391.0,570.0,981.0,746.0,41.86830986462053,40.80062983164295,55.06083174223892,16.72713762788443,2.6467100123648306,-0.4179015808993089
139,5410.4,365.0,765.0,391.0,570.0,981.0,746.0,43.69861849258208,41.33446984813174,57.61618602097395,17.340658060476937,28.904541804769867,16.587829832979605
140,5442.7,365.0,765.0,391.0,570.0,982.0,745.0,45.68145283954043,41.94457272411893,58.71946824666795,17.64607908056309,30.56381514133018,13.140143981048173
142,5511.1,364.0,765.0,391.0,570.0,982.0,745.0,49.64712153345712,43.164778476093296,61.35751273321368,19.057170472690466,45.40184771339727,17.503777162323633
143,5542.7,364.0,765.0,391.0,570.0,981.0,745.0,51.70621873991387,43.77488135208048,62.05571461618248,19.414567873830904,36.16111224896032,22.229631884308105
144,5586.1,365.0,765.0,391.0,570.0,982.0,745.0,53.84157880586902,44.46124708756606,64.872503734597,20.48775466578065,93.03732163740877,37.76924937968484
145,5610.6,364.0,765.0,391.0,570.0,982.0,745.0,55.97693887182417,45.147612823051645,65.07872064511083,20.30233474867196,29.396301269459997,7.524650495595778
146,5643.0,365.0,765.0,391.0,570.0,982.0,745.0,58.11229893777931,45.833978558537225,65.16924708029863,20.64835077322333,25.923283845080928,2.3722205462487627
147,5678.7,365.0,764.0,391.0,570.0,981.0,745.0,60.247659003734455,46.520344294022806,69.97903414848396,22.127014584083813,17.254911923865563,-2.364067558881898
149,5778.6,364.0,765.0,391.0,570.0,982.0,746.0,67.18757921808867,48.65570435997795,68.93889487062641,19.029521142587424,29.676241086007,-26.248763770967148
159,6143.3,365.0,765.0,391.0,570.0,982.0,744.0,80.83863106830192,52.39258447539946,0.0,0.2403780569576425,0.0,4.78840750911636
160,6178.6,365.0,765.0,391.0,571.0,981.0,744.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
161,6242.5,365.0,765.0,391.0,572.0,982.0,744.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
162,6278.5,365.0,765.0,390.0,572.0,982.0,744.0,80.83863106830192,52.46884733489785,0.0,0.2406526085671557,0.0,-4.784346094774452
163,6311.1,365.0,765.0,390.0,572.0,981.0,745.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
164,6342.9,364.0,765.0,390.0,573.0,982.0,744.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
165,6379.1,364.0,765.0,390.0,574.0,982.0,744.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
166,6417.6,365.0,765.0,389.0,576.0,982.0,745.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
167,6442.8,365.0,765.0,387.0,581.0,982.0,745.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
168,6478.7,364.0,765.0,386.0,589.0,982.0,744.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
169,6510.8,365.0,765.0,384.0,598.0,982.0,745.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
170,6543.5,365.0,765.0,381.0,609.0,982.0,744.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
171,6578.9,365.0,765.0,378.0,620.0,982.0,744.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
172,6678.7,365.0,765.0,371.0,656.0,982.0,745.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
173,6711.2,365.0,765.0,370.0,668.0,982.0,745.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
174,6750.4,364.0,765.0,368.0,679.0,982.0,745.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
175,6810.4,365.0,765.0,366.0,699.0,981.0,744.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
176,6842.6,364.0,765.0,366.0,707.0,981.0,745.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
177,6885.4,365.0,765.0,365.0,714.0,982.0,745.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
178,6917.7,365.0,765.0,365.0,721.0,982.0,745.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
179,6944.1,364.0,765.0,365.0,728.0,982.0,745.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
180,7010.5,364.0,765.0,364.0,741.0,982.0,745.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
181,7047.1,365.0,766.0,364.0,743.0,982.0,744.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
182,7110.4,365.0,767.0,364.0,750.0,982.0,745.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
183,7142.7,365.0,767.0,364.0,750.0,983.0,745.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
184,7210.4,364.0,774.0,364.0,755.0,983.0,744.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
185,7242.8,,,365.0,759.0,983.0,745.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
186,7278.7,,,365.0,761.0,983.0,744.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
187,7310.7,,,365.0,761.0,983.0,745.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
188,7348.3,,,365.0,761.0,983.0,744.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
189,7378.6,,,365.0,761.0,983.0,745.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
190,7410.7,,,365.0,761.0,983.0,744.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
191,7443.1,,,365.0,761.0,983.0,745.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
192,7478.6,,,365.0,761.0,983.0,745.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
193,7542.6,,,365.0,761.0,983.0,744.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
194,7581.0,,,365.0,761.0,983.0,745.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
195,7611.0,,,365.0,761.0,983.0,745.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
196,7645.8,,,365.0,761.0,983.0,745.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
197,7678.5,,,365.0,761.0,983.0,744.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
198,7717.6,,,365.0,761.0,983.0,745.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
199,7742.9,,,365.0,761.0,983.0,744.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
200,7779.0,,,365.0,761.0,983.0,744.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
201,7810.8,,,365.0,761.0,983.0,744.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
202,7842.7,,,365.0,761.0,983.0,745.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
203,7910.5,,,365.0,761.0,983.0,744.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
204,7944.2,,,365.0,761.0,983.0,744.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
205,7985.4,,,365.0,761.0,983.0,744.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
206,8011.0,,,365.0,761.0,983.0,745.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
207,8045.9,,,365.0,761.0,983.0,744.0,80.83863106830192,52.46884733489785,0.0,0.0,0.0,0.0
208,8078.6,,,365.0,761.0,983.0,745.0,80.83863106830192,52.46884733489785,0.3678932973732325,-0.3678932973731982,7.8947059522152285,-7.894705952214493
278,10776.0,,,364.0,761.0,982.0,746.0,0.5338400164887863,51.17237872342509,0.2430552698511516,-2.4305526985115367,4.836920793057745,-48.36920793057784
280,10842.9,,,364.0,758.0,982.0,745.0,0.5338400164887863,50.7148015664347,0.0,-3.6122743238245394,0.0,19.71634214316364
281,10910.3,364.0,774.0,364.0,755.0,982.0,745.0,0.6101028759871844,50.409750128441104,0.2427783736608259,-3.2983265863739333,-4.841044340195879,35.446290762113186
283,10974.9,364.0,774.0,364.0,755.0,982.0,745.0,0.5338400164887863,50.409750128441104,0.0,-3.087680061345698,0.0,-11.767944226817558
284,11010.6,364.0,772.0,364.0,754.0,982.0,745.0,0.6101028759871844,50.25722440944431,0.0,-3.0505212128145582,0.0,-30.50500714178669
285,11045.3,364.0,770.0,364.0,753.0,982.0,745.0,0.5338400164887863,50.18096154994591,0.1319054736878441,-3.0506533420810347,2.571256797034036,-15.99893118154513
286,11078.1,365.0,768.0,364.0,752.0,982.0,745.0,0.5338400164887863,50.02843583094912,0.265714918993566,-4.285555231677448,5.149513933983801,-11.446690857130909
288,11242.9,364.0,766.0,364.0,745.0,981.0,738.0,0.6101028759871844,49.265807235965134,1.1424240096140788,-8.645398250824762,7.656663607077629,-40.6280415790188
290,11310.7,364.0,766.0,364.0,739.0,983.0,745.0,0.6863657354855824,48.65570435997795,0.847039551856315,-8.880426164422321,4.6568297474476426,-31.619891354919147
291,11342.9,364.0,766.0,365.0,736.0,983.0,745.0,0.7626285949839804,48.19812720298757,1.1168742957241289,-10.314348029994486,-8.167657884876629,7.249045995624354
292,11410.9,364.0,766.0,365.0,730.0,982.0,745.0,0.7626285949839804,47.588024327000376,1.121052634302128,-10.025723714650836,8.239559970868099,1.4404825123901257
293,11442.8,364.0,766.0,365.0,727.0,981.0,736.0,0.8388914544823785,47.20671002950839,1.365569971832358,-10.36860872471976,3.1937443627120645,9.088739798561027
294,11474.7,364.0,766.0,365.0,724.0,983.0,745.0,0.8388914544823785,46.9016585915148,1.5453579232809476,-10.295596226677016,14.669685617150003,-6.964496628136206
297,11575.0,364.0,766.0,365.0,714.0,992.0,746.0,1.0676800329775726,45.833978558537225,1.7895847396541067,-10.66563156007072,-9.79975906933025,-0.4140743268729346
300,11710.5,364.0,766.0,366.0,702.0,983.0,745.0,1.2202057519743688,44.38498422806766,1.3536277728669228,-8.046442787088475,3.3649698916596367,39.07368721221973
302,11777.3,364.0,766.0,366.0,699.0,983.0,745.0,1.2964686114727668,44.00366993057567,1.4962455017613556,-6.3535400798944925,0.2159216318302554,6.42006985309604
304,11843.0,364.0,766.0,367.0,695.0,983.0,745.0,1.3727314709711649,43.62235563308368,1.1431825510064264,-6.4800681339900725,7.603414695404877,-22.7492337376051
305,11878.5,364.0,766.0,367.0,693.0,983.0,745.0,1.448994330469563,43.39356705458849,1.390621958382332,-6.749881471969241,-2.3033434377397985,-14.252903688565302
307,11943.1,364.0,765.0,367.0,688.0,983.0,745.0,1.5252571899679608,42.8597270380997,1.3849128196563234,-7.515880938673008,-2.7736390980043617,2.053673204479609
308,12075.0,364.0,766.0,368.0,679.0,983.0,745.0,1.677782908964757,41.79204700512213,1.4035240620274676,-7.297577052837248,2.4346625588098783,8.67839395962887
309,12117.7,364.0,765.0,369.0,677.0,983.0,745.0,1.754045768463155,41.56325842662693,1.577532110912872,-6.770385384183146,0.9970169207896978,5.815062040626051
310,12152.0,364.0,766.0,369.0,674.0,983.0,745.0,1.754045768463155,41.33446984813174,2.0881202429762737,-7.4810129015577855,9.506118019210218,-1.719848052586631
312,12211.6,364.0,765.0,369.0,671.0,983.0,745.0,1.906571487459951,40.95315555063975,1.5836091080962655,-7.084401872886429,-0.867581411026255,-12.503379158906888
313,12242.8,364.0,766.0,369.0,669.0,983.0,745.0,1.9828343469583487,40.64810411264616,1.9636244439865669,-7.301906745500858,-12.248316234842555,5.664917569259079
315,12310.6,364.0,765.0,370.0,665.0,983.0,745.0,2.059097206456747,40.19052695565577,1.661369567511336,-7.6059758031387235,2.438499783047891,1.966532083102916
316,12374.9,364.0,766.0,371.0,660.0,983.0,745.0,2.1353600659551453,39.73294979866538,1.6919214814775032,-7.108862498490098,8.134721041669772,-2.7422189014201974
317,12411.1,364.0,766.0,371.0,658.0,982.0,745.0,2.2116229254535438,39.50416122017019,2.1014508421158906,-7.518864031334106,5.80792087724919,-1.3860398887831102
318,12474.5,364.0,765.0,372.0,654.0,982.0,745.0,2.3641486444503395,38.9703212036814,2.2237242915003104,-7.351599156045163,4.423668905042108,1.1375148612968833
319,12510.8,364.0,766.0,373.0,651.0,982.0,745.0,2.440411503948737,38.74153262518621,2.417615784031193,-7.277799940698826,2.54510681048168,0.2560166614094714
320,12610.3,364.0,766.0,373.0,644.0,982.0,746.0,2.7454629419423298,37.97890403020222,2.761056121927808,-7.457607689820054,0.8146220927500202,2.0010633979603267
321,12674.7,364.0,766.0,374.0,640.0,982.0,745.0,2.897988660939126,37.52132687321184,3.4219405201579667,-7.2783903733611774,7.546523189439926,-0.4061583909273907
322,12710.6,364.0,766.0,374.0,638.0,982.0,745.0,2.9742515204375235,37.29253829471664,4.185609740409604,-7.397505211723573,15.15253039050332,-1.4542676226181213
324,12810.4,364.0,766.0,375.0,631.0,982.0,745.0,3.431828677427912,36.52990969973266,4.634552405665902,-6.511154093765815,10.325427960271854,11.713988598670486
325,12842.9,364.0,766.0,376.0,629.0,982.0,745.0,3.660617255923106,36.30112112123747,5.2523061949103145,-6.67884683866385,0.9728884228106072,12.318339777716002
326,12875.9,364.0,766.0,377.0,627.0,982.0,745.0,3.813142974919902,36.072332542742274,6.019891595043795,-6.35687088098182,11.494091588872424,10.32202912179942
327,12913.7,364.0,766.0,377.0,625.0,982.0,746.0,3.9656686939166974,35.91980682374548,6.259463611674748,-5.890517870279381,21.134614750450893,0.3022015946775701
328,12943.6,364.0,766.0,379.0,623.0,982.0,745.0,4.194457272411892,35.691018245250284,6.526580479467099,-5.696282865197382,24.33543897652951,7.196336954487781
329,13010.6,364.0,766.0,379.0,619.0,982.0,745.0,4.728297288900679,35.309703947758294,7.70268055364868,-4.4723871567348565,13.491639051140597,17.6584270659801
330,13043.6,364.0,766.0,379.0,617.0,982.0,745.0,4.957085867395873,35.157178228761495,8.795713419756392,-4.674815528379569,17.914650962892473,18.415309443040925
331,13075.0,364.0,766.0,379.0,615.0,982.0,746.0,5.262137305389465,35.0046525097647,9.393733878323324,-3.957702565209502,19.304643197842395,19.266072482161903
332,13119.1,364.0,766.0,380.0,613.0,982.0,745.0,5.643451602881456,34.928389650266304,10.254939737198166,-3.312629754826242,33.554613180186344,3.719589559063496
