frame_no,timestamp,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,125.8,,,,,,,,,,14,1097,947,99.59566294016986,85.97729517259877,,,,,,,,,,,,,
1,125.8,,,,,,,,,,46,230,10,20.881497243608994,0.9078911845047389,,,,,,,,,,,,,
2,238.5,,,,,,,,,,46,227,446,,,,,,,,,,,,,,,
3,260.3,,,,,,,,,,51,917,31,83.25362161908456,2.8144626719646904,,,,,,,,,,,,,
4,285.5,,,,,,,,,,25,1085,354,98.50619351876416,32.13934793146775,,,,,,,,,,,,,
30,1037.4,5,1098,476,99.68645205862033,43.21562038242557,,,,,,,,,,,,,,,,,,,,,,
31,1069.2,8,1098,477,99.68645205862033,43.30640950087604,,,,,,,,,,,,,,,,,,,,,,
32,1104.7,8,1097,478,99.59566294016986,43.39719861932652,,,,,,,,,,,,,,,,,,,,,,
33,1137.3,8,1097,479,99.59566294016986,43.48798773777699,-0.3674218184160382,1.910691147186998,10.838401723186939,-16.330506632245804,,,,,,,,,,,,,,,,,,
34,1236.8,7,1098,480,99.68645205862033,43.578776856227464,0.0,0.04098779349786338,0.0,-18.90352934031324,,,,,,,,,,,,,,,,,,
35,1274.7,7,1098,480,99.68645205862033,43.578776856227464,0.1909352764531319,-0.23472692545992066,-4.036686605774463,-15.327461192327567,,,,,,,,,,,,,,,,,,
36,1305.0,7,1098,480,99.68645205862033,43.578776856227464,0.20210642298472115,0.20210642298472115,-4.0461746343287475,-4.0461746343287475,,,,,,,,,,,,,,,,,,
37,1337.0,7,1098,479,99.68645205862033,43.48798773777699,0.0,-0.4534911976857616,0.0,9.033689196927515,,,,,,,,,,,,,,,,,,
38,1369.3,7,1098,479,99.68645205862033,43.48798773777699,,,,,,,,,,,,,,,,,,,,,,
39,1404.9,7,1098,480,99.68645205862033,43.578776856227464,,,,,,,,,,,,,,,,,,,,,,
40,1437.4,6,1098,479,99.68645205862033,43.48798773777699,,,,,,,,,,,,,,,,,,,,,,
55,1969.4,9,1096,477,99.50487382171939,43.30640950087604,,,,,,,,,,,,,,,,,,,,,,
56,2005.0,10,1089,477,98.86934999256607,43.30640950087604,,,,,,,,,,,,,,,,,,,,,,
57,2045.4,10,1078,476,97.87066968961085,43.21562038242557,,,,,,,,,,,,,,8,336,2,30.505143799359228,0.18157823690094776,,,,
58,2069.1,10,1064,476,96.59962203130422,43.21562038242557,-42.17269922184055,-0.45645037507407044,-261.43954873695037,9.11078592962214,,,,,,,,,,9,343,13,31.140667628512542,1.1802585398561605,,,,
59,2104.9,9,1047,476,95.05620701764616,43.21562038242557,-49.350002640153924,-0.0045258963370977,-223.83189772985523,18.10358534839088,,,,,,,,,,9,354,30,32.13934793146775,2.7236735535142165,,,,
60,2137.0,10,1027,476,93.24042464863669,43.21562038242557,-56.364371979738166,1.3041161135124708,-126.9835225228954,28.47415095005398,,,,,,,,,,9,365,50,33.13802823442297,4.539455922523694,29.774518692348924,54.8132130756822,22.516131737433188,158.03775483632563
61,2169.3,9,1003,476,91.06148580582531,43.21562038242557,-58.474471745441015,1.361155519777895,-63.9451323728383,27.16877284985811,,,,,,,,,,9,376,73,34.13670853737818,6.627605646884594,31.276706217755866,58.92909542588625,27.46703283124453,91.10486704144282
62,2205.3,10,980,477,88.97333608146441,43.30640950087604,-60.76903306877914,2.275656010255725,-3.63882793996962,27.3183649821434,,,,,,,,,,10,388,96,35.22617795878387,8.715755371245493,31.750453792299446,61.68690659747112,20.02260548061711,39.93658923168448
63,2236.9,9,958,479,86.97597547555398,43.48798773777699,-62.19157841188371,2.270640392814694,10.322733090552292,-9.124315528588069,,,,,,,,,,10,399,119,36.22485826173908,10.803905095606392,32.22747783397962,63.0976556279878,26.592159386304346,7.816950915537852
64,2269.4,9,935,479,84.88782575119309,43.48798773777699,-61.131459148769686,3.1683540450264958,10.858470967669916,8.939089792471611,,,,,,,,,,10,412,143,37.40511680159524,12.982843938417766,32.15126165297423,62.94272149225692,-9.993397761946445,-10.912538043027558
65,2305.1,9,913,481,82.89046514528266,43.66956597467794,-60.950610582983494,3.638842422864705,2.7922777430263595e-12,5.444941598901402e-13,,,,,,,,,,10,424,166,38.49458622300093,15.070993662778665,32.294726502924085,63.22488709727395,-9.115336730624385,-9.115336730625781
66,2337.0,9,890,481,80.80231542092176,43.66956597467794,-59.60608940651993,2.630771171049457,41.33538889473849,16.31973567313878,,,,,,,,,,10,436,189,39.58405564440662,17.159143387139565,32.044051150739236,61.810573000295655,-30.257028182316187,-33.5328875327637
67,2369.8,9,868,483,78.80495481501134,43.85114421157889,-60.28282561881228,3.170636450093615,6.046579429887848,-8.893623556074802,,,,,,,,,,10,447,212,40.582735947361826,19.247293111500465,32.64006256417634,63.006979570802606,19.730467706211602,12.19257944831996
68,2404.9,9,846,485,76.80759420910091,44.03272244847984,-60.40660155038462,2.727774751923581,10.901984621216863,-18.257869157137264,,,,,,,,,,10,459,235,41.672205368767514,21.335442835861365,33.15066527444294,63.12892349148474,26.26841832418875,7.192218378136597
