frame_no,timestamp,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
86,2911.7,0.26419633469087905,0.50387960740013,0.06694468121154556,-0.2189805831329373,6.967818968160292,9.420334341813284,0.19247293111500466,0.43760355093128417,-0.4161373404908762,0.22341821696196285,-5.780651493204251,-8.786846954529933
87,2948.0,0.2778147024584501,0.5120506280606728,0.19871469695935137,-0.03695786603589553,4.39105697508895,5.834271505362945,0.16705197794887194,0.4303404214552462,-0.5107519688266966,0.0558545281695209,-3.0564968939026835,-5.120931426569577
88,2981.2,0.29234096141052596,0.5211295399057201,0.3253294052650482,0.13007578250744134,1.8057313429759583,2.404369042126097,0.14344680715174873,0.4221694007947036,-0.6202480200012367,-0.09750883185371402,-0.6796611645623463,-1.757557708387703
89,3012.0,0.30595932917809704,0.5293005605662627,0.4126629843464199,0.24940452483737183,-0.07413396048584228,-0.08065123173734241,0.12165741872363499,0.4158141625031704,-0.6801348514789887,-0.20401870948195408,0.5164937466815791,0.26367793271704904
90,3047.9,0.3195776969456681,0.5374715812268055,0.4182575406260014,0.250040715746366,0.004195150369504041,-0.08855415236472154,0.100775921480026,0.410366815396142,-0.6592057011413673,-0.2000362150820008,0.08445020091628276,-0.002006376263684816
91,3079.8,0.33319606471323915,0.545642601887348,0.4159793988508222,0.24688316587266373,0.03301092042715533,-0.0350509211276806,0.07898653305191228,0.4040115771046088,-0.6537187437652389,-0.19189133062436847,0.000741818436541552,-0.15689459933347571
92,3111.9,0.34681443248081023,0.5538136225478908,0.40714484595261696,0.2434474020528348,-0.03633928063133205,-0.03861048567080686,0.05628925343929381,0.3967484476285709,-0.579234278912949,-0.18188570809677995,1.503537736122014,0.17942519811726854
93,3147.7,0.36134069143288605,0.5619846432084333,0.42236886168227394,0.24978246640319168,0.07819605316301156,0.08337881482615775,0.03540775619568482,0.3903932093370377,-0.43213395752358247,-0.1862525330928176,4.4660857433279215,0.27823246823128467
94,3179.8,0.37495905920045725,0.570155663868976,0.42648675210553777,0.24954089281426192,0.17713614466715616,0.08820545995964331,0.013618367767571082,0.3840379710455046,-0.2590143450527685,-0.17697306881728497,7.8933461558128695,0.45525983547514576
95,3217.2,0.38948531815253296,0.5792345757140234,0.43443114129666244,0.2507428635182453,0.5545975017907893,0.17717575566910657,0.003631564738018955,0.3785906239384761,-0.034435599016819876,-0.1624913415000283,8.844015538258436,0.18893883980773904
96,3247.8,0.4040115771046088,0.587405596374566,0.4303793521938907,0.24918127134466547,0.08185370730885172,-0.09539070410740033,0.01452625895207582,0.37314327683144766,0.0854899025805574,-0.1540699121908517,5.876049323687822,0.3647769403994009
97,3279.9,0.4185378360566846,0.5955766170351088,0.4370275987096352,0.2478902599070269,0.03347018108904026,-0.12118513842587529,0.027236735535142165,0.368603820908924,0.2597223151652581,-0.1443095134186616,2.4710226797121466,0.1973586540078382
98,3311.8,0.4330640950087604,0.6037476376956513,0.44046012421213887,0.245503096785003,-0.4271348608716245,-0.28795306503997853,0.039947212118208515,0.36406436498640027,0.3757388146497393,-0.14147314224120103,-0.1722520357942145,0.2554205525564724
99,3348.1,0.44759035396083624,0.6119186583561941,0.44036238742684053,0.2405682575930138,0.11720980680779874,-0.07635433580589089,0.05265768870127485,0.3595249090638766,0.38588793582525227,-0.13618612900397095,0.11394136912764705,-0.008171094200383179
100,3381.3,0.4630245040974168,0.6200896790167366,0.44504110233273914,0.24055836443547718,0.12458708958361628,-0.02342818448437669,0.06627605646884593,0.35498545314135294,0.390546273475669,-0.13623707214267525,0.1093315275937853,-0.03813890497457666
101,3418.3,0.4775507630494926,0.6282606996772793,0.4538123637626651,0.24204015193319683,0.6778811435106129,0.22292123683704612,0.07898653305191228,0.3504459972188292,0.3988766388393072,-0.14250992253030567,0.6067651661147381,-0.2748906049340247
102,3447.8,0.49207702200156844,0.6355238291533172,0.4498414041262598,0.24081573214564284,0.0729409795396281,0.08131872001108559,0.09169700963497864,0.3459065412963055,0.39983881003800126,-0.14084693250273944,0.1659156862935962,-0.08532546545394958
103,3479.9,0.507511172138149,0.6436948498138598,0.45300816934253385,0.2379727616491508,0.03701670371850973,-0.029018119497903304,0.1053153774025497,0.34136708537378185,0.40261241981186335,-0.14181301949364397,0.13541789099027948,-0.07496347536961599
104,3511.8,0.5229453222747297,0.6518658704744026,0.4654591738797824,0.2399393988786559,-0.4287515153369766,-0.2678571310518252,0.11893374517012081,0.33591973826675336,0.42220030224719485,-0.14597282596151923,-0.10786327503692682,0.20081780426635504
105,3547.9,0.5374715812268055,0.6600368911349451,0.4541747244186386,0.2361435926435749,0.013638846481926587,-0.174668160611846,0.13255211293769187,0.33138028234422967,0.4178680105192646,-0.136225153271474,0.19430809954583023,0.17766870683787528
106,3579.7,0.552905731363386,0.667300020610983,0.45350024678193424,0.2313123084466068,-0.027155432387839823,-0.10445789658514243,0.14617048070526295,0.32684082642170603,0.41265804198373973,-0.13610443921022067,0.06589718259441779,0.18936388185104464
107,3612.0,0.5674319903154619,0.6745631500870211,0.4489671360630739,0.2267465026630347,0.0995691237859068,0.004525869262977651,0.16069673965733877,0.32230137049918234,0.41721356489998457,-0.13150391075429574,0.00832759944390697,0.08798289847263734
