frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
0,130.5,,,,,,,,,,,,,,,,,,,50,500,593,45.39455922523695,53.83794724113102,,,,
1,130.5,,,,,,,,,,,,,,,,,,,47,1030,674,93.51279200398811,61.1918658356194,,,,
2,231.8,,,,,,,,,,,,,,,,,,,44,259,1000,,,,,,
3,254.5,,,,,,,,,,,,,,,,,,,43,269,998,24.422272863177476,90.60754021357295,,,,
4,273.2,,,,,,,,,,,,,,,,,,,39,458,106,41.58141625031704,9.623646555750232,,,,
5,285.3,10,485,128,44.03272244847984,11.621007161660657,,,,,11,326,927,29.597252614854487,84.16151280358929,,,,,,,,,,,,,
6,297.0,10,485,128,44.03272244847984,11.621007161660657,,,,,11,326,927,29.597252614854487,84.16151280358929,,,,,,,,,,,,,
7,305.9,10,485,128,44.03272244847984,11.621007161660657,,,,,11,326,928,29.597252614854487,84.25230192203976,,,,,,,,,,,,,
8,315.5,10,485,128,44.03272244847984,11.621007161660657,0.0,0.0,0.0,0.0,11,326,928,29.597252614854487,84.25230192203976,0.0,1.530016371883821,0.0,-97.76462440152208,,,,,,,,,
9,325.0,10,485,128,44.03272244847984,11.621007161660657,0.0,0.0,0.0,0.0,11,326,927,29.597252614854487,84.16151280358929,0.2707695250434587,0.0,19.34068036024705,0.0,,,,,,,,,
10,340.9,10,485,128,44.03272244847984,11.621007161660657,0.0,0.0,0.0,0.0,11,326,927,29.597252614854487,84.16151280358929,0.0,-1.9214628243486442,0.0,38.42925648697288,,,,,,,,,
11,377.0,10,485,128,44.03272244847984,11.621007161660657,0.0,0.0,0.0,0.0,11,326,927,29.597252614854487,84.16151280358929,0.0,-0.567445843973759,0.0,29.55447104029996,,,,,,,,,
12,408.9,10,485,128,44.03272244847984,11.621007161660657,0.0,0.4129279213433461,0.0,9.84333543130742,11,327,927,29.68804173330496,84.16151280358929,0.1760320397039916,0.0,-21.5990232765633,0.0,,,,,,,,,
13,440.9,10,485,128,44.03272244847984,11.621007161660657,0.0,0.0,0.0,0.0,11,326,927,29.597252614854487,84.16151280358929,0.0,0.0,0.0,0.0,,,,,,,,,
14,476.9,10,485,128,44.03272244847984,11.621007161660657,0.0,0.44765600300495123,0.0,8.962082142241268,11,326,928,29.597252614854487,84.25230192203976,0.44765600300494246,0.009006937408218278,8.962082142241092,-18.013874816436548,,,,,,,,,
15,509.1,10,485,129,44.03272244847984,11.711796280111132,0.0,0.4523602935659151,0.0,-9.056262133451755,11,326,927,29.597252614854487,84.16151280358929,-0.45236029356590624,0.0,9.056262133451579,0.0,,,,,,,,,
16,540.9,10,485,128,44.03272244847984,11.621007161660657,0.0,0.0,0.0,0.0,11,326,927,29.597252614854487,84.16151280358929,0.0,0.0,0.0,0.0,,,,,,,,,
17,577.8,10,485,129,44.03272244847984,11.711796280111132,-0.4628891239383717,-0.017268755449029484,-9.175205628114407,-18.17763731476815,11,327,927,29.68804173330496,84.16151280358929,0.44562036848934256,-0.44562036848934256,-9.002431686653384,9.002431686653384,,,,,,,,,
18,609.0,10,485,129,44.03272244847984,11.711796280111132,0.0,-0.4543999922446208,0.0,-9.097096941834252,11,326,927,29.597252614854487,84.16151280358929,0.0,0.0,0.0,0.0,,,,,,,,,
19,641.1,10,485,128,44.03272244847984,11.621007161660657,0.0,0.0,0.0,0.0,11,326,927,29.597252614854487,84.16151280358929,0.4550812516032996,0.0,9.08345811583432,0.0,,,,,,,,,
20,676.8,10,484,128,43.941933330029364,11.621007161660657,-0.008261818040811853,-0.4606057017232393,18.359595646246927,9.221335369834614,11,327,927,29.68804173330496,84.16151280358929,-0.45234388368241846,0.45234388368241846,-9.138260276412494,9.138260276412494,,,,,,,,,
21,708.9,10,485,128,44.03272244847984,11.621007161660657,0.0,-0.45394468163114937,0.0,9.106212269431278,12,326,927,29.597252614854487,84.16151280358929,0.0,0.0,0.0,0.0,,,,,,,,,
22,741.0,10,485,128,44.03272244847984,11.621007161660657,0.0,0.4543999922446208,0.0,9.097096941834252,12,327,927,29.68804173330496,84.16151280358929,0.0,0.0,-18.19419388366815,0.0,,,,,,,,,
23,776.7,10,485,128,44.03272244847984,11.621007161660657,0.45485439223685553,0.4530386080520723,-9.087999844892227,9.069842003044485,11,326,928,29.597252614854487,84.25230192203976,-0.45485439223685553,0.001815784184792043,9.087999844892227,-18.15784184793653,,,,,,,,,
24,808.6,10,485,128,44.03272244847984,11.621007161660657,0.0,0.0,0.0,0.0,11,326,927,29.597252614854487,84.16151280358929,0.0,0.0,0.0,0.0,,,,,,,,,
25,840.9,10,485,129,44.03272244847984,11.711796280111132,0.0,0.45621215572316387,0.0,-9.060817392714274,11,326,927,29.597252614854487,84.16151280358929,-0.45621215572315493,0.0,9.060817392714098,0.0,,,,,,,,,
26,876.8,10,485,129,44.03272244847984,11.711796280111132,0.0,0.45394468707852426,0.0,-9.0517385259925,12,326,927,29.597252614854487,84.16151280358929,0.4521361443062219,-0.4539446870785154,9.033689196927519,9.051738525992322,,,,,,,,,
27,908.7,10,485,128,44.03272244847984,11.621007161660657,0.4521361443062229,0.4521361443062318,9.03368919692753,9.033689196927707,11,326,927,29.597252614854487,84.16151280358929,0.4521361443062229,0.0,9.03368919692753,0.0,,,,,,,,,
28,941.6,10,485,129,44.03272244847984,11.711796280111132,0.0,-0.45552886038678975,0.0,-9.047246482359277,11,326,927,29.597252614854487,84.16151280358929,0.45552886038678086,0.0,9.047246482359101,0.0,,,,,,,,,
29,977.1,10,485,129,44.03272244847984,11.711796280111132,0.0,-0.456677461413374,0.0,-9.1062305366575,11,327,927,29.68804173330496,84.16151280358929,0.4512300652797701,0.0,-9.051756575321372,0.0,,,,,,,,,
30,1009.0,10,486,129,44.12351156693031,11.711796280111132,0.0018013445921041655,0.45303861345608426,-18.013445921037583,-9.01569380012108,11,327,927,29.68804173330496,84.16151280358929,0.0018013445921041655,0.0,-18.013445921037583,0.0,,,,,,,,,
31,1041.6,10,485,128,44.03272244847984,11.621007161660657,0.46013883084613966,0.00824522770992982,9.202776616922804,18.322728244293685,11,327,927,29.68804173330496,84.16151280358929,0.45189360313621,0.0,-9.119951627370522,0.0,,,,,,,,,
32,1076.8,10,485,128,44.03272244847984,11.621007161660657,0.0,-0.45645037507407804,0.0,9.110785929622313,12,327,927,29.68804173330496,84.16151280358929,0.0,0.0,0.0,0.0,,,,,,,,,
33,1109.5,10,485,129,44.03272244847984,11.711796280111132,-0.45033479971411905,-0.4557604712633167,9.01571170598836,-9.069860124643117,12,326,927,29.597252614854487,84.16151280358929,0.005425671549188679,0.0,18.085571830631302,0.0,,,,,,,,,
34,1140.7,10,486,129,44.12351156693031,11.711796280111132,0.00915221191023433,0.00915221191023455,-18.304423820472845,-18.304423820473204,11,327,927,29.68804173330496,84.16151280358929,0.0,0.0,0.0,0.0,,,,,,,,,
