frame_no,timestamp,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
103,3481.5,0.0019338082229950937,0.0006990762120686489,0.001746296454471458,0.0018439572013507109,0.018479914569798687,0.020361624528936483,0.009868777175566511,0.004239851831637131,-0.0013825100726409902,-4.211622201798982e-05,-0.018211616810692072,0.0008737805397923189
104,3510.5,0.0019973606059104257,0.000771707506829028,0.0022550768184822663,0.0022585525629233412,0.019620005958388084,0.017837572911682472,0.009814303704496229,0.004239851831637131,-0.0018085431747753777,-4.6738811035334634e-05,-0.01800972469182482,0.0009084317013670471
105,3541.9,0.002079070812515852,0.0008534177134344546,0.002950987888403956,0.0029510787684024053,0.02269044883734739,0.020872848868368904,0.00974167240973585,0.004239851831637131,-0.0026332031742679085,9.074370118261431e-05,-0.019967231275020866,0.001816690714366651
106,3577.9,0.0021880177546564207,0.0009714435674200706,0.0037012456342864876,0.0037520455308166765,0.02207919704462096,0.01922527027326195,0.009650883291285377,0.004239851831637131,-0.0037447937578699735,8.708874998632427e-05,-0.030798418152564806,0.0018068205391353564
107,3613.4,0.002333280344177179,0.001098548333250734,0.004300321889122712,0.004281449068628183,0.02013208482179548,0.02148014342854764,0.009532857437299758,0.004239851831637131,-0.004614444164728,6.105131408178106e-05,-0.036526737697924846,0.0011866144622309234
108,3641.9,0.0024876218455429848,0.0012528898346165396,0.004642187952004729,0.004614666511916954,0.011133552434668076,0.012398906001922085,0.009378515935933952,0.004258009655327226,-0.005076198379483471,8.102549962634886e-05,-0.028892672829290388,-0.00201105474549196
109,3709.9,0.002868936143034975,0.00163420413210853,0.0055184588926294655,0.005602452137552626,0.005454337172696915,0.008811193465161524,0.008888254696301395,0.004267088567172273,-0.006806523231506192,-0.00010184444794950637,-0.015591422357074877,-0.004669444750284304
110,3744.3,0.0030686722036260172,0.0018430191045446201,0.005962380705709635,0.006045173911989333,0.005262243926667815,0.0054675241552743625,0.008615887340949972,0.004258009655327226,-0.007671378331514065,-0.00015321458870319715,-0.010179666683833166,-0.0044603486529868905
111,3785.4,0.00326840826421706,0.002042755165135663,0.006190872746733181,0.006275350892530486,0.010450904634718013,0.01074652090558356,0.008352598897443598,0.004248930743482178,-0.007994339220222631,-0.0002635194444364692,-0.011778279654879105,-0.002790965380819093
112,3814.7,0.0034772232366531495,0.0022697279612618475,0.006103647003954525,0.006127856726930428,0.005713374875491301,0.0012156116756362357,0.008089310453937223,0.004230772919792084,-0.00796691281244034,-0.0003643968360569885,-0.006553416973729501,-0.00034109700749208535
