frame_no,timestamp,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
69,2439.4,0.0020881497243609,0.0014163102478273928,0.0072881795416708224,0.0006830068304650804,0.0013147810563512072,0.0008661223427742109,0.008906412519991488,0.0015252571899679614,-0.007197709301207881,0.00027333073295726087,0.0005073788724090601,-1.926755211681194e-05
70,2475.1,0.002333280344177179,0.0014344680715174874,0.0073196729205319356,0.0006818077848407594,-0.001130868889880495,0.0008901032552606342,0.008670360812020255,0.0015252571899679614,-0.00713782108631892,0.0002725045644034242,0.0011253969436392545,0.0018130381879694266
71,2507.4,0.002578410963993458,0.0014617048070526295,0.007353918594488385,0.000726312947603791,0.0,0.0,0.008434309104049024,0.001543415013658056,-0.0071723403575874355,0.00027236735535142204,1.4432899320127028e-16,0.0
72,2539.4,0.0028235415838097373,0.001488941542587772,0.007353918594488386,0.000726312947603791,3.3306690738754695e-17,0.0,0.008189178484232746,0.0015524939255031035,-0.007126945798362201,0.00027236735535142117,0.0009078911845045832,1.769417945496343e-17
73,2575.1,0.0030595932917809703,0.0015070993662778664,0.007350156445782271,0.0007259503352298567,0.001740539394887168,-7.25224747868992e-06,0.007962205688106561,0.001561572837348151,-0.007123342315232953,0.00036297516761492837,-0.0008358215219199344,-3.62612373934496e-06
74,2607.4,0.003313802823442297,0.0015343361018130086,0.0074180606719411405,0.0007099286686801806,0.0012828415490551215,-0.00032768557847220637,0.007717075068290281,0.0015706517491931985,-0.007136692678262689,0.0002736436669342387,0.0007129535864947897,2.5526231656332696e-05
75,2639.4,0.0035589334432585768,0.001561572837348151,0.007353975299340767,0.0006734640251901725,1.13409704760559e-06,-0.0010569784482723705,0.007481023360319048,0.0015797306610382455,-0.006998648744964535,0.00029862170200110666,0.0016580498834486935,0.0005250869329936917
76,2675.2,0.0038040640630748563,0.0015797306610382455,0.007490192446416812,0.0007090714328455533,0.0010573826957130882,-0.00032998855940049893,0.007244971652347816,0.0015978884847283404,-0.007127999546541446,0.0003249076817894586,0.0007427699473246679,-0.0007569630036426668
77,2739.3,0.004303404214552462,0.0016251252202634829,0.007457093428533075,0.00065724868337369,-0.0006909877720735326,-0.00047110115854812057,0.0067819471482504,0.0016069673965733878,-0.00702160979327941,0.00032460111119365714,0.0010320484602569728,0.0007471416115494053
78,2775.2,0.00455761374621379,0.0016432830439535773,0.005994525683458945,0.0007257505488779344,-0.020022483373657692,0.0018270303435265983,0.006545895440279168,0.0016251252202634829,-0.005430053034331662,0.00019404865462558163,0.02144350697417834,-0.0020651907235021637
