frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
0,149.6,,,,,,,,,,,,,,,,,,,44,1067,1005,,,,,,
1,149.6,,,,,,,,,,,,,,,,,,,6,1082,972,,,,,,
5,286.7,10,492,125,44.66824627763315,11.348639806309237,,,,,,,,,,,,,,,,,,,,,,
6,300.2,11,492,125,44.66824627763315,11.348639806309237,,,,,,,,,,,,,,,,,,,,,,
7,314.7,10,493,124,44.759035396083625,11.257850687858761,,,,,,,,,,,,,,,,,,,,,,
8,324.8,11,493,124,44.759035396083625,11.257850687858761,0.8148833609034354,-0.8148833609034514,-82.31145059630678,82.3114505963084,,,,,,,,,,,,,,,,,,
9,335.6,10,493,125,44.759035396083625,11.348639806309237,1.4110542175125065,0.0,-65.17571443475786,0.0,,,,,,,,,,,,,,,,,,
10,350.5,10,493,125,44.759035396083625,11.348639806309237,0.0,1.8654836482153703,0.0,-37.45951100834076,,,,,,,,,,,,,,,,,,
11,382.7,10,492,125,44.66824627763315,11.348639806309237,-0.998107719857929,0.9981077198579485,19.686542797986757,-19.686542797987144,,,,,,,,,,,,,,,,,,
12,414.3,10,492,125,44.66824627763315,11.348639806309237,-0.6472570029939689,0.0,12.86793246508885,0.0,,,,,,,,,,,,,,,,,,
13,450.1,10,493,125,44.759035396083625,11.348639806309237,-0.4179025465634453,0.0,-8.391617400872395,0.0,,,,,,,,,,,,,,,,,,
14,484.1,10,492,125,44.66824627763315,11.348639806309237,0.4682536505447527,0.0,9.235772200093738,0.0,,,,,,,,,,,,,,,,,,
15,514.9,10,492,125,44.66824627763315,11.348639806309237,0.459425820730263,-0.459425820730272,9.133714129826306,-9.133714129826483,,,,,,,,,,,,,,,,,,
16,555.6,10,492,125,44.66824627763315,11.348639806309237,0.0961216002452091,0.0,18.136150989662045,0.0,,,,,,,,,,,,,,,,,,
17,582.5,10,493,125,44.759035396083625,11.348639806309237,0.529286578445892,-0.2923513529561816,-7.9952655354364355,-5.942100669841092,,,,,,,,,,,,,,,,,,
18,614.3,10,493,124,44.759035396083625,11.257850687858761,0.4594258207302633,-0.010895086437169244,-9.133714129826304,18.158477395281274,,,,,,,,,,,,,,,,,,
19,650.5,10,493,125,44.759035396083625,11.348639806309237,0.04788198021544918,0.0,-19.152792086179648,0.0,,,,,,,,,,,,,,,,,,
20,714.9,10,493,124,44.759035396083625,11.257850687858761,-0.8873317612126485,0.6553320767989371,-13.40380303946599,20.257560333815693,,,,,,,,,,,,,,,,,,
21,714.9,10,493,125,44.759035396083625,11.348639806309237,-0.4594258207302633,0.448530734293103,-9.133714129826304,-9.02476326545479,,,,,,,,,,,,,,,,,,
22,750.4,10,492,125,44.66824627763315,11.348639806309237,-0.455307884337009,0.0,9.078920923968267,0.0,,,,,,,,,,,,,,,,,,
23,782.6,10,492,125,44.66824627763315,11.348639806309237,-0.7987021162582293,0.7987021162582449,16.022108651117954,-16.022108651118266,,,,,,,,,,,,,,,,,,
24,814.3,10,492,125,44.66824627763315,11.348639806309237,-0.011791289343371205,0.0,18.140445143647074,0.0,,,,,,,,,,,,,,,,,,
25,850.7,10,492,125,44.66824627763315,11.348639806309237,0.4512372688639713,0.0,8.997752120916669,0.0,,,,,,,,,,,,,,,,,,
26,882.3,10,492,125,44.66824627763315,11.348639806309237,0.4512300652797701,0.0,9.051756575321372,0.0,,,,,,,,,,,,,,,,,,
27,915.0,10,493,125,44.759035396083625,11.348639806309237,0.44763453138689197,-0.4603456308138399,-9.015801236392592,-9.14291223066216,,,,,,,,,,,,,,,,,,
28,951.2,10,493,125,44.759035396083625,11.348639806309237,0.44851901008195055,0.0,-9.051846823046438,0.0,,,,,,,,,,,,,,,,,,
29,982.6,10,493,125,44.759035396083625,11.348639806309237,0.4505481239794412,0.0,-9.06535460723222,0.0,,,,,,,,,,,,,,,,,,
30,1014.3,10,493,124,44.759035396083625,11.257850687858761,-0.4516726734715632,-0.007307022761769568,-9.097133403254047,18.26755690441988,,,,,,,,,,,,,,,,,,
31,1050.3,10,493,125,44.759035396083625,11.348639806309237,-0.4525732586074466,0.0,-9.133668185821334,0.0,,,,,,,,,,,,,,,,,,
32,1082.0,10,493,125,44.759035396083625,11.348639806309237,-0.451223723593747,0.0,-9.078948160839984,0.0,,,,,,,,,,,,,,,,,,
33,1114.4,10,492,125,44.66824627763315,11.348639806309237,-0.4530386080520615,0.45303860805207036,9.069842003044286,-9.069842003044464,,,,,,,,,,,,,,,,,,
34,1150.2,10,492,125,44.66824627763315,11.348639806309237,-0.0009087999844885608,0.0,18.175999689784454,0.0,,,,,,,,,,,,,,,,,,
35,1182.2,10,492,125,44.66824627763315,11.348639806309237,-0.0018049382997033553,0.0,18.04938299704844,0.0,,,,,,,,,,,,,,,,,,
36,1214.3,10,492,125,44.66824627763315,11.348639806309237,0.45439999224461086,-0.4543999922446198,9.097096941834064,-9.097096941834241,,,,,,,,,,,,,,,,,,
37,1250.2,10,493,125,44.759035396083625,11.348639806309237,0.45349119226012247,-0.4553106134715642,-9.087999844892236,-9.106212269431282,,,,,,,,,,,,,,,,,,
38,1282.6,10,493,125,44.759035396083625,11.348639806309237,0.45032849589975993,-0.4575917415877353,-9.042740881521272,-9.115373338401113,,,,,,,,,,,,,,,,,,
39,1314.2,10,493,124,44.759035396083625,11.257850687858761,0.45439999224461086,1.9574303311337476e-15,-9.097096941834064,18.194193883668504,,,,,,,,,,,,,,,,,,
40,1350.0,10,493,124,44.759035396083625,11.257850687858761,0.0,-0.008130482076908025,0.0,18.06773794868291,,,,,,,,,,,,,,,,,,
41,1382.2,10,493,124,44.759035396083625,11.257850687858761,-0.4537166839855985,-0.0027373493508687768,-9.110776786859397,18.248995672474727,,,,,,,,,,,,,,,,,,
42,1414.1,10,493,125,44.759035396083625,11.348639806309237,-0.45168355737992144,0.4553078843370188,-9.042713861459902,-9.078920923968456,,,,,,,,,,,,,,,,,,
43,1450.7,10,493,125,44.759035396083625,11.348639806309237,-0.45896135161133716,0.44808802348705307,-9.11541909853698,-9.006794441950815,,,,,,,,,,,,,,,,,,
44,1482.1,10,492,125,44.66824627763315,11.348639806309237,-0.45462730589756156,0.4546273058975705,9.09254611795123,-9.092546117951407,,,,,,,,,,,,,,,,,,
45,1514.4,10,492,125,44.66824627763315,11.348639806309237,0.0009033689196959703,0.0,18.067378393855048,0.0,,,,,,,,,,,,,,,,,,
46,1550.2,10,492,125,44.66824627763315,11.348639806309237,-0.0054692514591213204,0.0,18.230838197073986,0.0,,,,,,,,,,,,,,,,,,
47,1582.1,10,492,125,44.66824627763315,11.348639806309237,0.4539455922523672,-0.4539455922523761,9.078911845047342,-9.07891184504752,,,,,,,,,,,,,,,,,,
48,1614.6,10,493,125,44.759035396083625,11.348639806309237,0.4516790342072205,-0.4571373415954906,-9.06986012464297,-9.124497836237353,,,,,,,,,,,,,,,,,,
49,1650.3,10,493,125,44.759035396083625,11.348639806309237,0.4534921001522159,-0.4534921001522228,-9.060781221822484,-9.060781221822642,,,,,,,,,,,,,,,,,,
50,1682.1,10,493,124,44.759035396083625,11.257850687858761,0.45371850591307156,0.0009087999844886152,-9.083453571833255,18.175999689784813,,,,,,,,,,,,,,,,,,
51,1714.2,10,493,124,44.759035396083625,11.257850687858761,-0.4537166839855985,-0.0027373493508687768,-9.110776786859397,18.248995672474727,,,,,,,,,,,,,,,,,,
52,1750.4,10,493,124,44.759035396083625,11.257850687858761,-0.45622306142112135,0.0036388533613045597,-9.115345882539875,18.194266806508487,,,,,,,,,,,,,,,,,,
53,1782.0,10,493,125,44.759035396083625,11.348639806309237,-0.4523602935659065,0.45508125160330787,-9.056262133451574,-9.083458115834485,,,,,,,,,,,,,,,,,,
